time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
7744,1000,104,0,-180000
11392,1000,936,90,-179955
15232,1000,806,252,-179865
19200,1000,728,468,-179910
23104,1000,1066,882,-179865
27136,1000,988,1422,-179730
31168,1000,1066,2070,-179685
35264,1000,1092,2880,-179640
39360,1000,1274,3798,-179460
43456,1000,962,4824,-179325
47488,1000,832,5922,-179235
51520,1000,1040,7128,-179055
55616,1000,1040,8478,-178830
59712,1000,1024,9900,-178695
63808,1000,988,11412,-178470
67968,1000,702,13104,-178200
72064,1000,1144,14832,-178020
76224,1000,936,16704,-177795
80320,1000,1118,18720,-177435
84544,1000,936,20772,-177300
88640,1000,832,22932,-177030
92736,1000,962,25236,-176625
96832,1000,754,27558,-176355
100928,1000,572,29970,-176130
105152,1000,1196,32580,-175725
109440,1000,910,35370,-175320
113664,1000,754,38160,-175050
117824,1000,1040,41076,-174690
122112,1000,1014,44190,-174240
126400,1000,806,47376,-173925
130624,1000,780,50598,-173520
134784,1000,1014,53982,-172980
139072,1000,988,57474,-172575
143296,1000,1066,60984,-172215
147584,1000,988,64710,-171720
151744,1000,780,68418,-171270
155968,1000,884,72234,-170910
160192,1000,1040,76158,-170370
164480,1000,768,80262,-169830
168640,1000,1024,84330,-169335
172928,1000,650,88596,-168930
177152,1000,1092,92916,-168255
181440,1000,884,97362,-167895
185600,1000,754,101808,-167400
189888,1000,1092,106470,-166770
194304,1000,884,111276,-166275
198592,1000,1066,116100,-165690
202944,1000,936,121104,-165195
207232,1000,988,126108,-164565
211520,1000,728,131184,-164160
215808,1000,910,136350,-163395
220096,1000,962,141624,-162945
224384,1000,884,146952,-162270
228672,1000,1248,152352,-161820
233024,1000,884,157968,-161235
237312,1000,1040,163548,-160650
241664,1000,728,169290,-160020
245952,1000,936,175032,-159435
250240,1000,1024,180828,-158895
254592,1000,884,186822,-158355
258880,-1000,806,192798,-157725
263232,-1000,-1326,198666,-157275
267776,-1000,-1222,204570,-156735
272320,-1000,-988,210366,-156195
276800,-1000,-650,215622,-155655
281280,-1000,-780,220608,-155385
285696,-1000,-858,225306,-154890
290176,-1000,-728,229752,-154530
294592,-1000,-1118,233946,-154350
299136,-1000,-832,237870,-154125
303616,-1000,-884,241488,-153900
308032,-1000,-754,244836,-153810
312512,-1000,-1196,247896,-153720
317056,-1000,-962,250740,-153540
321536,-1000,-832,253224,-153630
325952,-1000,-962,255420,-153675
330432,-1000,-884,257346,-153720
334848,-1000,-1024,259020,-153765
339392,-1000,-962,260406,-154035
343872,-1000,-806,261486,-154215
348288,-1000,-988,262332,-154440
352768,-1000,-936,262872,-154755
357248,-1000,-728,263178,-155070
361664,-1000,-988,263250,-155430
366144,-1000,-806,263070,-155880
370624,-1000,-702,262692,-156285
375040,-1000,-728,262080,-156825
379520,-1000,-910,261252,-157365
383936,-1000,-832,260244,-157860
388416,-1000,-962,259056,-158445
392896,-1000,-936,257670,-159120
397312,-1000,-1066,256068,-159795
401856,-1000,-1170,254268,-160470
406400,-1000,-754,252306,-161145
410880,-1000,-936,250146,-161955
415296,-1000,-910,247860,-162765
419776,-1000,-962,245358,-163530
424192,-1000,-780,242694,-164385
428672,-1000,-1066,239886,-165240
433216,-1000,-884,236790,-166185
437696,-1000,-1280,233622,-167085
442176,-1000,-1280,230184,-168030
446720,-1000,-1222,226566,-169065
451264,-1000,-806,222786,-170055
455744,-1000,-1196,218862,-171090
460288,-1000,-1066,214722,-172350
464832,-1000,-910,210420,-173475
469248,-1000,-1300,205992,-174375
473792,-1000,-988,201348,-175545
478272,-1000,-1066,196578,-176715
482816,-1000,-1196,191592,-177930
487360,-1000,-1196,186426,-179190
491904,-1000,-962,181080,-180630
496320,-1000,-858,175698,-181620
500800,-1000,-910,170118,-182925
505280,-1000,-728,164412,-184230
509696,1000,-884,158526,-185805
514112,1000,962,152910,-186840
518336,1000,858,147546,-187920
522624,1000,702,142380,-189180
526912,1000,1024,137574,-190260
531328,1000,768,132858,-191340
535616,1000,650,128592,-192465
539904,1000,988,124542,-193635
544128,1000,1014,120744,-194445
548544,1000,1040,117198,-195480
552896,1000,1118,113832,-196425
557248,1000,962,110826,-197325
561536,1000,858,108072,-198090
565824,1000,910,105534,-198900
570112,1000,1092,103356,-199530
574464,1000,962,101322,-200295
578752,1000,884,99576,-201015
582976,1000,1118,98118,-201600
587264,1000,1144,96840,-202320
591552,1000,1068,95850,-202770
595840,1000,910,95040,-203265
600064,1000,1014,94500,-203805
604288,1000,806,94158,-204210
608512,1000,962,94050,-204570
612736,1000,1274,94140,-205065
617024,1000,1144,94374,-205380
621312,1000,962,94842,-205650
625472,1000,1014,95418,-205920
629760,1000,884,96138,-206235
633984,1000,962,97020,-206325
638144,1000,962,97974,-206640
642368,1000,910,99090,-206820
646592,1000,1248,100368,-206910
650944,1000,1092,101808,-207000
655296,1000,1352,103392,-207135
659712,1000,768,105138,-207225
664000,1000,1092,106956,-207225
668352,1000,768,108990,-207225
672640,1000,1014,111060,-207315
676992,1000,1014,113328,-207270
681344,1000,780,115776,-207135
685632,1000,768,118224,-207135
689920,1000,988,120834,-207000
694208,1000,1014,123588,-206730
698560,1000,1196,126486,-206685
702976,1000,1066,129528,-206505
707328,1000,1014,132696,-206235
711680,1000,884,135972,-206010
715968,1000,962,139320,-205695
720256,1000,1196,142794,-205425
724608,1000,1040,146430,-205110
729024,1000,910,150174,-204840
733312,1000,988,153990,-204390
737600,1000,1066,157914,-204030
741952,1000,1196,162000,-203625
746304,1000,1222,166230,-203175
750720,1000,1014,170568,-202590
755072,1000,1196,175014,-202230
759424,-1000,936,179604,-201690
763776,-1000,-1066,183996,-201330
768320,-1000,-910,188406,-200790
772800,-1000,-1066,192636,-200115
777344,-1000,-832,196578,-199665
781760,-1000,-910,200178,-199395
786240,-1000,-1222,203634,-198855
790784,-1000,-858,206856,-198450
