time(s),reference current(A),current(A),cart position(m),pendulum angle(rad)
0.007744,1.0,0.104,0.0,-3.14159265
0.011392,1.0,0.936,9e-05,-3.14080725184
0.015232,1.0,0.806,0.000252,-3.13923645551
0.0192,1.0,0.728,0.000468,-3.14002185367
0.023104,1.0,1.066,0.000882,-3.13923645551
0.027136,1.0,0.988,0.001422,-3.13688026102
0.031168,1.0,1.066,0.00207,-3.13609486286
0.035264,1.0,1.092,0.00288,-3.1353094647
0.03936,1.0,1.274,0.003798,-3.13216787205
0.043456,1.0,0.962,0.004824,-3.12981167756
0.047488,1.0,0.832,0.005922,-3.12824088124
0.05152,1.0,1.04,0.007128,-3.12509928859
0.055616,1.0,1.04,0.008478,-3.12117229778
0.059712,1.0,1.024,0.0099,-3.11881610329
0.063808,1.0,0.988,0.011412,-3.11488911248
0.067968,1.0,0.702,0.013104,-3.1101767235
0.072064,1.0,1.144,0.014832,-3.10703513085
0.076224,1.0,0.936,0.016704,-3.10310814004
0.08032,1.0,1.118,0.01872,-3.09682495474
0.084544,1.0,0.936,0.020772,-3.09446876025
0.08864,1.0,0.832,0.022932,-3.08975637128
0.092736,1.0,0.962,0.025236,-3.08268778781
0.096832,1.0,0.754,0.027558,-3.07797539884
0.100928,1.0,0.572,0.02997,-3.07404840802
0.105152,1.0,1.196,0.03258,-3.06697982456
0.10944,1.0,0.91,0.03537,-3.0599112411
0.113664,1.0,0.754,0.03816,-3.05519885213
0.117824,1.0,1.04,0.041076,-3.04891566683
0.122112,1.0,1.014,0.04419,-3.0410616852
0.1264,1.0,0.806,0.047376,-3.03556389806
0.130624,1.0,0.78,0.050598,-3.0284953146
0.134784,1.0,1.014,0.053982,-3.01907053665
0.139072,1.0,0.988,0.057474,-3.01200195319
0.143296,1.0,1.066,0.060984,-3.00571876789
0.147584,1.0,0.988,0.06471,-2.9970793881
0.151744,1.0,0.78,0.068418,-2.98922540648
0.155968,1.0,0.884,0.072234,-2.98294222118
0.160192,1.0,1.04,0.076158,-2.97351744323
0.16448,1.0,0.768,0.080262,-2.96409266527
0.16864,1.0,1.024,0.08433,-2.95545328549
0.172928,1.0,0.65,0.088596,-2.94838470203
0.177152,1.0,1.092,0.092916,-2.93660372959
0.18144,1.0,0.884,0.097362,-2.93032054429
0.1856,1.0,0.754,0.101808,-2.9216811645
0.189888,1.0,1.092,0.10647,-2.91068559022
0.194304,1.0,0.884,0.111276,-2.90204621044
0.198592,1.0,1.066,0.1161,-2.89183603433
0.202944,1.0,0.936,0.121104,-2.88319665454
0.207232,1.0,0.988,0.126108,-2.87220108026
0.21152,1.0,0.728,0.131184,-2.8651324968
0.215808,1.0,0.91,0.13635,-2.85178072804
0.220096,1.0,0.962,0.141624,-2.84392674641
0.224384,1.0,0.884,0.146952,-2.83214577398
0.228672,1.0,1.248,0.152352,-2.82429179235
0.233024,1.0,0.884,0.157968,-2.81408161624
0.237312,1.0,1.04,0.163548,-2.80387144013
0.241664,1.0,0.728,0.16929,-2.79287586585
0.245952,1.0,0.936,0.175032,-2.78266568974
0.25024,1.0,1.024,0.180828,-2.77324091179
0.254592,1.0,0.884,0.186822,-2.76381613384
0.25888,-1.0,0.806,0.192798,-2.75282055956
0.263232,-1.0,-1.326,0.198666,-2.74496657794
0.267776,-1.0,-1.222,0.20457,-2.73554179999
0.27232,-1.0,-0.988,0.210366,-2.72611702204
0.2768,-1.0,-0.65,0.215622,-2.71669224409
0.28128,-1.0,-0.78,0.220608,-2.71197985511
0.285696,-1.0,-0.858,0.225306,-2.70334047533
0.290176,-1.0,-0.728,0.229752,-2.69705729003
0.294592,-1.0,-1.118,0.233946,-2.69391569738
0.299136,-1.0,-0.832,0.23787,-2.68998870656
0.303616,-1.0,-0.884,0.241488,-2.68606171575
0.308032,-1.0,-0.754,0.244836,-2.68449091942
0.312512,-1.0,-1.196,0.247896,-2.6829201231
0.317056,-1.0,-0.962,0.25074,-2.67977853045
0.321536,-1.0,-0.832,0.253224,-2.68134932677
0.325952,-1.0,-0.962,0.25542,-2.68213472494
0.330432,-1.0,-0.884,0.257346,-2.6829201231
0.334848,-1.0,-1.024,0.25902,-2.68370552126
0.339392,-1.0,-0.962,0.260406,-2.68841791024
0.343872,-1.0,-0.806,0.261486,-2.69155950289
0.348288,-1.0,-0.988,0.262332,-2.6954864937
0.352768,-1.0,-0.936,0.262872,-2.70098428084
0.357248,-1.0,-0.728,0.263178,-2.70648206798
0.361664,-1.0,-0.988,0.26325,-2.71276525328
0.366144,-1.0,-0.806,0.26307,-2.7206192349
0.370624,-1.0,-0.702,0.262692,-2.72768781836
0.37504,-1.0,-0.728,0.26208,-2.73711259631
0.37952,-1.0,-0.91,0.261252,-2.74653737426
0.383936,-1.0,-0.832,0.260244,-2.75517675405
0.388416,-1.0,-0.962,0.259056,-2.76538693016
0.392896,-1.0,-0.936,0.25767,-2.7771679026
0.397312,-1.0,-1.066,0.256068,-2.78894887504
0.401856,-1.0,-1.17,0.254268,-2.80072984747
0.4064,-1.0,-0.754,0.252306,-2.81251081991
0.41088,-1.0,-0.936,0.250146,-2.82664798684
0.415296,-1.0,-0.91,0.24786,-2.84078515376
0.419776,-1.0,-0.962,0.245358,-2.85413692252
0.424192,-1.0,-0.78,0.242694,-2.86905948761
0.428672,-1.0,-1.066,0.239886,-2.8839820527
0.433216,-1.0,-0.884,0.23679,-2.90047541411
0.437696,-1.0,-1.28,0.233622,-2.91618337736
0.442176,-1.0,-1.28,0.230184,-2.93267673878
0.44672,-1.0,-1.222,0.226566,-2.95074089651
0.451264,-1.0,-0.806,0.222786,-2.96801965609
0.455744,-1.0,-1.196,0.218862,-2.98608381383
0.460288,-1.0,-1.066,0.214722,-3.00807496238
0.464832,-1.0,-0.91,0.21042,-3.02770991644
0.469248,-1.0,-1.3,0.205992,-3.04341787969
0.473792,-1.0,-0.988,0.201348,-3.06383823191
0.478272,-1.0,-1.066,0.196578,-3.08425858414
0.482816,-1.0,-1.196,0.191592,-3.10546433453
0.48736,-1.0,-1.196,0.186426,-3.12745548308
0.491904,-1.0,-0.962,0.18108,-3.15258822428
0.49632,-1.0,-0.858,0.175698,-3.16986698385
0.5008,-1.0,-0.91,0.170118,-3.19264353056
0.50528,-1.0,-0.728,0.164412,-3.21542007728
0.509696,1.0,-0.884,0.158526,-3.24290901296
0.514112,1.0,0.962,0.15291,-3.2609731707
0.518336,1.0,0.858,0.147546,-3.2798227266
0.522624,1.0,0.702,0.14238,-3.30181387515
0.526912,1.0,1.024,0.137574,-3.32066343105
0.531328,1.0,0.768,0.132858,-3.33951298695
0.535616,1.0,0.65,0.128592,-3.35914794101
0.539904,1.0,0.988,0.124542,-3.37956829324
0.544128,1.0,1.014,0.120744,-3.39370546016
0.548544,1.0,1.04,0.117198,-3.4117696179
0.552896,1.0,1.118,0.113832,-3.42826297931
0.557248,1.0,0.962,0.110826,-3.44397094256
0.561536,1.0,0.858,0.108072,-3.45732271133
0.565824,1.0,0.91,0.105534,-3.47145987825
0.570112,1.0,1.092,0.103356,-3.48245545252
0.574464,1.0,0.962,0.101322,-3.49580722129
0.578752,1.0,0.884,0.099576,-3.50837359189
0.582976,1.0,1.118,0.098118,-3.518583768
0.587264,1.0,1.144,0.09684,-3.5311501386
0.591552,1.0,1.068,0.09585,-3.53900412022
0.59584,1.0,0.91,0.09504,-3.54764350001
0.600064,1.0,1.014,0.0945,-3.55706827796
0.604288,1.0,0.806,0.094158,-3.56413686143
0.608512,1.0,0.962,0.09405,-3.57042004673
0.612736,1.0,1.274,0.09414,-3.57905942651
0.617024,1.0,1.144,0.094374,-3.58455721365
0.621312,1.0,0.962,0.094842,-3.58926960262
0.625472,1.0,1.014,0.095418,-3.5939819916
0.62976,1.0,0.884,0.096138,-3.59947977874
0.633984,1.0,0.962,0.09702,-3.60105057506
0.638144,1.0,0.962,0.097974,-3.6065483622
0.642368,1.0,0.91,0.09909,-3.60968995485
0.646592,1.0,1.248,0.100368,-3.61126075118
0.650944,1.0,1.092,0.101808,-3.6128315475
0.655296,1.0,1.352,0.103392,-3.61518774199
0.659712,1.0,0.768,0.105138,-3.61675853831
0.664,1.0,1.092,0.106956,-3.61675853831
0.668352,1.0,0.768,0.10899,-3.61675853831
0.67264,1.0,1.014,0.11106,-3.61832933464
0.676992,1.0,1.014,0.113328,-3.61754393648
0.681344,1.0,0.78,0.115776,-3.61518774199
0.685632,1.0,0.768,0.118224,-3.61518774199
0.68992,1.0,0.988,0.120834,-3.6128315475
0.694208,1.0,1.014,0.123588,-3.60811915853
0.69856,1.0,1.196,0.126486,-3.60733376036
0.702976,1.0,1.066,0.129528,-3.60419216771
0.707328,1.0,1.014,0.132696,-3.59947977874
0.71168,1.0,0.884,0.135972,-3.59555278792
0.715968,1.0,0.962,0.13932,-3.59005500079
0.720256,1.0,1.196,0.142794,-3.58534261181
0.724608,1.0,1.04,0.14643,-3.57984482468
0.729024,1.0,0.91,0.150174,-3.5751324357
0.733312,1.0,0.988,0.15399,-3.56727845408
0.7376,1.0,1.066,0.157914,-3.56099526878
0.741952,1.0,1.196,0.162,-3.55392668531
0.746304,1.0,1.222,0.16623,-3.54607270369
0.75072,1.0,1.014,0.170568,-3.53586252757
0.755072,1.0,1.196,0.175014,-3.52957934227
0.759424,-1.0,0.936,0.179604,-3.52015456433
0.763776,-1.0,-1.066,0.183996,-3.51387137903
0.76832,-1.0,-0.91,0.188406,-3.50444660108
0.7728,-1.0,-1.066,0.192636,-3.49266562864
0.777344,-1.0,-0.832,0.196578,-3.48481164701
0.78176,-1.0,-0.91,0.200178,-3.48009925804
0.78624,-1.0,-1.222,0.203634,-3.47067448009
0.790784,-1.0,-0.858,0.206856,-3.46360589663
0.795264,-1.0,-1.04,0.209736,-3.46046430398
0.799808,-1.0,-0.936,0.2124,-3.45261032235
0.804224,-1.0,-1.014,0.214794,-3.44554173889
0.808768,-1.0,-0.832,0.216972,-3.4431855444
0.813248,-1.0,-0.806,0.21879,-3.43768775726
0.817664,-1.0,-1.024,0.220446,-3.43140457196
0.822208,-1.0,-0.91,0.221832,-3.42904837748
0.826688,-1.0,-0.65,0.222912,-3.42512138666
0.831104,-1.0,-1.014,0.223848,-3.42040899769
0.835648,-1.0,-0.884,0.224442,-3.41883820136
0.840128,-1.0,-0.858,0.224784,-3.4180528032
0.844608,-1.0,-1.014,0.224964,-3.41412581239
0.849152,-1.0,-0.832,0.224874,-3.41334041422
0.853568,-1.0,-0.936,0.224568,-3.41255501606
0.858048,-1.0,-1.118,0.224118,-3.41019882158
0.862592,-1.0,-1.014,0.223416,-3.41019882158
0.867136,-1.0,-1.066,0.222534,-3.4117696179
0.87168,-1.0,-0.988,0.221472,-3.41019882158
0.876096,-1.0,-0.962,0.220302,-3.41019882158
0.880576,-1.0,-0.962,0.218934,-3.41098421974
0.884992,-1.0,-0.988,0.21744,-3.4117696179
0.889472,-1.0,-1.28,0.215766,-3.41255501606
0.894016,-1.0,-0.91,0.213912,-3.41412581239
0.898496,-1.0,-0.988,0.211932,-3.41491121055
0.902912,-1.0,-1.014,0.209808,-3.41648200687
0.907456,-1.0,-0.884,0.207504,-3.41883820136
0.911936,-1.0,-1.014,0.205092,-3.42040899769
0.91648,-1.0,-0.988,0.2025,-3.42276519217
0.920896,-1.0,-1.222,0.199764,-3.42512138666
0.92544,-1.0,-1.014,0.196902,-3.42669218299
0.929984,-1.0,-0.806,0.193824,-3.43140457196
0.934464,-1.0,-0.962,0.190692,-3.43376076645
0.93888,-1.0,-0.962,0.187398,-3.4369023591
0.94336,-1.0,-1.014,0.183942,-3.44082934991
0.947904,-1.0,-0.832,0.180288,-3.44397094256
0.95232,-1.0,-0.884,0.176526,-3.44789793338
0.9568,-1.0,-0.858,0.172638,-3.45182492419
0.96128,-1.0,-1.482,0.168552,-3.455751915
0.965824,-1.0,-1.196,0.16425,-3.46046430398
0.970368,-1.0,-1.248,0.159822,-3.46517669295
0.974912,-1.0,-0.598,0.155196,-3.47145987825
0.979328,-1.0,-0.806,0.150516,-3.47538686906
0.983808,-1.0,-1.092,0.145746,-3.47931385987
0.988352,-1.0,-0.858,0.140688,-3.48559704518
0.992768,-1.0,-1.066,0.13563,-3.49030943415
0.997312,-1.0,-0.936,0.130248,-3.49737801761
1.001792,-1.0,-1.118,0.124902,-3.50209040659
1.0064,-1.0,-1.144,0.119142,-3.50758819373
1.011072,1.0,-0.884,0.113202,-3.51465677719
1.015488,1.0,0.962,0.107694,-3.51779836984
1.019904,1.0,1.144,0.102384,-3.52251075881
1.024384,1.0,1.092,0.0972,-3.52879394411
1.028736,1.0,0.884,0.092502,-3.53036474044
1.033024,1.0,0.728,0.088074,-3.53350633309
1.037312,1.0,0.728,0.08397,-3.53664792574
1.0416,1.0,0.91,0.080154,-3.53664792574
1.045888,1.0,0.858,0.076482,-3.5374333239
1.05024,1.0,0.702,0.073134,-3.53900412022
1.054528,1.0,0.728,0.070038,-3.5374333239
1.058816,1.0,0.728,0.067194,-3.53350633309
1.063104,1.0,0.988,0.064584,-3.53350633309
1.067392,1.0,1.014,0.06219,-3.53193553676
1.071744,1.0,0.702,0.060066,-3.52643774962
1.076032,1.0,1.144,0.058248,-3.52093996249
1.080448,1.0,0.91,0.056556,-3.518583768
1.084736,1.0,0.962,0.055206,-3.51308598086
1.089024,1.0,1.04,0.054126,-3.50523199924
1.093376,1.0,1.196,0.053208,-3.49816341578
1.097792,1.0,1.024,0.052578,-3.49030943415
1.102144,1.0,0.858,0.052182,-3.48245545252
1.106432,1.0,1.014,0.052038,-3.47303067457
1.110848,1.0,0.832,0.052092,-3.4620351003
1.115136,1.0,1.04,0.052308,-3.45182492419
1.119488,1.0,1.04,0.052704,-3.44082934991
1.123904,1.0,0.858,0.05328,-3.43218997013
1.128192,1.0,1.118,0.054036,-3.42040899769
1.132544,1.0,0.91,0.0549,-3.40784262709
1.136832,1.0,0.988,0.055908,-3.39606165465
1.141184,1.0,0.806,0.057078,-3.38349528405
1.145472,1.0,1.066,0.058356,-3.36935811712
1.149824,1.0,1.118,0.059832,-3.3552209502
1.154176,1.0,0.768,0.06138,-3.34186918144
1.158528,1.0,0.768,0.063072,-3.32616121819
1.162816,1.0,1.04,0.064908,-3.3112386531
1.167168,1.0,1.144,0.066852,-3.29710148618
1.171584,1.0,1.014,0.06894,-3.2798227266
1.175936,1.0,1.222,0.07119,-3.26490016151
1.180288,1.0,1.144,0.07353,-3.2484068001
1.184704,1.0,1.144,0.07605,-3.22720104971
1.189056,1.0,1.014,0.07866,-3.21463467911
1.193472,1.0,0.91,0.081378,-3.19735591954
1.19776,1.0,1.04,0.084186,-3.1792917618
1.202112,1.0,0.768,0.087138,-3.16122760406
1.2064,1.0,1.144,0.090144,-3.14080725184
1.210816,1.0,0.832,0.093294,-3.12195769594
1.215104,1.0,0.624,0.096534,-3.10310814004
1.219392,1.0,0.962,0.099846,-3.0850439823
1.22368,1.0,1.196,0.103266,-3.0661944264
1.22816,1.0,0.806,0.10692,-3.04970106499
1.232512,1.0,0.91,0.110628,-3.03085150909
1.236928,1.0,1.118,0.114462,-3.0096457587
1.241344,1.0,1.144,0.11844,-2.99001080464
1.245824,1.0,1.04,0.122508,-2.96959045241
1.250304,1.0,0.936,0.126702,-2.94838470203
1.254656,1.0,1.04,0.130932,-2.92717895164
1.259136,-1.0,0.91,0.135306,-2.90754399757
1.263616,-1.0,-1.092,0.139482,-2.88947983984
1.268224,-1.0,-0.832,0.143676,-2.86827408945
1.272768,-1.0,-0.91,0.147546,-2.84314134825
1.277312,-1.0,-0.962,0.151056,-2.827433385
1.28192,-1.0,-0.806,0.154278,-2.81251081991
1.286464,-1.0,-0.962,0.15723,-2.79523206034
1.291008,-1.0,-0.962,0.159912,-2.7771679026
1.295552,-1.0,-1.092,0.16227,-2.76303073568
1.30016,-1.0,-1.17,0.164376,-2.74418117977
1.304832,-1.0,-1.092,0.166212,-2.73161480917
1.30944,-1.0,-1.024,0.167724,-2.7206192349
1.314048,-1.0,-1.092,0.169002,-2.70648206798
1.31872,-1.0,-1.196,0.169956,-2.69391569738
1.323328,-1.0,-0.702,0.170604,-2.68213472494
1.327872,-1.0,-0.884,0.170964,-2.67349534515
1.332416,-1.0,-1.092,0.171072,-2.66171437271
1.337088,-1.0,-0.962,0.170928,-2.65386039109
1.341632,-1.0,-1.014,0.170514,-2.64836260395
1.34624,-1.0,-0.832,0.16992,-2.638937826
1.350784,-1.0,-0.936,0.169038,-2.63422543703
1.355328,-1.0,-0.988,0.167994,-2.62872764989
1.359936,-1.0,-0.91,0.166734,-2.62244446459
1.36448,-1.0,-0.806,0.16533,-2.61694667745
1.369024,-1.0,-0.884,0.163692,-2.61459048296
1.373568,-1.0,-1.17,0.161892,-2.60987809399
1.378176,-1.0,-0.91,0.159876,-2.60673650134
1.38272,-1.0,-1.118,0.15768,-2.60595110318
1.387392,-1.0,-1.28,0.155286,-2.60280951053
1.392,-1.0,-0.936,0.152712,-2.60202411236
1.396544,-1.0,-1.066,0.149976,-2.60202411236
1.401216,-1.0,-0.884,0.147078,-2.60202411236
1.40576,-1.0,-0.962,0.144036,-2.60202411236
1.410304,-1.0,-1.144,0.140814,-2.60359490869
1.414912,-1.0,-1.092,0.13734,-2.60673650134
1.419584,-1.0,-1.014,0.133686,-2.60830729766
1.424192,-1.0,-0.962,0.12987,-2.61144889031
1.428736,-1.0,-1.024,0.125946,-2.61616127929
1.433408,-1.0,-0.858,0.121716,-2.62087366826
1.437952,-1.0,-0.91,0.117432,-2.62480065907
1.442496,-1.0,-0.806,0.11295,-2.62951304805
1.44704,-1.0,-0.91,0.108288,-2.63579623335
1.451584,-1.0,-0.676,0.103446,-2.64286481681
1.456128,-1.0,-0.806,0.098388,-2.6515041966
1.460608,-1.0,-0.78,0.093294,-2.6577873819
1.465024,-1.0,-0.624,0.087984,-2.66799755801
1.469504,-1.0,-0.91,0.082476,-2.67506614147
1.473984,-1.0,-0.962,0.076824,-2.68606171575
1.478464,-1.0,-0.962,0.07101,-2.69391569738
1.482944,-1.0,-0.962,0.06498,-2.70726746614
1.48736,-1.0,-0.702,0.05886,-2.71590684593
1.49184,-1.0,-0.832,0.052542,-2.7269024202
1.49632,-1.0,-0.768,0.046116,-2.74182498529
1.5008,-1.0,-0.624,0.0396,-2.7520351614
1.505216,-1.0,-0.676,0.032904,-2.76617232833
1.509696,1.0,-0.494,0.026118,-2.77795330076
1.514048,1.0,0.65,0.019638,-2.78894887504
1.5184,1.0,0.936,0.013392,-2.8023006438
1.522688,1.0,0.728,0.007254,-2.81800860705
1.526848,1.0,0.832,0.00162,-2.82507719051
1.531072,1.0,0.78,-0.003816,-2.8337165703
1.53536,1.0,0.988,-0.009126,-2.84706833906
1.539648,1.0,1.118,-0.014202,-2.8588493115
1.544128,1.0,0.91,-0.019242,-2.86827408945
1.548544,1.0,1.092,-0.02385,-2.87691346924
1.55296,1.0,1.3,-0.028368,-2.88869444168
1.55744,1.0,0.702,-0.03258,-2.89576302514
1.561856,1.0,0.91,-0.03645,-2.9028316086
1.566208,1.0,0.78,-0.040122,-2.91304178471
1.57056,1.0,0.91,-0.043524,-2.92089576634
1.574976,1.0,0.91,-0.04662,-2.9279643498
1.579328,1.0,1.04,-0.04959,-2.93346213694
1.583808,1.0,0.858,-0.052308,-2.9405307204
1.588224,1.0,0.91,-0.054684,-2.94602850754
1.592576,1.0,1.28,-0.05688,-2.95152629468
1.597056,1.0,1.066,-0.058824,-2.95623868365
1.601472,1.0,0.78,-0.060534,-2.96016567446
1.605888,1.0,0.988,-0.061956,-2.96330726711
1.61024,1.0,1.17,-0.063162,-2.96723425792
1.61472,1.0,0.91,-0.064134,-2.96959045241
1.619136,1.0,0.728,-0.064872,-2.9719466469
1.623488,1.0,0.988,-0.065376,-2.97430284139
1.62784,1.0,1.118,-0.065664,-2.97587363771
1.63232,1.0,0.936,-0.0657,-2.97665903588
1.636736,1.0,0.78,-0.065574,-2.97744443404
1.641088,1.0,0.91,-0.065268,-2.97901523036
1.64544,1.0,1.014,-0.064764,-2.9782298322
1.64992,1.0,0.624,-0.064098,-2.97744443404
1.654336,1.0,1.144,-0.063342,-2.9782298322
1.658752,1.0,0.91,-0.062406,-2.97744443404
1.663168,1.0,0.754,-0.061326,-2.97508823955
1.66752,1.0,0.676,-0.060138,-2.97508823955
1.671936,1.0,0.91,-0.058824,-2.97351744323
1.676288,1.0,1.024,-0.057348,-2.9719466469
1.680768,1.0,1.092,-0.055746,-2.96959045241
1.685248,1.0,1.066,-0.053964,-2.96644885976
1.689664,1.0,0.962,-0.052128,-2.9656634616
1.69408,1.0,1.248,-0.050148,-2.96330726711
1.69856,1.0,0.832,-0.048006,-2.9593802763
1.702912,1.0,0.962,-0.045828,-2.95780947997
1.707264,1.0,0.936,-0.043488,-2.95466788733
1.71168,1.0,0.988,-0.041058,-2.95074089651
1.716032,1.0,1.196,-0.03852,-2.94759930386
1.720512,1.0,1.04,-0.03582,-2.94445771121
1.724992,1.0,0.91,-0.033012,-2.93974532224
1.729344,1.0,1.17,-0.030168,-2.93738912775
1.733824,1.0,0.728,-0.027144,-2.93189134061
1.738176,1.0,1.066,-0.024066,-2.92639355348
1.742656,1.0,1.274,-0.020826,-2.92325196083
1.747136,1.0,0.806,-0.01746,-2.91853957185
1.751488,1.0,1.17,-0.01404,-2.91382718287
1.755968,1.0,1.144,-0.010458,-2.90990019206
1.760448,-1.0,1.17,-0.006804,-2.90518780309
1.764928,-1.0,-1.04,-0.003258,-2.90126081227
1.769472,-1.0,-0.858,0.000162,-2.89811921963
1.77376,-1.0,-1.024,0.003222,-2.89419222881
1.77824,-1.0,-0.962,0.006048,-2.89105063616
1.782592,-1.0,-0.962,0.008586,-2.890265238
1.787008,-1.0,-0.91,0.010854,-2.88869444168
1.791424,-1.0,-0.806,0.01287,-2.88633824719
1.795904,-1.0,-1.17,0.014634,-2.88869444168
1.800448,-1.0,-1.014,0.016146,-2.88869444168
1.804992,-1.0,-0.936,0.01737,-2.88947983984
1.809472,-1.0,-1.024,0.018324,-2.89340683065
1.814016,-1.0,-0.78,0.019008,-2.89576302514
1.818496,-1.0,-0.962,0.019458,-2.89890461779
1.822976,-1.0,-0.962,0.019584,-2.90440240492
1.827392,-1.0,-1.196,0.019548,-2.90832939574
1.831936,-1.0,-0.78,0.019278,-2.91461258104
1.836416,-1.0,-0.988,0.018756,-2.9216811645
1.840896,-1.0,-1.024,0.018036,-2.9279643498
1.84544,-1.0,-1.014,0.017136,-2.93346213694
1.849984,-1.0,-0.988,0.015984,-2.94288691489
1.854464,-1.0,-1.04,0.01467,-2.95231169284
1.859008,-1.0,-0.858,0.013194,-2.9593802763
1.863488,-1.0,-1.024,0.011466,-2.97116124874
1.868032,-1.0,-0.754,0.009594,-2.97901523036
1.872384,-1.0,-0.754,0.007578,-2.99158160096
1.8768,-1.0,-1.092,0.0054,-3.00100637891
1.881216,-1.0,-1.014,0.003006,-3.01121655503
1.885696,-1.0,-1.144,0.000468,-3.02299752746
1.890112,-1.0,-0.884,-0.00225,-3.03556389806
1.894528,-1.0,-1.3,-0.00513,-3.05048646315
1.899072,-1.0,-0.78,-0.008262,-3.06069663926
1.903552,-1.0,-0.78,-0.011502,-3.07719000067
1.908096,-1.0,-1.326,-0.014922,-3.08818557495
1.912768,-1.0,-1.326,-0.018612,-3.10310814004
1.917376,-1.0,-0.78,-0.022482,-3.11881610329
1.92192,-1.0,-0.754,-0.026406,-3.13452406654
1.926464,-1.0,-1.17,-0.030528,-3.14944663163
1.931136,-1.0,-0.806,-0.034902,-3.1667253912
1.93568,-1.0,-1.04,-0.039348,-3.18321875261
1.940288,-1.0,-1.04,-0.044064,-3.19971211402
1.94496,-1.0,-1.04,-0.048978,-3.21777627176
1.949568,-1.0,-0.988,-0.05409,-3.23505503134
1.954112,-1.0,-0.768,-0.059238,-3.25311918907
1.958656,-1.0,-0.858,-0.064584,-3.27432493946
1.9632,-1.0,-0.832,-0.070074,-3.29003290271
1.967744,-1.0,-0.78,-0.075708,-3.30809706045
1.972352,-1.0,-0.988,-0.081522,-3.32851741268
1.976896,-1.0,-1.28,-0.08748,-3.35050856123
1.981504,-1.0,-0.768,-0.093672,-3.37014351529
1.986048,-1.0,-0.78,-0.099882,-3.38742227486
1.990592,-1.0,-1.28,-0.1062,-3.40627183076
