time(s),reference current(A),current(A),cart position(m),pendulum angle(rad)
0.007744,1.0,0.078,0.0,-3.14159265
0.011328,1.0,0.65,0.0,-3.14159265
0.015104,1.0,0.494,0.000108,-3.14002185367
0.019008,1.0,0.832,0.000252,-3.14002185367
0.022976,1.0,0.768,0.000504,-3.14002185367
0.02688,1.0,1.092,0.000864,-3.13845105735
0.030912,1.0,0.65,0.00135,-3.13766565919
0.034944,1.0,1.014,0.001926,-3.13688026102
0.03904,1.0,0.962,0.002628,-3.1353094647
0.043072,1.0,1.17,0.003402,-3.13373866837
0.047168,1.0,1.196,0.004338,-3.13138247389
0.051264,1.0,0.702,0.005328,-3.1290262794
0.055296,1.0,0.832,0.006426,-3.12588468675
0.059328,1.0,0.858,0.007614,-3.12352849226
0.063296,1.0,1.024,0.008874,-3.12117229778
0.067456,1.0,0.78,0.010278,-3.11803070513
0.071552,1.0,0.52,0.011772,-3.11253291799
0.075648,1.0,0.988,0.013338,-3.11096212166
0.079744,1.0,0.858,0.015012,-3.10703513085
0.08384,1.0,0.91,0.016758,-3.10232274188
0.087936,1.0,1.144,0.01863,-3.09839575106
0.09216,1.0,0.768,0.02061,-3.09446876025
0.096256,1.0,1.04,0.022644,-3.08897097311
0.100416,1.0,0.598,0.02484,-3.08268778781
0.10464,1.0,0.884,0.027108,-3.08033159332
0.108864,1.0,0.768,0.029502,-3.07483380619
0.113024,1.0,0.988,0.031986,-3.06855062089
0.117248,1.0,0.988,0.03456,-3.06226743559
0.121408,1.0,1.014,0.037224,-3.05834044478
0.125696,1.0,0.676,0.04005,-3.05127186131
0.12992,1.0,1.092,0.04293,-3.04498867601
0.134208,1.0,0.78,0.045954,-3.03870549071
0.138432,1.0,0.65,0.049014,-3.03085150909
0.142592,1.0,1.024,0.052164,-3.02456832379
0.14688,1.0,0.754,0.055476,-3.01671434216
0.151104,1.0,1.014,0.058824,-3.01121655503
0.155392,1.0,0.91,0.062316,-3.0033625734
0.159552,1.0,1.17,0.065844,-2.99550859178
0.16384,1.0,0.962,0.069516,-2.98922540648
0.168064,1.0,0.936,0.073206,-2.98137142485
0.172224,1.0,1.024,0.077004,-2.9719466469
0.176512,1.0,0.78,0.080928,-2.96487806344
0.180736,1.0,1.118,0.084888,-2.95702408181
0.185024,1.0,0.832,0.089046,-2.94759930386
0.189248,1.0,0.78,0.09315,-2.9405307204
0.193408,1.0,0.806,0.097362,-2.93189134061
0.197632,1.0,1.196,0.101682,-2.92246656266
0.201984,1.0,0.858,0.106218,-2.91304178471
0.206272,1.0,1.222,0.110754,-2.90518780309
0.210624,1.0,1.196,0.115506,-2.89497762698
0.21504,1.0,0.884,0.120294,-2.88633824719
0.219328,1.0,0.884,0.125064,-2.8776988674
0.223616,1.0,0.962,0.129942,-2.86748869129
0.227904,1.0,1.144,0.134892,-2.85806391334
0.232256,1.0,1.066,0.14004,-2.84785373722
0.236608,1.0,0.936,0.14526,-2.8399997556
0.240896,1.0,1.04,0.150462,-2.83057497765
0.245248,1.0,0.806,0.155844,-2.82193559786
0.249536,1.0,0.936,0.161226,-2.80936922726
0.253824,1.0,0.65,0.166662,-2.80151524564
