time(s),reference current(A),current(A),cart position(m),pendulum angle(rad)
0.007744,1.0,0.078,0.0,-3.14159265
0.011328,1.0,0.676,1.8e-05,-3.14159265
0.015168,1.0,0.728,0.000144,-3.14002185367
0.019136,1.0,0.768,0.000324,-3.14002185367
0.02304,1.0,0.91,0.000594,-3.14002185367
0.027008,1.0,0.858,0.00099,-3.13923645551
0.030912,1.0,0.832,0.001476,-3.13688026102
0.034944,1.0,0.962,0.00207,-3.13609486286
0.038976,1.0,1.014,0.002754,-3.1353094647
0.043072,1.0,0.988,0.003546,-3.13216787205
0.047104,1.0,1.092,0.004464,-3.13059707572
0.0512,1.0,1.274,0.005472,-3.1290262794
0.055296,1.0,0.832,0.006606,-3.12588468675
0.059328,1.0,1.066,0.007812,-3.1227430941
0.063424,1.0,0.936,0.009108,-3.12117229778
0.067456,1.0,0.754,0.010494,-3.1164599088
0.071552,1.0,1.066,0.012024,-3.11331831615
0.075712,1.0,0.988,0.013626,-3.1101767235
0.079808,1.0,1.024,0.015318,-3.10703513085
0.084032,1.0,1.014,0.01719,-3.10153734371
0.088192,1.0,1.014,0.019098,-3.0976103529
0.092416,1.0,0.91,0.021096,-3.09446876025
0.096512,1.0,0.806,0.02322,-3.08897097311
0.100608,1.0,1.066,0.025416,-3.08268778781
0.104896,1.0,0.858,0.027738,-3.07954619516
0.10912,1.0,1.066,0.030186,-3.0724776117
0.113408,1.0,0.702,0.03276,-3.06697982456
0.117568,1.0,1.092,0.03537,-3.06148203743
0.121856,1.0,1.066,0.038142,-3.05598425029
0.126144,1.0,1.092,0.041004,-3.04891566683
0.130432,1.0,1.024,0.043992,-3.04263248153
0.13472,1.0,0.768,0.047034,-3.03556389806
0.138944,1.0,1.092,0.050112,-3.03006611093
0.143232,1.0,0.91,0.05337,-3.02299752746
0.147392,1.0,0.988,0.05661,-3.01671434216
0.151616,1.0,0.768,0.059994,-3.00650416605
0.155776,1.0,1.196,0.06345,-3.00022098075
0.160064,1.0,0.936,0.067032,-2.99393779545
0.164288,1.0,0.962,0.070668,-2.98608381383
0.168512,1.0,0.884,0.074412,-2.97744443404
0.172672,1.0,1.3,0.07821,-2.97037585057
0.17696,1.0,0.884,0.082188,-2.96173647079
0.181184,1.0,0.832,0.086202,-2.95388248916
0.185344,1.0,0.512,0.09027,-2.94602850754
0.189568,1.0,0.858,0.094428,-2.93660372959
0.193792,1.0,1.144,0.09864,-2.92874974796
0.19808,1.0,0.858,0.103068,-2.92011036818
0.202368,1.0,1.352,0.10755,-2.91147098839
0.20672,1.0,0.936,0.11223,-2.90204621044
0.211008,1.0,0.754,0.116928,-2.89183603433
0.215296,1.0,1.024,0.121662,-2.8839820527
0.219648,1.0,1.144,0.126594,-2.87298647843
0.224,1.0,0.768,0.131598,-2.86591789496
0.228288,1.0,0.988,0.136602,-2.85570771885
0.232576,1.0,1.014,0.141696,-2.84471214457
0.236928,1.0,1.04,0.14697,-2.83685816295
0.241344,1.0,0.624,0.152298,-2.827433385
0.245632,1.0,0.884,0.157644,-2.81722320889
0.24992,1.0,0.676,0.163062,-2.80622763461
0.254208,1.0,1.066,0.168552,-2.79837365299
0.25856,-1.0,0.858,0.174258,-2.78816347687
0.262912,-1.0,-0.156,0.179892,-2.77795330076
0.267392,-1.0,-0.78,0.185508,-2.76931392098
0.271808,-1.0,-0.768,0.19098,-2.76145993935
0.276288,-1.0,-1.248,0.196164,-2.75282055956
0.280832,-1.0,-1.014,0.201204,-2.74653737426
0.285376,-1.0,-1.17,0.205992,-2.7394687908
0.28992,-1.0,-0.832,0.21051,-2.73161480917
0.294336,-1.0,-1.092,0.214704,-2.72768781836
0.29888,-1.0,-0.988,0.2187,-2.72297542939
0.30336,-1.0,-0.884,0.222372,-2.71826304041
0.307776,-1.0,-1.066,0.22581,-2.71590684593
0.31232,-1.0,-1.066,0.22905,-2.71355065144
0.316864,-1.0,-0.754,0.23202,-2.71119445695
0.321344,-1.0,-1.066,0.234684,-2.71119445695
0.325888,-1.0,-0.676,0.23715,-2.71040905879
0.330304,-1.0,-0.702,0.239328,-2.71040905879
0.334784,-1.0,-1.014,0.241254,-2.71119445695
0.339328,-1.0,-0.962,0.242946,-2.71355065144
0.343744,-1.0,-0.936,0.244314,-2.71669224409
0.348224,-1.0,-0.988,0.245502,-2.71826304041
0.352704,-1.0,-0.65,0.24642,-2.72297542939
0.35712,-1.0,-1.024,0.247086,-2.72847321653
0.361664,-1.0,-0.676,0.247554,-2.7331856055
0.366144,-1.0,-0.754,0.247734,-2.7394687908
0.37056,-1.0,-1.17,0.247734,-2.7457519761
0.375104,-1.0,-0.936,0.2475,-2.75282055956
0.379584,-1.0,-0.754,0.247068,-2.76067454119
0.384064,-1.0,-0.962,0.246474,-2.76931392098
0.38848,-1.0,-1.04,0.245682,-2.77795330076
0.393024,-1.0,-1.024,0.24471,-2.7897342732
0.397568,-1.0,-0.91,0.243576,-2.79994444931
0.402048,-1.0,-0.884,0.24228,-2.81094002359
0.406464,-1.0,-0.91,0.240858,-2.8211501997
0.410944,-1.0,-0.598,0.239238,-2.83293117214
0.41536,-1.0,-0.91,0.237438,-2.84549754274
0.41984,-1.0,-1.066,0.235512,-2.85570771885
0.424384,-1.0,-0.91,0.23337,-2.86827408945
0.428864,-1.0,-0.884,0.23112,-2.88241125638
0.43328,-1.0,-1.092,0.228708,-2.8965484233
0.437824,-1.0,-0.832,0.226098,-2.91225638655
0.442304,-1.0,-0.676,0.223398,-2.9279643498
0.44672,-1.0,-0.858,0.2205,-2.94131611856
0.4512,-1.0,-1.144,0.217512,-2.95545328549
0.455744,-1.0,-0.546,0.21429,-2.9719466469
0.46016,-1.0,-0.832,0.21096,-2.98922540648
0.46464,-1.0,-1.092,0.207522,-3.00571876789
0.469184,-1.0,-1.144,0.203868,-3.02299752746
0.473728,-1.0,-0.702,0.200016,-3.04184708336
0.478208,-1.0,-0.806,0.19611,-3.05912584294
0.482624,-1.0,-0.728,0.19206,-3.08033159332
0.487104,-1.0,-1.28,0.187884,-3.10075194555
0.491648,-1.0,-0.884,0.183456,-3.11960150145
0.496064,-1.0,-0.936,0.178974,-3.13845105735
0.500544,-1.0,-1.04,0.17433,-3.15887140958
0.505088,-1.0,-0.988,0.169488,-3.17536477099
0.509504,1.0,-0.91,0.164556,-3.19499972505
0.51392,1.0,0.234,0.159714,-3.21542007728
0.518208,1.0,0.52,0.155106,-3.23269883685
0.522496,1.0,0.886,0.150588,-3.25311918907
0.526784,1.0,1.014,0.146358,-3.27196874498
0.531136,1.0,0.598,0.142272,-3.29003290271
0.535424,1.0,0.91,0.138546,-3.30652626412
0.539712,1.0,0.754,0.135036,-3.32537582003
0.544,1.0,0.962,0.13176,-3.33872758879
0.548288,1.0,0.832,0.128754,-3.35443555204
0.552576,1.0,1.014,0.125946,-3.37249970978
0.556928,1.0,0.702,0.123336,-3.38349528405
0.561216,1.0,0.806,0.121032,-3.39606165465
0.565504,1.0,0.676,0.118908,-3.41255501606
0.569792,1.0,0.728,0.117054,-3.42197979401
0.57408,1.0,0.988,0.115434,-3.43297536829
0.578368,1.0,0.91,0.11403,-3.44397094256
0.582656,1.0,0.962,0.112878,-3.45418111868
0.586944,1.0,1.066,0.111924,-3.46596209111
0.591296,1.0,0.962,0.111222,-3.47381607274
0.595584,1.0,1.014,0.110736,-3.48167005436
0.599936,1.0,0.806,0.110448,-3.48952403599
0.604224,1.0,1.014,0.110394,-3.49816341578
0.608576,1.0,0.832,0.11052,-3.50366120291
0.612864,1.0,1.066,0.110844,-3.51072978638
0.61728,1.0,1.066,0.111294,-3.51622757351
0.621632,1.0,0.936,0.111924,-3.52172536065
0.62592,1.0,0.962,0.11268,-3.52722314779
0.630208,1.0,0.988,0.113562,-3.53036474044
0.634496,1.0,0.754,0.114588,-3.53350633309
0.638784,1.0,1.144,0.11574,-3.5374333239
0.643136,1.0,0.91,0.11709,-3.53978951839
0.647424,1.0,0.936,0.118494,-3.5437165092
0.651712,1.0,0.936,0.120042,-3.54450190736
0.656,1.0,0.702,0.121716,-3.54528730553
0.660288,1.0,0.768,0.12348,-3.54842889818
0.664576,1.0,0.962,0.125442,-3.54842889818
0.668864,1.0,0.884,0.127458,-3.54842889818
0.673152,1.0,0.806,0.129582,-3.54842889818
0.67744,1.0,0.832,0.131886,-3.54764350001
0.681664,1.0,0.86,0.134244,-3.54764350001
0.685952,1.0,0.936,0.1368,-3.54607270369
0.69024,1.0,1.196,0.13941,-3.54450190736
0.694656,1.0,0.962,0.142218,-3.54136031471
0.698944,1.0,1.092,0.145098,-3.53978951839
0.703296,1.0,0.988,0.148122,-3.5374333239
0.707584,1.0,0.91,0.151218,-3.53272093492
0.711872,1.0,1.144,0.154422,-3.52957934227
0.716224,1.0,0.936,0.157788,-3.52643774962
0.720512,1.0,0.936,0.161244,-3.52015456433
0.7248,1.0,0.858,0.164772,-3.51544217535
0.729088,1.0,0.768,0.168408,-3.51151518454
