time(s),reference current(A),current(A),cart position(m),pendulum angle(rad)
0.007744,1.0,0.026,0.0,-3.14159265
0.011328,1.0,0.026,0.0,-3.14159265
0.014976,1.0,-0.104,0.0,-3.14159265
0.01888,1.0,0.234,0.0,-3.14159265
0.022592,1.0,-0.052,0.0,-3.14159265
0.026368,1.0,0.0,0.0,-3.14159265
0.029952,1.0,0.26,1.8e-05,-3.14159265
0.033856,1.0,0.286,3.6e-05,-3.14159265
0.037696,1.0,0.364,7.2e-05,-3.14159265
0.041536,1.0,0.468,0.000126,-3.14080725184
0.04544,1.0,0.494,0.000216,-3.14080725184
0.049408,1.0,0.512,0.000324,-3.14080725184
0.053312,1.0,0.364,0.000486,-3.14002185367
0.05728,1.0,0.598,0.000702,-3.13923645551
0.061184,1.0,0.546,0.000972,-3.13923645551
0.065152,1.0,0.598,0.001278,-3.13845105735
0.069184,1.0,0.676,0.001638,-3.13688026102
0.073152,1.0,0.572,0.002034,-3.13609486286
0.077184,1.0,0.572,0.002466,-3.13609486286
0.081216,1.0,0.468,0.002952,-3.1353094647
0.085248,1.0,0.468,0.00351,-3.13295327021
0.08928,1.0,0.494,0.00405,-3.13216787205
0.093312,1.0,0.624,0.00468,-3.13138247389
0.09728,1.0,0.624,0.005382,-3.1290262794
0.101312,1.0,0.364,0.006102,-3.12667008491
0.105408,1.0,0.728,0.006894,-3.12667008491
0.109568,1.0,0.702,0.007704,-3.12509928859
0.113664,1.0,0.468,0.008604,-3.12117229778
0.11776,1.0,0.806,0.009558,-3.11960150145
0.12192,1.0,0.728,0.01053,-3.11803070513
0.12608,1.0,0.858,0.01161,-3.11488911248
0.130304,1.0,0.364,0.012708,-3.11331831615
0.134464,1.0,0.65,0.01386,-3.1101767235
0.138688,1.0,0.702,0.015102,-3.10703513085
0.142912,1.0,0.52,0.016344,-3.1038935382
0.147072,1.0,0.512,0.017658,-3.10232274188
0.151296,1.0,0.494,0.019044,-3.09918114923
0.15552,1.0,0.598,0.020466,-3.09525415841
0.15968,1.0,0.512,0.021942,-3.0913271676
0.163904,1.0,0.624,0.023454,-3.08897097311
0.168064,1.0,0.858,0.02502,-3.08582938046
0.172288,1.0,0.78,0.026676,-3.08190238965
0.176512,1.0,0.78,0.02835,-3.078760797
0.180672,1.0,0.962,0.030078,-3.07561920435
0.184896,1.0,0.52,0.031878,-3.07012141721
0.189056,1.0,0.546,0.03375,-3.0661944264
0.19328,1.0,0.768,0.03564,-3.06383823191
0.197504,1.0,0.728,0.037602,-3.05912584294
0.201664,1.0,0.702,0.039636,-3.05441345396
0.205888,1.0,0.754,0.041706,-3.05127186131
0.210112,1.0,0.858,0.043812,-3.04577407418
0.214272,1.0,0.676,0.046044,-3.04027628704
0.218496,1.0,0.546,0.04824,-3.03792009255
0.222656,1.0,0.624,0.050526,-3.03320770358
0.22688,1.0,0.676,0.05292,-3.02692451827
0.231104,1.0,0.78,0.055278,-3.02378292562
0.235264,1.0,0.65,0.057744,-3.01907053665
0.239488,1.0,0.728,0.060246,-3.01278735135
0.243712,1.0,0.572,0.062802,-3.00807496238
0.247872,1.0,0.598,0.065412,-3.0033625734
0.252096,1.0,0.78,0.068022,-2.99865018443
0.256256,1.0,0.52,0.07074,-2.99236699913
0.26048,-1.0,0.858,0.073494,-2.98844000831
0.264768,-1.0,0.52,0.076338,-2.98215682301
0.269056,-1.0,0.494,0.079164,-2.9782298322
0.273344,-1.0,0.208,0.08199,-2.97273204506
0.277632,-1.0,0.156,0.084798,-2.96644885976
0.28192,-1.0,0.104,0.08757,-2.96173647079
0.286208,-1.0,-0.052,0.090216,-2.95780947997
0.290496,-1.0,0.052,0.092844,-2.953097091
0.294656,-1.0,-0.078,0.095346,-2.94917010019
0.298944,-1.0,-0.234,0.097776,-2.94524310938
0.303296,-1.0,-0.182,0.100206,-2.94210151673
0.307776,-1.0,0.052,0.102564,-2.93817452591
0.312064,-1.0,-0.338,0.104742,-2.93503293326
0.316544,-1.0,-0.052,0.106902,-2.93267673878
0.320896,-1.0,-0.13,0.108918,-2.93032054429
0.325312,-1.0,-0.312,0.110844,-2.9279643498
0.329792,-1.0,-0.182,0.11268,-2.92639355348
0.334272,-1.0,-0.13,0.114354,-2.92482275715
0.338688,-1.0,-0.286,0.115956,-2.92403735899
0.343168,-1.0,-0.442,0.117378,-2.92325196083
0.347584,-1.0,-0.546,0.118692,-2.92325196083
0.352064,-1.0,-0.468,0.119916,-2.92246656266
0.356544,-1.0,-0.13,0.120942,-2.92325196083
0.36096,-1.0,-0.104,0.121896,-2.92482275715
0.36544,-1.0,-0.286,0.122688,-2.92560815531
0.369856,-1.0,-0.468,0.123318,-2.9279643498
0.374336,-1.0,-0.13,0.123858,-2.92953514613
0.378816,-1.0,-0.312,0.124218,-2.93189134061
0.383232,-1.0,0.0,0.124506,-2.93503293326
0.387456,-1.0,-0.13,0.12465,-2.93817452591
0.391936,-1.0,-0.208,0.124722,-2.94131611856
0.396352,-1.0,-0.234,0.124704,-2.94445771121
0.400832,-1.0,-0.182,0.124596,-2.94917010019
0.405248,-1.0,-0.39,0.124398,-2.953097091
0.409728,-1.0,-0.512,0.124128,-2.95780947997
0.414144,-1.0,-0.338,0.123804,-2.96409266527
