808256,679,78,-15714,2430
812352,749,312,-15696,2475
816512,755,0,-15660,2475
820544,757,260,-15624,2475
824704,779,78,-15534,2475
828800,797,416,-15408,2475
832960,755,442,-15246,2475
837120,778,182,-15030,2475
841280,735,468,-14778,2430
845504,741,572,-14508,2430
849664,696,390,-14202,2385
853824,666,442,-13824,2340
858048,675,468,-13428,2340
862208,686,286,-12996,2295
866368,634,442,-12546,2250
870592,589,520,-12042,2160
874752,615,416,-11466,2115
878912,554,546,-10890,2070
883136,556,512,-10296,2025
887296,591,260,-9612,1980
891392,516,468,-8928,1845
895488,583,416,-8226,1845
899584,531,416,-7488,1755
903680,471,468,-6732,1665
907776,437,312,-5904,1575
911872,472,312,-5094,1485
915968,491,234,-4248,1485
920064,418,256,-3402,1350
924160,366,338,-2502,1215
928256,421,494,-1602,1170
932352,339,256,-720,1035
936320,300,442,234,990
940160,310,338,1116,900
944128,308,260,2016,765
948032,315,338,2952,720
951936,291,286,3870,585
955840,228,390,4806,495
959808,287,256,5742,450
963712,260,208,6660,315
967616,197,208,7596,225
971584,250,312,8532,135
975488,171,364,9468,0
979200,69,52,10368,-90
983040,198,104,11268,-135
987136,279,208,12204,-180
991232,221,390,13176,-315
995328,132,0,14130,-495
999296,149,208,15012,-540
1003392,236,104,15948,-540
1007552,108,182,16884,-675
1011776,102,156,17838,-810
1015936,249,312,18756,-855
1020160,115,182,19656,-990
1024320,67,338,20592,-1035
1028480,17,312,21456,-1170
1032704,84,338,22356,-1260
1036864,69,338,23238,-1305
1041088,102,-26,24084,-1395
1045376,105,312,24948,-1440
1049600,-6,208,25740,-1620
1053824,69,-130,26586,-1665
1058112,105,78,27378,-1665
1062272,-11,208,28080,-1800
1066560,-35,156,28872,-1890
1070848,111,104,29628,-1935
1075136,-45,208,30312,-2070
1079360,38,260,31050,-2025
1083584,35,338,31680,-2115
1087744,-22,364,32346,-2250
1092032,-22,260,33012,-2295
1096320,50,-52,33606,-2340
1100480,-60,104,34218,-2385
1104768,-145,286,34794,-2520
1109120,-37,26,35370,-2565
1113344,53,26,35892,-2520
1117440,-48,104,36342,-2610
1121728,-140,234,36864,-2745
1126080,11,26,37350,-2745
1130176,17,130,37728,-2745
1134400,-142,130,38142,-2835
1138752,-27,104,38556,-2835
1142976,-81,52,38898,-2970
1147200,-86,52,39222,-2970
1151360,-26,26,39546,-2925
1155584,-61,156,39816,-3015
1159872,-110,52,40104,-3060
1164160,-22,208,40356,-3105
1168384,-37,182,40572,-3105
1172672,-99,104,40770,-3105
1176960,-66,156,40932,-3150
1181248,-125,78,41112,-3240
1185536,-99,-130,41220,-3240
1189888,-39,234,41328,-3195
1194176,-108,-104,41418,-3240
1198592,-170,-156,41508,-3330
1203072,-18,78,41562,-3285
1207232,-35,0,41580,-3285
1211328,-873,-130,41580,-3330
1215808,-866,52,41580,-3375
1220032,-778,52,41544,-3375
1224320,-771,104,41508,-3330
1228672,-824,-52,41490,-3375
1233088,-828,0,41472,-3420
1237248,-777,-256,41454,-3420
1241728,-789,-208,41400,-3420
1246144,-902,-416,41346,-3465
1250624,-914,-390,41274,-3510
1255040,-832,-676,41130,-3465
1259520,-849,-520,40950,-3465
1263936,-880,-442,40698,-3465
1268416,-892,-468,40428,-3510
1272832,-826,-572,40050,-3465
1277312,-894,-572,39636,-3465
1281728,-918,-338,39168,-3465
1286208,-889,-442,38628,-3420
1290624,-809,-468,38016,-3375
1295040,-827,-338,37350,-3330
1299520,-798,-442,36612,-3285
1303936,-706,-546,35820,-3195
1308416,-774,-286,34992,-3195
1312832,-800,-494,34092,-3150
1317312,-639,-364,33138,-2970
1321728,-673,-442,32094,-2925
1326208,-656,-494,31068,-2835
1330624,-578,-546,29952,-2745
1335104,-546,-650,28764,-2655
1339520,-642,-234,27576,-2565
1343936,-467,-768,26370,-2385
1348416,-561,-260,25056,-2340
1352832,-492,-768,23742,-2205
1357312,-557,-390,22392,-2160
1361728,-501,-546,21006,-2025
1366208,-438,-390,19584,-1800
1370624,-448,-260,18126,-1755
1375104,-494,-156,16668,-1665
1379520,-221,-78,15138,-1395
1383872,-263,-286,13608,-1305
1388288,-350,-390,12096,-1170
1392768,-254,-312,10530,-1035
1397184,-212,-256,8892,-900
1401472,-308,-130,7362,-765
1405760,-309,-286,5814,-675
1410048,-293,-416,4266,-540
1414272,-169,-286,2682,-315
1418560,-155,-130,1098,-180
1422848,-191,-208,-468,-90
1427072,-119,-156,-2034,45
1431232,-83,-208,-3564,180
1435392,-118,-390,-5094,360
1439680,-138,-260,-6696,495
1443968,-99,-364,-8226,585
1448128,7,-232,-9702,765
1452160,86,-286,-11196,945
1456384,-28,-312,-12690,1035
1460736,-65,-208,-14148,1125
1465088,28,-78,-15696,1305
1469248,27,-256,-17172,1440
1473536,-41,-78,-18558,1530
1477824,-53,-52,-19998,1620
1482112,78,-156,-21438,1800
1486336,80,-156,-22788,1935
1490624,13,-78,-24174,2025
1494848,128,-390,-25470,2160
1499200,109,-182,-26820,2250
1503552,84,-52,-28134,2385
1507712,146,-26,-29358,2520
1512000,83,-78,-30600,2565
1516160,143,26,-31752,2700
1520384,159,-234,-32886,2790
1524736,84,-182,-34074,2880
1528960,142,-182,-35172,3015
1533376,134,-78,-36288,3060
1537600,61,-364,-37332,3105
1541888,140,-130,-38358,3240
1546240,217,-26,-39366,3375
1550528,68,0,-40338,3375
1554560,187,-364,-41202,3465
1558912,159,-78,-42120,3510
1563136,204,-234,-42984,3645
