384 940 869.499 730 668.416 440 436.568 195 218.11 
386 935 869.574 715 668.474 425 436.605 195 218.129 
388 945 869.646 725 668.53 435 436.642 195 218.146 
390 950 869.717 720 668.585 420 436.677 215 218.164 
392 955 869.785 710 668.638 430 436.711 210 218.181 
394 945 869.852 740 668.689 430 436.744 210 218.197 
396 940 869.916 735 668.739 420 436.776 200 218.213 
398 940 869.979 725 668.787 445 436.808 190 218.228 
400 950 870.04 740 668.834 430 436.838 200 218.243 
402 950 870.098 720 668.88 435 436.867 195 218.258 
404 960 870.155 700 668.924 435 436.896 205 218.272 
406 955 870.211 725 668.967 435 436.923 200 218.286 
408 935 870.264 740 669.008 440 436.95 195 218.299 
410 950 870.316 715 669.048 425 436.976 210 218.312 
412 940 870.367 745 669.087 435 437.001 205 218.324 
414 955 870.416 740 669.125 425 437.026 210 218.336 
416 950 870.463 710 669.162 430 437.05 195 218.348 
418 945 870.51 710 669.198 430 437.073 205 218.359 
420 935 870.554 725 669.232 435 437.095 190 218.37 
422 940 870.598 715 669.266 430 437.117 205 218.381 
424 940 870.64 715 669.298 435 437.138 200 218.391 
426 940 870.681 740 669.33 435 437.158 200 218.401 
428 945 870.72 740 669.36 435 437.178 200 218.411 
430 950 870.759 715 669.39 445 437.197 205 218.421 
432 965 870.796 735 669.419 425 437.215 200 218.43 
434 945 870.832 735 669.447 425 437.234 210 218.439 
436 950 870.867 725 669.474 425 437.251 205 218.447 
438 940 870.901 735 669.5 425 437.268 195 218.456 
440 930 870.934 735 669.526 430 437.284 205 218.464 
442 945 870.966 735 669.55 435 437.3 200 218.472 
444 955 870.997 720 669.574 440 437.316 205 218.479 
446 975 871.027 735 669.598 440 437.331 205 218.487 
448 955 871.056 725 669.62 430 437.346 195 218.494 
450 955 871.084 715 669.642 445 437.36 195 218.501 
452 935 871.112 740 669.663 435 437.373 205 218.508 
454 940 871.139 735 669.684 425 437.387 210 218.514 
456 940 871.164 740 669.704 435 437.4 220 218.521 
458 940 871.19 730 669.723 415 437.412 205 218.527 
460 940 871.214 725 669.742 445 437.424 205 218.533 
462 945 871.237 725 669.76 435 437.436 195 218.539 
464 945 871.26 720 669.778 445 437.447 200 218.544 
466 955 871.282 735 669.795 445 437.458 205 218.55 
468 950 871.304 740 669.812 445 437.469 205 218.555 
470 945 871.325 735 669.828 440 437.48 200 218.56 
472 960 871.345 720 669.844 425 437.49 200 218.565 
474 970 871.365 725 669.859 430 437.5 205 218.57 
476 960 871.384 715 669.874 435 437.509 210 218.575 
478 945 871.402 720 669.888 425 437.518 210 218.579 
480 960 871.42 745 669.902 435 437.527 205 218.584 
482 945 871.438 740 669.915 435 437.536 195 218.588 
484 950 871.455 730 669.928 440 437.544 205 218.592 
486 955 871.471 745 669.941 440 437.553 200 218.596 
488 955 871.487 730 669.953 435 437.56 200 218.6 
490 950 871.502 720 669.965 435 437.568 200 218.604 
492 935 871.517 735 669.977 435 437.576 200 218.608 
494 950 871.532 745 669.988 445 437.583 205 218.611 
496 945 871.546 730 669.999 425 437.59 215 218.615 
498 965 871.559 720 670.009 435 437.597 200 218.618 
500 940 871.572 740 670.019 430 437.603 210 218.621 
502 950 871.585 745 670.029 440 437.61 195 218.624 
504 940 871.598 735 670.039 440 437.616 200 218.628 
