23.9955 103.7
23.0545 98.7
22.1135 93.7333
21.1725 89.3667
20.2315 84.4333
19.2905 79.9
18.3495 74.8667
17.4085 70.1333
16.4675 65.8667
15.5265 61.6
14.5855 56.7333
13.6445 52.3667
12.7035 48.2667
11.7625 44.2333
10.8215 40.0667
9.8805 36
8.9395 32.3667
7.9985 28.8
7.0575 25.2333
6.1165 21.7
5.1755 18.6333
4.2345 14.9667
3.2935 11.4667
2.3525 7.33333
1.4115 3.6
