time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
0.473344,-0.209,-0.29,0.001998,-0.0102101761125,0.0392
0.478208,-0.576,-0.184,0.001548,-0.00314159265,0.0396
0.483136,-0.002,-0.544,0.000846,-0.0039269908125,0.04
0.487808,-0.449,0.005,0.000108,0.0,0.0404
0.49216,1.197,-0.396,-0.000288,0.0070685834625,0.0408
0.49696,-0.592,1.357,-0.001098,0.0023561944875,0.0412
0.501888,-0.065,-0.544,-0.001314,0.0102101761125,0.0416
0.506752,-0.643,-0.121,-0.002016,0.0039269908125,0.042
0.51168,0.084,-0.586,-0.00225,0.014137166925,0.0424
0.516416,0.126,0.047,-0.00279,0.00942477795,0.0428
0.521088,-0.324,0.174,-0.00315,0.01570796325,0.0432
0.525888,0.522,-0.269,-0.003546,0.0164933614125,0.0436
0.530752,-0.461,0.575,-0.003942,0.0164933614125,0.044
0.535552,0.373,-0.459,-0.004032,0.0212057503875,0.0444
0.54048,-0.335,0.406,-0.004446,0.0180641577375,0.0448
0.545408,0.783,-0.269,-0.004446,0.0243473430375,0.0452
0.550336,0.219,0.85,-0.004572,0.02199114855,0.0456
0.555136,0.105,0.258,-0.004446,0.0227765467125,0.046
0.56,0.61,0.11,-0.004302,0.023561944875,0.0464
0.5648,0.38,0.639,-0.004122,0.0227765467125,0.0468
0.5696,1.215,0.491,-0.003636,0.0274889356875,0.0472
0.574528,0.324,1.399,-0.003312,0.02199114855,0.0476
0.579456,0.726,0.385,-0.002574,0.0274889356875,0.048
0.584256,0.301,0.744,-0.002034,0.020420352225,0.0484
0.58912,0.75,0.406,-0.001026,0.026703537525,0.0488
0.59392,0.232,0.829,-0.000342,0.0180641577375,0.0492
0.598656,0.216,0.258,0.000666,0.0227765467125,0.0496
0.603328,0.826,0.195,0.001494,0.0188495559,0.05
0.608064,-0.297,0.998,0.002376,0.0164933614125,0.0504
0.612864,1.122,-0.184,0.00351,0.020420352225,0.0508
0.617728,0.089,1.209,0.004248,0.0133517687625,0.0512
0.6224,0.943,0.132,0.005472,0.020420352225,0.0516
0.627136,-0.164,1.04,0.0063,0.0086393797875,0.052
0.632,-0.111,-0.163,0.007542,0.014137166925,0.0524
0.6368,0.628,-0.121,0.00846,0.0086393797875,0.0528
0.641536,0.331,0.681,0.009432,0.0117809724375,0.0532
0.646208,1.005,0.427,0.010512,0.0102101761125,0.0536
0.651072,-0.399,1.188,0.011394,0.0054977871375,0.054
0.655936,0.691,-0.375,0.012636,0.00942477795,0.0544
0.6608,-0.219,0.765,0.0135,0.0007853981625,0.0548
0.665536,0.141,-0.206,0.014706,0.0054977871375,0.0552
0.6704,0.341,0.132,0.015498,0.0,0.0556
0.674944,0.044,0.47,0.016362,0.0023561944875,0.056
0.679616,1.521,0.047,0.017316,0.0054977871375,0.0564
0.684352,-0.355,1.78,0.018,-0.0023561944875,0.0568
0.689344,0.384,-0.375,0.01926,0.00314159265,0.0572
0.694208,-0.483,0.343,0.019782,-0.0070685834625,0.0576
0.699136,0.717,-0.417,0.020988,0.00314159265,0.058
0.703936,-0.309,0.85,0.021456,-0.0102101761125,0.0584
0.708864,0.33,-0.227,0.02241,0.001570796325,0.0588
0.7136,0.535,0.385,0.022788,-0.007853981625,0.0592
0.718464,-0.04,0.618,0.023562,-0.001570796325,0.0596
0.7232,0.974,0.047,0.024192,-0.0039269908125,0.06
0.727936,-0.808,1.082,0.024606,-0.007853981625,0.0604
0.732928,0.863,-0.713,0.025524,-0.001570796325,0.0608
0.737792,-0.436,0.892,0.025758,-0.010995574275,0.0612
0.74272,1.024,-0.375,0.026658,0.001570796325,0.0616
0.74752,0.132,1.146,0.026802,-0.0102101761125,0.062
0.752448,0.398,0.216,0.027666,0.0007853981625,0.0624
0.75712,-0.039,0.427,0.027954,-0.010995574275,0.0628
0.76192,-0.53,0.026,0.028566,-0.004712388975,0.0632
0.766784,0.946,-0.48,0.029016,-0.0062831853,0.0636
0.771712,-0.393,1.061,0.02925,-0.007853981625,0.064
0.776704,1.345,-0.353,0.029916,0.0,0.0644
0.78144,-0.891,1.505,0.029916,-0.00942477795,0.0648
0.786432,0.846,-0.818,0.030708,0.0023561944875,0.0652
0.791296,-0.165,0.934,0.030744,-0.0102101761125,0.0656
0.796224,0.211,-0.1,0.031482,0.0007853981625,0.066
0.80096,0.384,0.195,0.031572,-0.007853981625,0.0664
0.80576,-0.251,0.47,0.031968,-0.0023561944875,0.0668
0.810688,1.366,-0.206,0.032436,-0.0007853981625,0.0672
0.815616,-0.821,1.589,0.032544,-0.007853981625,0.0676
0.820608,1.085,-0.755,0.033318,0.00314159265,0.068
0.825536,-0.939,1.146,0.03321,-0.00942477795,0.0684
0.830528,0.559,-0.86,0.03411,0.00314159265,0.0688
0.835392,-0.907,0.554,0.033858,-0.0102101761125,0.0692
