time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
0.0,-1.474,-0.008,0.0,-0.0871791960375,0.0004
0.005248,-1.474,-1.402,-1.8e-05,-0.086393797875,0.0008
0.010688,-1.489,-1.317,-0.000432,-0.0856083997125,0.0012
0.016512,-1.315,-1.444,-0.001098,-0.0808960107375,0.0016
0.022336,-0.997,-1.233,-0.002268,-0.0777544180875,0.002
0.028096,-0.659,-0.937,-0.003726,-0.0730420291125,0.0024
0.033792,-0.314,-0.62,-0.005346,-0.0667588438125,0.0028
0.039424,-0.004,-0.303,-0.00711,-0.062831853,0.0032
0.044928,0.168,0.013,-0.008748,-0.058119464025,0.0036
0.050368,0.27,0.118,-0.010296,-0.051836278725,0.004
0.055936,0.329,0.308,-0.0117,-0.048694686075,0.0044
0.061504,0.27,0.33,-0.012906,-0.045553093425,0.0048
0.067136,0.155,0.245,-0.013968,-0.04084070445,0.0052
0.072704,0.052,0.118,-0.014742,-0.0384845099625,0.0056
0.078208,-0.093,0.055,-0.015426,-0.0369137136375,0.006
0.083712,-0.234,-0.134,-0.015966,-0.0337721209875,0.0064
0.089472,-0.315,-0.24,-0.016452,-0.0314159265,0.0068
0.095232,-0.377,-0.261,-0.016902,-0.0306305283375,0.0072
0.100992,-0.437,-0.324,-0.017334,-0.02827433385,0.0076
0.10688,-0.458,-0.43,-0.017838,-0.026703537525,0.008
0.112704,-0.466,-0.472,-0.018288,-0.0251327412,0.0084
0.118592,-0.456,-0.43,-0.018828,-0.023561944875,0.0088
0.12448,-0.399,-0.472,-0.019404,-0.0188495559,0.0092
0.130304,-0.277,-0.388,-0.020034,-0.0188495559,0.0096
0.136192,-0.236,-0.282,-0.020664,-0.0149225650875,0.01
0.142016,-0.146,-0.261,-0.02133,-0.0133517687625,0.0104
0.147904,-0.109,-0.177,-0.021924,-0.0102101761125,0.0108
0.153792,-0.074,-0.134,-0.0225,-0.00942477795,0.0112
0.159552,-0.1,-0.071,-0.022932,-0.0062831853,0.0116
0.165312,-0.106,-0.134,-0.023382,-0.0054977871375,0.012
0.171136,-0.153,-0.113,-0.023706,-0.00314159265,0.0124
0.177024,-0.165,-0.177,-0.024066,-0.001570796325,0.0128
0.182784,-0.196,-0.155,-0.0243,-0.0007853981625,0.0132
0.188544,-0.242,-0.198,-0.024588,0.0,0.0136
0.194048,-0.288,-0.282,-0.024822,0.001570796325,0.014
0.199744,-0.304,-0.324,-0.025038,0.0023561944875,0.0144
0.205504,-0.305,-0.346,-0.025272,0.0039269908125,0.0148
0.211328,-0.27,-0.303,-0.025488,0.0054977871375,0.0152
0.217088,-0.219,-0.282,-0.025722,0.0070685834625,0.0156
0.222848,-0.181,-0.24,-0.025938,0.0070685834625,0.016
0.228608,-0.182,-0.177,-0.026154,0.00942477795,0.0164
0.234368,-0.146,-0.198,-0.026334,0.0102101761125,0.0168
0.240128,-0.146,-0.177,-0.026424,0.010995574275,0.0172
0.245888,-0.151,-0.177,-0.026514,0.0125663706,0.0176
0.251712,0.445,-0.134,-0.026514,0.0133517687625,0.018
0.257344,0.447,0.477,-0.026496,0.014137166925,0.0184
0.262912,0.489,0.456,-0.026316,0.0149225650875,0.0188
0.268544,0.453,0.541,-0.026028,0.014137166925,0.0192
0.274112,0.368,0.477,-0.025578,0.014137166925,0.0196
0.27968,0.267,0.414,-0.02502,0.0133517687625,0.02
0.285312,0.16,0.287,-0.024408,0.0125663706,0.0204
0.29088,0.058,0.139,-0.023724,0.0117809724375,0.0208
0.29632,-0.025,0.097,-0.023076,0.0102101761125,0.0212
0.301824,-0.083,-0.029,-0.022428,0.0102101761125,0.0216
0.307456,-0.08,-0.092,-0.021852,0.0102101761125,0.022
0.313088,-0.036,-0.071,-0.02133,0.00942477795,0.0224
0.318656,0.005,-0.029,-0.020862,0.00942477795,0.0228
0.324096,0.059,-0.008,-0.020484,0.00942477795,0.0232
0.329536,0.114,0.055,-0.020106,0.00942477795,0.0236
0.33504,0.153,0.118,-0.019818,0.00942477795,0.024
0.340608,0.18,0.16,-0.019512,0.00942477795,0.0244
0.34624,0.197,0.139,-0.01926,0.0102101761125,0.0248
0.351808,0.218,0.182,-0.018972,0.0102101761125,0.0252
0.357376,0.225,0.224,-0.018702,0.0102101761125,0.0256
0.362944,0.211,0.16,-0.01845,0.0102101761125,0.026
0.368576,0.194,0.224,-0.018126,0.010995574275,0.0264
0.374144,0.202,0.16,-0.017892,0.010995574275,0.0268
0.379712,0.189,0.203,-0.017586,0.010995574275,0.0272
0.385344,0.18,0.076,-0.017262,0.010995574275,0.0276
0.390848,0.167,0.182,-0.016956,0.0117809724375,0.028
0.396416,0.19,0.16,-0.016614,0.0117809724375,0.0284
0.401984,0.19,0.16,-0.01629,0.0117809724375,0.0288
0.407616,0.19,0.203,-0.015912,0.0125663706,0.0292
0.413184,0.207,0.203,-0.015588,0.0125663706,0.0296
0.418752,0.196,0.224,-0.01521,0.0117809724375,0.03
0.42432,0.161,0.182,-0.014832,0.0125663706,0.0304
0.429952,0.166,0.16,-0.014508,0.0133517687625,0.0308
0.43552,0.182,0.16,-0.014112,0.0125663706,0.0312
0.441088,0.162,0.16,-0.01377,0.0125663706,0.0316
0.446656,0.155,0.203,-0.013446,0.0133517687625,0.032
0.452288,0.17,0.16,-0.013086,0.0133517687625,0.0324
0.457856,0.164,0.16,-0.012798,0.0125663706,0.0328
0.463424,0.153,0.16,-0.012474,0.014137166925,0.0332
0.468992,0.19,0.139,-0.012186,0.014137166925,0.0336
0.474624,0.199,0.203,-0.011916,0.0133517687625,0.034
0.480192,0.192,0.182,-0.01161,0.0149225650875,0.0344
0.48576,0.223,0.224,-0.011322,0.0149225650875,0.0348
0.491328,0.234,0.203,-0.01098,0.0149225650875,0.0352
0.49696,0.235,0.245,-0.010674,0.01570796325,0.0356
0.502528,0.26,0.266,-0.010314,0.0164933614125,0.036
0.508096,0.271,0.287,-0.009972,0.01570796325,0.0364
0.5136,0.246,0.224,-0.00963,0.0164933614125,0.0368
0.519104,0.248,0.266,-0.00927,0.017278759575,0.0372
0.524608,0.268,0.245,-0.008928,0.017278759575,0.0376
0.530112,0.265,0.287,-0.008568,0.017278759575,0.038
0.535616,0.264,0.245,-0.008208,0.0180641577375,0.0384
0.541248,0.271,0.245,-0.007866,0.0180641577375,0.0388
0.546816,0.27,0.351,-0.007452,0.0180641577375,0.0392
0.552384,0.271,0.287,-0.007074,0.0188495559,0.0396
0.558016,0.278,0.308,-0.00666,0.0188495559,0.04
0.563584,0.265,0.287,-0.006192,0.0180641577375,0.0404
0.569152,0.243,0.266,-0.005742,0.0196349540625,0.0408
0.574784,0.268,0.245,-0.005238,0.0188495559,0.0412
0.580352,0.256,0.245,-0.00468,0.0188495559,0.0416
0.58592,0.25,0.245,-0.004194,0.0188495559,0.042
0.591552,0.255,0.245,-0.003636,0.0196349540625,0.0424
0.59712,0.276,0.287,-0.003114,0.0188495559,0.0428
0.602688,0.263,0.287,-0.002574,0.0188495559,0.0432
0.608256,0.262,0.245,-0.002016,0.0196349540625,0.0436
0.613888,0.274,0.245,-0.001494,0.0188495559,0.044
0.619456,0.273,0.245,-0.000864,0.0196349540625,0.0444
0.62496,0.296,0.414,-0.00036,0.0196349540625,0.0448
0.630464,0.305,0.308,0.000288,0.0188495559,0.0452
0.635904,0.261,0.287,0.00081,0.0180641577375,0.0456
0.64128,0.234,0.245,0.00144,0.0196349540625,0.046
0.646784,0.254,0.224,0.002034,0.0180641577375,0.0464
0.652288,0.238,0.224,0.002628,0.0188495559,0.0468
0.657792,0.257,0.287,0.003204,0.0180641577375,0.0472
0.663296,0.269,0.287,0.003816,0.0196349540625,0.0476
0.6688,0.3,0.266,0.004356,0.017278759575,0.048
0.67424,0.276,0.308,0.004986,0.0196349540625,0.0484
0.679744,0.32,0.308,0.005472,0.0180641577375,0.0488
0.685248,0.315,0.308,0.00612,0.0196349540625,0.0492
0.690752,0.356,0.372,0.00666,0.0188495559,0.0496
0.696256,0.361,0.393,0.007218,0.0196349540625,0.05
0.70176,0.381,0.372,0.00783,0.0196349540625,0.0504
0.707264,0.394,0.393,0.008406,0.020420352225,0.0508
0.712768,0.413,0.477,0.009036,0.0196349540625,0.0512
0.718272,0.402,0.372,0.009684,0.020420352225,0.0516
0.723776,0.401,0.456,0.010332,0.0196349540625,0.052
0.729344,0.376,0.435,0.011052,0.0196349540625,0.0524
0.734912,0.349,0.435,0.011736,0.0188495559,0.0528
0.740544,0.312,0.372,0.012474,0.0188495559,0.0532
0.746112,0.306,0.33,0.013212,0.0196349540625,0.0536
0.75168,0.336,0.351,0.013932,0.0188495559,0.054
0.757312,0.336,0.414,0.014706,0.0180641577375,0.0544
0.76288,0.343,0.414,0.015372,0.0196349540625,0.0548
0.768512,0.393,0.393,0.01611,0.0188495559,0.0552
0.77408,0.408,0.456,0.016866,0.0188495559,0.0556
0.779648,0.421,0.456,0.01755,0.0188495559,0.056
0.78528,0.436,0.435,0.018378,0.0196349540625,0.0564
0.790848,0.457,0.435,0.01908,0.0180641577375,0.0568
0.79648,0.435,0.456,0.019944,0.0188495559,0.0572
0.802048,0.455,0.414,0.020718,0.0188495559,0.0576
0.80768,0.457,0.477,0.0216,0.0180641577375,0.058
0.813248,0.45,0.499,0.022554,0.0180641577375,0.0584
0.81888,0.445,0.52,0.023472,0.0180641577375,0.0588
0.824448,0.453,0.456,0.024516,0.0180641577375,0.0592
0.830016,0.444,0.499,0.025542,0.0164933614125,0.0596
0.83552,0.397,0.499,0.026568,0.01570796325,0.06
0.841024,0.36,0.456,0.027702,0.01570796325,0.0604
0.846528,0.337,0.414,0.0288,0.014137166925,0.0608
0.852032,0.306,0.33,0.029952,0.014137166925,0.0612
0.857536,0.303,0.33,0.031104,0.0125663706,0.0616
0.86304,0.276,0.33,0.032256,0.010995574275,0.062
0.868608,0.25,0.266,0.033426,0.010995574275,0.0624
0.874112,0.264,0.351,0.034524,0.0102101761125,0.0628
0.879616,0.285,0.372,0.03564,0.00942477795,0.0632
0.88512,0.297,0.287,0.036756,0.0086393797875,0.0636
0.890624,0.297,0.372,0.037836,0.007853981625,0.064
0.896128,0.308,0.308,0.03897,0.0070685834625,0.0644
0.901632,0.303,0.351,0.040068,0.0062831853,0.0648
0.9072,0.303,0.351,0.041202,0.0054977871375,0.0652
0.912704,0.304,0.287,0.042336,0.0054977871375,0.0656
0.918208,0.319,0.372,0.043488,0.0039269908125,0.066
0.923712,0.301,0.351,0.044676,0.00314159265,0.0664
0.929216,0.284,0.308,0.045828,0.0023561944875,0.0668
0.93472,0.273,0.245,0.047034,0.0023561944875,0.0672
0.940288,0.275,0.308,0.048204,0.0,0.0676
0.945472,0.25,0.266,0.049356,0.0007853981625,0.068
0.950912,0.26,0.245,0.050472,-0.001570796325,0.0684
0.956416,0.224,0.308,0.05166,-0.001570796325,0.0688
0.96192,0.223,0.224,0.052794,-0.00314159265,0.0692
0.967488,0.213,0.203,0.05391,-0.0023561944875,0.0696
0.97312,0.239,0.182,0.055062,-0.004712388975,0.07
0.978688,0.216,0.266,0.056178,-0.004712388975,0.0704
0.98432,0.248,0.224,0.057258,-0.0039269908125,0.0708
0.989888,0.284,0.287,0.058356,-0.0062831853,0.0712
0.995456,0.249,0.287,0.059454,-0.0070685834625,0.0716
1.001088,0.223,0.266,0.060498,-0.0070685834625,0.072
1.00672,0.222,0.203,0.061596,-0.007853981625,0.0724
1.012416,0.199,0.224,0.06264,-0.00942477795,0.0728
1.018112,0.188,0.182,0.063666,-0.007853981625,0.0732
1.023808,0.237,0.203,0.06462,-0.00942477795,0.0736
1.029504,0.251,0.224,0.06561,-0.0086393797875,0.074
1.0352,0.277,0.287,0.066528,-0.010995574275,0.0744
1.040896,0.258,0.287,0.067464,-0.0086393797875,0.0748
1.046592,0.3,0.308,0.068364,-0.010995574275,0.0752
1.052288,0.267,0.287,0.0693,-0.0102101761125,0.0756
1.057984,0.269,0.308,0.070164,-0.010995574275,0.076
1.06368,0.265,0.182,0.071118,-0.0102101761125,0.0764
1.069376,0.266,0.266,0.071982,-0.0125663706,0.0768
1.075072,0.23,0.266,0.072936,-0.010995574275,0.0772
1.080768,0.246,0.224,0.073854,-0.0125663706,0.0776
1.086464,0.215,0.245,0.07479,-0.0125663706,0.078
1.09216,0.216,0.203,0.07569,-0.0125663706,0.0784
1.097856,0.234,0.203,0.076608,-0.0117809724375,0.0788
1.103552,0.256,0.245,0.077472,-0.014137166925,0.0792
1.109248,0.222,0.266,0.078354,-0.0125663706,0.0796
1.114944,0.238,0.203,0.0792,-0.014137166925,0.08
1.12064,0.212,0.245,0.080064,-0.0133517687625,0.0804
1.126272,0.212,0.203,0.080874,-0.0149225650875,0.0808
1.131968,0.19,0.224,0.081702,-0.0133517687625,0.0812
1.137664,0.226,0.16,0.08244,-0.014137166925,0.0816
1.14336,0.221,0.245,0.083214,-0.0149225650875,0.082
1.149056,0.22,0.182,0.083916,-0.0133517687625,0.0824
1.154752,0.258,0.224,0.084654,-0.014137166925,0.0828
1.160448,0.255,0.266,0.08541,-0.0149225650875,0.0832
1.166144,0.232,0.245,0.086112,-0.014137166925,0.0836
1.17184,0.236,0.224,0.086886,-0.014137166925,0.084
1.177536,0.224,0.224,0.08757,-0.01570796325,0.0844
1.183232,0.184,0.224,0.088326,-0.014137166925,0.0848
1.188928,0.196,0.182,0.088992,-0.01570796325,0.0852
1.19456,0.155,0.203,0.089694,-0.01570796325,0.0856
1.200256,0.157,0.16,0.09036,-0.014137166925,0.086
1.205952,0.204,0.16,0.090954,-0.0149225650875,0.0864
1.211648,0.211,0.203,0.091566,-0.0149225650875,0.0868
1.217344,0.225,0.203,0.092106,-0.014137166925,0.0872
1.22304,0.262,0.33,0.092628,-0.0133517687625,0.0876
1.228736,0.292,0.266,0.093168,-0.014137166925,0.088
1.234432,0.268,0.33,0.09369,-0.0133517687625,0.0884
1.240128,0.286,0.287,0.09423,-0.0117809724375,0.0888
1.245824,0.31,0.266,0.094788,-0.0133517687625,0.0892
1.251456,0.266,0.372,0.0954,-0.0125663706,0.0896
1.257152,0.257,0.266,0.095994,-0.0125663706,0.09
1.262848,0.229,0.266,0.096588,-0.0125663706,0.0904
1.268544,0.214,0.224,0.0972,-0.0125663706,0.0908
1.27424,0.198,0.224,0.097794,-0.0125663706,0.0912
1.279936,0.2,0.203,0.098352,-0.0117809724375,0.0916
1.285632,0.217,0.182,0.098946,-0.0125663706,0.092
1.291264,0.212,0.224,0.099486,-0.0117809724375,0.0924
1.29696,0.233,0.182,0.100026,-0.0117809724375,0.0928
1.302784,0.248,0.33,0.100602,-0.010995574275,0.0932
1.308544,0.268,0.287,0.101124,-0.0117809724375,0.0936
1.314304,0.243,0.266,0.101682,-0.010995574275,0.094
1.320064,0.233,0.224,0.102222,-0.0117809724375,0.0944
1.325824,0.205,0.224,0.10278,-0.010995574275,0.0948
1.331648,0.216,0.203,0.103338,-0.010995574275,0.0952
1.337408,0.215,0.224,0.103896,-0.010995574275,0.0956
1.343168,0.205,0.224,0.104436,-0.0117809724375,0.096
1.348928,0.176,0.203,0.104994,-0.010995574275,0.0964
1.354688,0.175,0.139,0.105534,-0.0117809724375,0.0968
1.360512,0.168,0.139,0.10602,-0.0102101761125,0.0972
1.366272,0.21,0.182,0.10647,-0.010995574275,0.0976
1.372032,0.217,0.203,0.106938,-0.0102101761125,0.098
1.377792,0.238,0.224,0.107316,-0.0102101761125,0.0984
1.383552,0.249,0.224,0.107766,-0.00942477795,0.0988
1.389376,0.259,0.308,0.108162,-0.0102101761125,0.0992
1.395136,0.241,0.203,0.108576,-0.0086393797875,0.0996
1.400896,0.255,0.266,0.109008,-0.00942477795,0.1
1.40672,0.232,0.245,0.109458,-0.00942477795,0.1004
1.412608,0.217,0.245,0.109926,-0.007853981625,0.1008
1.418432,0.24,0.203,0.110376,-0.0086393797875,0.1012
1.42432,0.23,0.245,0.110844,-0.007853981625,0.1016
1.430144,0.24,0.224,0.111258,-0.007853981625,0.102
1.436032,0.243,0.245,0.11169,-0.0070685834625,0.1024
1.44192,0.248,0.266,0.112086,-0.007853981625,0.1028
1.447744,0.224,0.245,0.112482,-0.0070685834625,0.1032
1.453632,0.231,0.203,0.11286,-0.0062831853,0.1036
1.459456,0.251,0.224,0.113238,-0.0062831853,0.104
1.46528,0.254,0.224,0.11358,-0.0062831853,0.1044
1.471168,0.263,0.245,0.113958,-0.004712388975,0.1048
1.476992,0.298,0.308,0.114318,-0.0054977871375,0.1052
1.48288,0.282,0.287,0.114714,-0.004712388975,0.1056
1.488704,0.278,0.287,0.115074,-0.004712388975,0.106
1.494592,0.259,0.308,0.115506,-0.004712388975,0.1064
1.500416,0.235,0.203,0.115902,-0.004712388975,0.1068
1.506304,0.216,0.33,0.116298,-0.0039269908125,0.1072
1.512128,0.224,0.203,0.116694,-0.004712388975,0.1076
1.518016,0.203,0.224,0.11709,-0.00314159265,0.108
1.52384,0.247,0.224,0.117468,-0.00314159265,0.1084
1.529728,0.275,0.245,0.117864,-0.0023561944875,0.1088
1.535552,0.299,0.308,0.118242,-0.00314159265,0.1092
1.54144,0.281,0.351,0.11862,-0.0023561944875,0.1096
1.547264,0.28,0.393,0.119034,-0.0023561944875,0.11
1.553152,0.258,0.266,0.11943,-0.0023561944875,0.1104
1.558976,0.227,0.266,0.119844,-0.0023561944875,0.1108
1.564864,0.221,0.245,0.120258,-0.001570796325,0.1112
1.570624,0.229,0.224,0.120654,-0.0023561944875,0.1116
1.576448,0.209,0.266,0.121032,-0.0023561944875,0.112
1.582336,0.214,0.182,0.121356,-0.0007853981625,0.1124
1.588096,0.258,0.203,0.121716,-0.001570796325,0.1128
1.593856,0.256,0.266,0.12204,-0.001570796325,0.1132
1.599616,0.272,0.287,0.122382,0.0,0.1136
1.60512,0.32,0.351,0.122724,0.0,0.114
1.610624,0.32,0.308,0.123048,-0.0007853981625,0.1144
1.616384,0.29,0.372,0.123444,0.0,0.1148
1.621888,0.284,0.308,0.123822,0.0,0.1152
1.627392,0.263,0.308,0.124254,0.0,0.1156
1.632896,0.241,0.266,0.124668,-0.0007853981625,0.116
1.638656,0.216,0.245,0.1251,0.0007853981625,0.1164
1.644352,0.244,0.182,0.12555,0.0,0.1168
1.649856,0.238,0.266,0.125946,0.0,0.1172
1.65536,0.239,0.245,0.12636,0.0,0.1176
1.660864,0.234,0.224,0.126756,0.0,0.118
1.666368,0.232,0.245,0.12717,0.0,0.1184
1.671872,0.236,0.266,0.127566,0.0,0.1188
1.677376,0.243,0.224,0.12798,0.0007853981625,0.1192
1.683072,0.269,0.287,0.12843,0.0007853981625,0.1196
1.688768,0.275,0.287,0.128844,0.0,0.12
1.694272,0.263,0.16,0.129258,0.001570796325,0.1204
1.699968,0.289,0.308,0.12969,0.0007853981625,0.1208
1.705664,0.276,0.287,0.130104,0.0,0.1212
1.711168,0.24,0.287,0.130518,0.0007853981625,0.1216
1.7168,0.24,0.224,0.130932,0.0007853981625,0.122
1.722496,0.227,0.224,0.131382,0.0,0.1224
1.728,0.221,0.224,0.131778,0.001570796325,0.1228
1.733696,0.264,0.266,0.132174,0.001570796325,0.1232
1.739328,0.286,0.266,0.132642,0.0007853981625,0.1236
1.745024,0.264,0.351,0.133038,0.0007853981625,0.124
1.75072,0.255,0.266,0.133524,0.001570796325,0.1244
1.756416,0.256,0.224,0.133974,0.0007853981625,0.1248
1.762112,0.232,0.224,0.134424,0.0007853981625,0.1252
1.767744,0.22,0.245,0.134838,0.0007853981625,0.1256
1.77344,0.227,0.245,0.13527,0.001570796325,0.126
1.779136,0.24,0.245,0.135684,0.0,0.1264
1.78464,0.225,0.33,0.13608,0.0023561944875,0.1268
1.7904,0.271,0.224,0.13644,0.0007853981625,0.1272
1.796032,0.247,0.266,0.136854,0.001570796325,0.1276
1.801728,0.265,0.245,0.137178,0.001570796325,0.128
1.807424,0.278,0.372,0.137556,0.0023561944875,0.1284
1.813184,0.29,0.287,0.137934,0.0007853981625,0.1288
1.81888,0.248,0.287,0.13833,0.0023561944875,0.1292
1.82464,0.275,0.287,0.138744,0.0023561944875,0.1296
1.8304,0.286,0.287,0.139158,0.0023561944875,0.13
1.836224,0.28,0.308,0.139572,0.001570796325,0.1304
1.84192,0.265,0.287,0.139986,0.00314159265,0.1308
1.84768,0.283,0.287,0.140418,0.001570796325,0.1312
1.853376,0.252,0.266,0.140886,0.0023561944875,0.1316
1.859136,0.266,0.266,0.1413,0.00314159265,0.132
1.864896,0.292,0.287,0.141804,0.0023561944875,0.1324
1.870656,0.272,0.372,0.142254,0.001570796325,0.1328
1.876352,0.249,0.266,0.142758,0.00314159265,0.1332
1.882112,0.258,0.266,0.143262,0.001570796325,0.1336
1.887808,0.214,0.308,0.143784,0.0007853981625,0.134
1.893504,0.188,0.224,0.144288,0.0023561944875,0.1344
1.899264,0.212,0.182,0.144774,0.001570796325,0.1348
1.90496,0.205,0.224,0.14526,0.0,0.1352
1.910464,0.178,0.203,0.14571,0.001570796325,0.1356
1.91616,0.208,0.16,0.14616,0.0007853981625,0.136
1.921792,0.216,0.203,0.146646,0.0007853981625,0.1364
1.927488,0.228,0.182,0.14706,0.0007853981625,0.1368
1.933184,0.241,0.224,0.147492,0.0007853981625,0.1372
1.93888,0.26,0.266,0.147942,0.001570796325,0.1376
1.944512,0.288,0.266,0.148356,0.0007853981625,0.138
1.950208,0.28,0.287,0.148806,0.001570796325,0.1384
1.955904,0.284,0.245,0.149202,0.0007853981625,0.1388
1.9616,0.265,0.308,0.149652,0.001570796325,0.1392
1.967296,0.266,0.308,0.150084,0.0007853981625,0.1396
1.972928,0.245,0.266,0.150516,0.001570796325,0.14
1.978624,0.243,0.245,0.15093,0.0007853981625,0.1404
1.98432,0.219,0.245,0.151344,0.0007853981625,0.1408
1.990016,0.208,0.203,0.151776,0.0007853981625,0.1412
1.995648,0.212,0.224,0.15219,0.001570796325,0.1416
2.001344,0.231,0.203,0.152586,0.0,0.142
2.006848,0.222,0.224,0.153,0.0023561944875,0.1424
2.012608,0.274,0.224,0.153342,0.0007853981625,0.1428
2.018304,0.263,0.266,0.153756,0.001570796325,0.1432
2.024,0.28,0.33,0.154098,0.001570796325,0.1436
2.029632,0.292,0.33,0.154476,0.0023561944875,0.144
2.035456,0.301,0.351,0.154836,0.001570796325,0.1444
2.041088,0.277,0.287,0.155214,0.0023561944875,0.1448
2.046912,0.278,0.33,0.155592,0.0023561944875,0.1452
2.052672,0.286,0.372,0.155988,0.00314159265,0.1456
2.058432,0.3,0.266,0.15633,0.0023561944875,0.146
2.064192,0.277,0.308,0.156744,0.00314159265,0.1464
2.070016,0.283,0.308,0.15714,0.0023561944875,0.1468
2.075776,0.269,0.287,0.157572,0.00314159265,0.1472
2.081536,0.278,0.266,0.157986,0.00314159265,0.1476
2.087296,0.275,0.287,0.158418,0.0023561944875,0.148
2.093056,0.251,0.245,0.158832,0.0023561944875,0.1484
2.09888,0.245,0.245,0.159246,0.00314159265,0.1488
2.10464,0.276,0.266,0.159642,0.00314159265,0.1492
2.1104,0.293,0.245,0.160002,0.00314159265,0.1496
2.11616,0.311,0.308,0.16038,0.0039269908125,0.15
2.121984,0.344,0.372,0.160794,0.0039269908125,0.1504
2.127744,0.353,0.414,0.161172,0.0039269908125,0.1508
2.133504,0.341,0.351,0.161658,0.0039269908125,0.1512
2.139328,0.312,0.351,0.16209,0.00314159265,0.1516
2.145088,0.273,0.308,0.162612,0.0039269908125,0.152
2.150848,0.265,0.308,0.163062,0.00314159265,0.1524
2.156608,0.253,0.266,0.163602,0.0039269908125,0.1528
2.162432,0.261,0.245,0.16407,0.00314159265,0.1532
2.168192,0.262,0.224,0.164538,0.0039269908125,0.1536
2.173952,0.288,0.308,0.165024,0.00314159265,0.154
2.179712,0.285,0.266,0.165474,0.00314159265,0.1544
2.185472,0.281,0.33,0.165978,0.00314159265,0.1548
2.191296,0.274,0.266,0.166464,0.0023561944875,0.1552
2.197056,0.253,0.351,0.166986,0.00314159265,0.1556
2.202816,0.263,0.308,0.16749,0.0023561944875,0.156
2.208576,0.247,0.266,0.167994,0.0023561944875,0.1564
2.2144,0.24,0.287,0.168498,0.0023561944875,0.1568
2.22016,0.249,0.203,0.168948,0.0023561944875,0.1572
2.22592,0.256,0.266,0.16947,0.0023561944875,0.1576
2.231744,0.265,0.245,0.169884,0.001570796325,0.158
2.237376,0.268,0.308,0.170352,0.00314159265,0.1584
2.2432,0.316,0.308,0.170802,0.0023561944875,0.1588
2.24896,0.314,0.372,0.171252,0.0023561944875,0.1592
2.25472,0.301,0.351,0.171756,0.001570796325,0.1596
2.260416,0.269,0.287,0.172242,0.0023561944875,0.16
2.266176,0.265,0.266,0.1728,0.001570796325,0.1604
2.271872,0.25,0.224,0.173322,0.001570796325,0.1608
2.277568,0.248,0.287,0.173844,0.001570796325,0.1612
2.283264,0.254,0.287,0.174384,0.001570796325,0.1616
2.28896,0.253,0.245,0.17487,0.0007853981625,0.162
2.294656,0.236,0.287,0.175392,0.0007853981625,0.1624
2.300288,0.247,0.245,0.175896,0.001570796325,0.1628
2.305984,0.258,0.287,0.1764,0.0,0.1632
2.311488,0.238,0.287,0.176922,0.0007853981625,0.1636
2.317184,0.249,0.224,0.177408,0.0007853981625,0.164
2.32288,0.262,0.266,0.177966,0.0007853981625,0.1644
2.328576,0.27,0.266,0.178434,0.0,0.1648
2.33408,0.262,0.287,0.17892,0.0007853981625,0.1652
2.339776,0.272,0.245,0.179406,0.0,0.1656
2.34528,0.245,0.266,0.179856,-0.0007853981625,0.166
2.35104,0.223,0.266,0.180378,0.0,0.1664
2.356544,0.232,0.224,0.180846,-0.0007853981625,0.1668
2.362304,0.216,0.224,0.181332,-0.0007853981625,0.1672
2.368064,0.215,0.203,0.181818,-0.0007853981625,0.1676
2.373824,0.235,0.203,0.182304,0.0,0.168
2.379328,0.269,0.224,0.182772,-0.0007853981625,0.1684
2.385088,0.268,0.266,0.183222,-0.0007853981625,0.1688
2.390912,0.268,0.287,0.183636,-0.0007853981625,0.1692
2.396672,0.265,0.266,0.184122,-0.0007853981625,0.1696
2.402432,0.259,0.266,0.184536,-0.0007853981625,0.17
2.408192,0.264,0.266,0.18504,0.0,0.1704
2.413696,0.274,0.266,0.185454,-0.001570796325,0.1708
2.41952,0.236,0.287,0.185976,-0.0007853981625,0.1712
2.42528,0.229,0.224,0.186426,-0.001570796325,0.1716
2.43104,0.208,0.224,0.186912,-0.0007853981625,0.172
2.4368,0.222,0.224,0.18738,-0.001570796325,0.1724
2.44256,0.213,0.16,0.187812,-0.001570796325,0.1728
2.448384,0.21,0.203,0.188208,-0.001570796325,0.1732
2.454144,0.227,0.224,0.188586,-0.0007853981625,0.1736
2.459904,0.264,0.266,0.188964,-0.0007853981625,0.174
2.465664,0.285,0.266,0.189324,-0.0007853981625,0.1744
2.471424,0.285,0.33,0.189702,-0.0007853981625,0.1748
2.477184,0.29,0.287,0.19008,0.0,0.1752
2.482688,0.295,0.308,0.190458,-0.0007853981625,0.1756
2.488448,0.275,0.287,0.19089,0.0,0.176
2.493952,0.278,0.372,0.191304,0.0,0.1764
2.49952,0.276,0.308,0.191736,0.0,0.1768
2.505024,0.255,0.266,0.192186,-0.0007853981625,0.1772
2.510784,0.227,0.266,0.192636,0.0,0.1776
2.516288,0.226,0.224,0.19305,-0.0007853981625,0.178
2.522048,0.218,0.308,0.193482,0.0,0.1784
2.527552,0.233,0.224,0.193878,-0.0007853981625,0.1788
2.533312,0.222,0.224,0.194292,0.0,0.1792
2.538816,0.242,0.203,0.194688,-0.0007853981625,0.1796
2.544576,0.23,0.245,0.195138,-0.0007853981625,0.18
2.550336,0.227,0.224,0.195516,-0.0007853981625,0.1804
2.55616,0.233,0.097,0.195984,0.0,0.1808
