time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
944256,212,191,512190,-180405

948864,167,212,515790,-180675

953408,30,318,519336,-180720

957888,-77,64,522756,-181080

962368,-129,-40,526176,-181395

966976,-130,-146,529578,-181485

971712,-50,-125,533016,-181845

976384,-89,-19,536256,-182160

980928,-228,-146,539352,-182340

985664,-163,-273,542556,-182745

990400,-324,-146,545526,-183105

995136,-330,-315,548514,-183375

999872,-310,-294,551322,-183690

1004608,-404,-357,553968,-184095

1009408,-367,-357,556650,-184455

1014272,-259,-400,559098,-184860

1019072,-231,-315,561420,-185310

1023936,-216,-273,563670,-185715

1028736,-141,-188,565758,-186165

1033600,-125,-125,567738,-186660

1038400,-66,-83,569682,-187065

1043072,69,-40,571410,-187515

1047616,-31,43,573030,-188010

1052224,-44,-40,574668,-188325

1056896,92,-40,576252,-188865

1061440,-48,106,577710,-189405

1066112,144,-40,579204,-189720

1070720,82,128,580626,-190215

1075328,198,64,581994,-190755

1079872,237,191,583380,-191115

1084544,216,191,584766,-191565

1089152,400,297,586098,-192105

1093760,408,444,587484,-192465

1098368,553,423,588960,-192825

1103040,520,635,590400,-193320

1107712,490,592,591930,-193725

1112384,447,635,593550,-194085

1116992,258,508,595224,-194445

1121664,343,128,596916,-194895

1126336,237,402,598608,-195210

1130944,114,254,600390,-195525

1135616,-400,106,602118,-195885

1140288,-400,-400,603792,-196245

1145024,-400,-421,605412,-196605

1149760,-400,-379,606924,-196920

1154496,-459,-315,608274,-197325

1159296,-460,-379,609516,-197685

1164160,-579,-442,610650,-198045

1168960,-610,-590,611586,-198450

1173824,-832,-632,612360,-198855

1178624,-636,-822,613008,-199260

1183488,-400,-632,613386,-199755

1188224,-400,-379,613638,-200160

1192960,-400,-442,613764,-200565

1197696,-400,-421,613764,-201060

1202432,-400,-442,613692,-201510

1207168,-400,-379,613548,-201915

1211904,-400,-400,613314,-202410

1216640,-400,-442,613026,-202815

1221376,-400,-421,612720,-203220

1226176,-400,-400,612342,-203715

1230912,-400,-379,611910,-204120

1235648,-400,-379,611424,-204480

1240384,-400,-421,610956,-204930

1245120,-400,-400,610398,-205290

1249856,-400,-421,609840,-205650

1254592,-400,-357,609210,-206100

1259328,-400,-379,608580,-206460

1264064,-400,-400,607968,-206730

1268864,-400,-421,607284,-207135

1273600,-400,-421,606564,-207495

1278336,-400,-357,605880,-207765

1283072,-400,-379,605160,-208125

1287808,-400,-357,604422,-208440

1292544,-400,-421,603630,-208665

1297280,-400,-421,602820,-208980

1302016,-400,-400,602028,-209295

1306816,-400,-400,601200,-209520

1311552,-448,-357,600318,-209790

1316352,-568,-463,599400,-209970

1321216,-645,-632,598464,-210240

1326016,-879,-653,597438,-210510

1330880,-809,-822,596376,-210690

1335680,-809,-780,595116,-210870

1340544,-557,-822,593856,-211095

1345344,-729,-526,592452,-211275

1350208,-476,-738,591030,-211455

1355008,-400,-463,589464,-211680

1359744,-182,-336,587988,-211770

1364608,-218,-167,586458,-211995

1369408,-26,-210,584964,-212085

1374144,-13,-40,583506,-212175

1378816,298,-19,582156,-212310

1383488,134,339,580896,-212400

1388160,-400,106,579798,-212310

1392832,-400,-484,578664,-212445

1397568,-400,-379,577530,-212490

1402304,-400,-379,576540,-212355

1407040,-400,-400,575388,-212400

1411776,-400,-357,574236,-212400

1416512,-400,-442,573084,-212265

1421248,-400,-379,571932,-212175

1425984,-400,-379,570780,-212130

1430720,-400,-336,569574,-211995

1435520,-400,-379,568368,-211905

1440256,-400,-442,567216,-211770

1444992,-400,-421,566046,-211545

1449728,-400,-400,564840,-211500

1454464,-400,-273,563616,-211275

1459200,-400,-379,562482,-211005

1463936,-400,-379,561276,-210870

1468672,-400,-421,560052,-210690

1473408,-400,-336,558828,-210375

1478208,-400,-315,557640,-210150

1482944,-400,-357,556380,-209925

1487680,-400,-379,555138,-209655

1492416,-400,-400,553824,-209385

1497152,-400,-357,552546,-209025

1501888,-400,-336,551250,-208710

1506624,-400,-357,549900,-208485

1511360,-400,-315,548568,-208035

1516160,-400,-400,547218,-207720

1520896,-400,-400,545832,-207405

1525632,-400,-336,544482,-206955

1530368,-400,-357,543132,-206550

1535104,-400,-421,541710,-206280

1539840,-400,-400,540342,-205785

1544576,-400,-379,538992,-205335

1549312,-400,-336,537552,-205020

1554048,-400,-505,536112,-204570

1558848,-400,-400,534762,-203985

1563584,-400,-315,533340,-203580

1568320,743,-400,531828,-203175

1573056,443,783,530424,-202635

1577728,-400,466,529326,-201960

1582336,-400,-357,528138,-201555

1587136,-400,-421,526968,-201105

1591872,-400,-400,525960,-200385

1596608,-400,-400,524862,-199845

1601344,-400,-336,523782,-199260

1606080,-400,-357,522612,-198630

1610816,-400,-421,521496,-198090

1615552,-400,-400,520398,-197415

1620288,-400,-400,519228,-196785

1625024,-400,-400,518094,-196245

1629824,-400,-379,516924,-195525

1634560,-400,-357,515772,-194850

1639296,-400,-400,514602,-194310

1644032,-400,-400,513396,-193590

1648768,-400,-315,512226,-192960

1653504,-400,-400,510966,-192330

1658240,-400,-379,509760,-191610

1662976,-400,-421,508482,-190935

1667712,-400,-421,507150,-190305

1672512,-400,-336,505872,-189585

1677248,-400,-357,504504,-188910

1681984,-400,-463,503136,-188235

1686720,-400,-400,501750,-187560

1691456,-400,-442,500292,-186975

1696192,-400,-336,498906,-186165

1700928,-400,-357,497448,-185490

1705664,-85,-400,495954,-184905

1710464,-232,-83,494496,-184140

1715200,-328,-210,493110,-183375

1720000,-321,-294,491598,-182835

1724864,-675,-336,490122,-182070

1729664,-775,-674,488736,-181260

1734528,-691,-843,487116,-180765

1739328,-503,-611,485424,-180045

1744192,-536,-463,483714,-179235

1749056,-333,-463,481860,-178695

1753856,-338,-188,479952,-178065

1758656,-458,-294,478026,-177390

1763520,-238,-442,476082,-176715

1768320,-94,-231,474138,-176130

1773120,123,-104,472140,-175455

1777856,-7,128,470268,-174825

1782400,-371,1,468522,-174195

1786944,-141,-315,466758,-173610

1791808,-39,-146,464940,-173025

1796544,-68,-62,463212,-172350

1801216,138,-62,461538,-171630

1805888,85,106,459918,-171135

1810432,-243,64,458352,-170460

1815104,-262,-231,456858,-169740

1819904,-293,-252,455292,-169245

1824768,-506,-273,453654,-168615

1829568,-424,-484,452088,-167850

1834432,-551,-357,450378,-167355

1839232,-437,-590,448632,-166725

1844096,-264,-294,446850,-166050

1848896,-242,-210,444978,-165555

1853760,-187,-252,443070,-165015

1858560,-197,-210,441198,-164385

1863424,-540,-146,439290,-163935

1868224,-406,-526,437328,-163350

1873088,-128,-400,435384,-162810

1877888,-75,-104,433368,-162360

1882624,-186,-83,431406,-161775

1887424,228,-188,429462,-161325

1892160,-45,170,427500,-160965

1896768,-194,-40,425736,-160290

1901568,-237,-210,423864,-160020

1906368,-318,-273,421956,-159570

1911168,-51,-252,420174,-158895

1915968,-220,-62,418266,-158670

1920704,-255,-167,416430,-158175

1925504,-586,-252,414558,-157680

1930368,-723,-526,412596,-157455

1935168,-561,-738,410598,-156960

1940032,-168,-484,408528,-156600

1944832,-133,-188,406350,-156330

1949696,-346,-125,404244,-155835

1954496,-344,-379,402084,-155610

1959360,-399,-357,399834,-155385

1964160,-414,-442,397710,-154980

1969024,-351,-336,395496,-154755

1973824,-412,-315,393192,-154575

1978688,-338,-357,390906,-154170

1983488,-476,-252,388584,-154080

1988352,-719,-400,386190,-153900

1993152,-685,-738,383760,-153630

1998016,-654,-632,381168,-153585

2002880,-676,-590,378522,-153495

2007680,-793,-611,375768,-153270

2012544,-835,-759,372852,-153315

2017344,-889,-759,369792,-153225

2022208,-1220,-864,366660,-153135

2027072,-976,-1266,363258,-153270

2032000,-1018,-907,359586,-153270

2036928,-665,-907,355914,-153360

2041792,-932,-632,352008,-153495

2046592,-565,-886,348048,-153630

2051456,-347,-505,343908,-153855

2056256,-275,-252,339768,-153990

2061120,29,-252,335574,-154170

2065728,389,22,331506,-154485

2070336,418,402,327618,-154620

2075008,534,423,323766,-154800

2079616,546,508,319986,-155115

2084288,917,529,316404,-155250

2088960,877,909,313002,-155430

2093632,680,867,309798,-155700

2098240,672,698,306810,-155790

2102912,247,698,304002,-155970

2107584,175,233,301374,-156150

2112256,-155,128,298836,-156330

2116992,12,-167,296352,-156420

2121600,-83,43,293904,-156690

2126208,-58,-104,291582,-156825

2130944,-310,-83,289224,-156960

2135680,-692,-336,286848,-157185

2140544,-902,-695,284382,-157410

2145344,-1133,-970,281880,-157680

2150272,-1465,-949,279162,-157950

2155200,-1428,-1541,276228,-158265

2160192,-1766,-1372,272916,-158625

2165184,-1728,-1541,269424,-158985

2170176,-1903,-1710,265518,-159480

2175232,-1582,-1710,261216,-160020

2180224,-1246,-1456,256554,-160605

2185216,-1115,-1118,251658,-161145

2190208,400,-907,246474,-161820

2194880,400,381,241416,-162540

2199424,400,444,236754,-162900

2204032,400,381,231948,-163665

2208576,400,381,227268,-164385

2213184,400,381,222912,-164880

2217728,400,381,218610,-165420

2222336,400,360,214416,-166095

2226880,400,360,210420,-166545

2231424,400,381,206532,-167130

2236032,-86,444,202770,-167760

2240704,-210,-62,199080,-168210

2245440,497,-231,195336,-168840

2250176,493,508,191682,-169425

2254848,474,529,188334,-169740

2259456,400,466,185004,-170370

2264064,400,423,181872,-170955

2268608,445,381,178956,-171270

2273280,401,487,176130,-171810

2277952,400,444,173412,-172305

2282496,400,423,170892,-172620

2287040,400,444,168552,-173115

2291648,400,381,166284,-173565

2296192,400,466,164214,-173790

2300800,400,423,162288,-174195

2305344,400,423,160434,-174690

2309952,400,444,158778,-174870

2314496,400,444,157302,-175185

2319104,400,423,155880,-175635

2323648,400,444,154602,-175860

2328256,400,466,153558,-176085

2332800,400,487,152532,-176355

2337344,400,402,151704,-176625

2341952,400,402,150984,-176805

2346496,400,381,150408,-177030

2351104,400,402,149958,-177255

2355648,400,423,149652,-177390

2360256,400,402,149454,-177525

2364800,400,402,149400,-177705

2369344,400,402,149436,-177840

2373952,400,402,149562,-177975

2378496,400,402,149814,-178065

2383104,400,444,150102,-178155

2387648,400,402,150426,-178290

2392192,400,402,150840,-178425

2396800,400,423,151290,-178425

2401344,400,402,151812,-178515

2405952,400,423,152352,-178650

2410496,400,402,152946,-178650

2415040,400,423,153630,-178695

2419648,400,444,154296,-178785

2424192,400,423,155016,-178875

2428800,400,466,155790,-178875

2433344,400,402,156564,-178920

2437888,400,508,157392,-179010

2442496,400,444,158238,-178965

2447040,400,466,159138,-179055

2451648,400,444,160056,-179100

2456192,400,466,160992,-179100

2460736,400,487,162000,-179100

2465344,400,444,162990,-179190

2469888,400,466,164034,-179145

2474496,400,466,165132,-179145

2479040,400,423,166212,-179190

2483584,400,466,167364,-179190

2488192,412,466,168552,-179190

2492800,400,466,169740,-179145

2497408,400,466,171000,-179145

2501952,400,508,172278,-179145

2506560,400,466,173574,-179145

2511104,400,444,174906,-179100

2515648,400,444,176256,-179055

2520256,400,444,177642,-179100

2524800,400,423,179046,-179010

2529408,207,487,180504,-178965

2534016,90,297,181980,-179010

2538624,-33,106,183402,-178920

2543232,99,-19,184896,-178920

2547840,189,128,186246,-178875

2552448,356,233,187632,-178875

2557120,180,339,189000,-178875

2561792,400,233,190368,-178785

2566336,216,466,191718,-178875

2571008,400,233,193104,-178830

2575552,392,402,194454,-178740

2580224,400,423,195948,-178740

2584832,396,402,197334,-178740

2589440,416,466,198756,-178695

2594112,459,487,200322,-178695

2598784,463,550,201870,-178605

2603392,406,508,203418,-178605

2608064,389,423,205020,-178605

2612736,304,508,206694,-178470

2617344,231,318,208386,-178425

2622016,234,254,210024,-178470

2626688,177,233,211734,-178335

2631360,312,170,213426,-178290

2635968,289,381,215028,-178290

2640640,227,360,216756,-178155

2645312,232,233,218430,-178200

2649920,201,233,220050,-178155

2654592,232,191,221742,-178065

2659264,73,254,223398,-178065

2663808,122,64,224982,-178065

2668416,-29,106,226530,-177975

2673024,96,-19,228150,-177975

2677632,0,106,229590,-178020

2682112,19,43,230994,-177975

2686592,76,1,232398,-177930

2690944,52,85,233694,-177975

2695424,-84,85,234954,-177975

2700032,400,-62,236232,-177975

2704576,400,466,237438,-177975

2709184,400,402,238734,-177975

2713728,400,529,239994,-178020

2718336,400,466,241236,-178065

2722880,400,423,242622,-178020

2727424,400,466,243990,-178020

2732032,400,444,245358,-178065

2736576,400,444,246798,-178110

2741120,280,444,248292,-178020

2745792,217,318,249804,-178065

2750464,189,191,251280,-178110

2755072,245,191,252846,-178020

2759744,367,254,254376,-178065

2764416,484,487,255870,-178110

2769088,470,508,257436,-178020

2773696,560,550,259056,-177975

2778368,461,571,260640,-178065

2783040,627,508,262368,-178020

2787648,636,740,264150,-177930

2792320,534,635,265968,-177930

2796992,518,635,267876,-177885

2801664,531,571,269838,-177840

2806272,403,571,271872,-177795

2810944,338,444,273978,-177660

2815616,208,381,276048,-177660

2820224,302,233,278190,-177615

2824896,487,339,280332,-177480

2829568,554,571,282456,-177390

2834176,493,613,284634,-177390

2838848,458,592,286830,-177255

2843520,482,508,289170,-177165

2848128,484,571,291420,-177120

2852800,643,529,293778,-176985

2857472,470,740,296226,-176895

2862080,556,508,298674,-176805

2866752,543,698,301194,-176760

2871424,467,592,303822,-176535

2876096,548,571,306432,-176445

2880704,652,550,309132,-176400

2885376,564,867,311904,-176175

2890048,597,635,314712,-176040

2894656,454,592,317628,-175950

2899328,318,592,320598,-175725

2904000,356,444,323568,-175635

2908672,384,402,326574,-175500

2913280,347,529,329634,-175230

2917952,421,318,332640,-175185

2922624,403,444,335682,-175050

2927232,358,466,338814,-174780

2931904,388,339,341910,-174690

2936576,393,487,345006,-174555

2941184,454,487,348210,-174285

2945856,388,487,351360,-174240

2950528,387,487,354546,-174060

2955200,391,402,357786,-173835

2959808,407,402,361026,-173745

2964480,513,508,364302,-173565

2969152,579,592,367596,-173385

2973760,655,635,370926,-173250

2978432,510,761,374328,-173070

2983104,412,635,377802,-172890

2987712,390,466,381294,-172755

2992384,417,423,384804,-172575

2997056,332,466,388404,-172395

3001728,248,508,391968,-172215

3006336,337,233,395550,-172080

3011008,315,339,399150,-171900

3015680,386,423,402714,-171720

3020288,477,487,406332,-171585

3024960,416,529,409932,-171360

3029632,311,487,413586,-171225

3034304,311,339,417240,-171090

3038912,285,444,420876,-170955

3043584,240,275,424566,-170775

3048256,128,212,428184,-170685

3052864,68,191,431784,-170550

3057472,134,128,435330,-170415

3062080,288,106,438840,-170280

3066752,250,318,442314,-170235

3071424,386,318,445788,-170100

3076096,327,466,449226,-170010

3080704,324,339,452682,-169965

3085376,240,381,456120,-169875

3090048,108,318,459558,-169830

3094656,-11,149,462978,-169740

3099328,-61,1,466326,-169740

3103808,-66,-40,469512,-169695

3108480,15,-83,472734,-169650

3113088,81,22,475830,-169650

3117568,72,106,478800,-169650

3122112,231,22,481770,-169650

3126656,252,212,484704,-169695

3131328,317,275,487656,-169695

3136000,201,297,490590,-169695

3140608,115,233,493524,-169830

3145280,166,85,496404,-169875

3149824,272,191,499248,-169920

3154496,270,297,502074,-169965

3159168,284,275,504900,-170100

3163776,303,233,507708,-170145

3168448,377,318,510516,-170235

3173120,382,466,513306,-170370

3177728,330,402,516114,-170460

3182400,385,423,518958,-170550

3187072,272,508,521766,-170685

3191744,309,275,524610,-170775

3196352,296,402,527436,-170910

3201024,478,297,530262,-171000

3205696,415,550,533124,-171135

3210304,473,550,536004,-171225

3214976,490,529,538848,-171405

3219648,389,592,541782,-171495

3224320,318,423,544752,-171585

3228928,282,360,547704,-171810

3233600,230,339,550674,-171945

3238272,240,297,553644,-172035

3242880,305,275,556614,-172170

3247552,194,381,559548,-172350

3252224,211,149,562518,-172485

3256896,138,212,565416,-172665

3261504,203,106,568314,-172800

3266176,148,254,571176,-172935

3270848,91,149,574038,-173160

3275392,1,106,576774,-173385

3279872,36,22,579402,-173565

3284352,-10,22,581994,-173745

3288896,-41,22,584586,-173970

3293504,-96,-62,587088,-174195

3298176,43,-83,589590,-174420

3302720,-85,1,591966,-174645

3307200,4,-104,594252,-174915

3311808,94,1,596484,-175230

3316160,30,128,598608,-175455

3320768,114,-40,600750,-175725

3325440,-400,106,602892,-176085

3330048,-400,-400,604962,-176355

3334784,-450,-400,606924,-176760

3339648,-400,-484,608796,-177165

3344384,-400,-252,610452,-177480

3349120,-400,-315,611982,-177930

3353856,-400,-400,613350,-178335

3358592,-408,-379,614574,-178695

3363456,-400,-442,615672,-179280

3368192,-400,-442,616536,-179730

3372928,-400,-421,617400,-180225

3377664,-400,-357,618012,-180765

3382400,-400,-379,618480,-181305

3387136,-400,-400,618876,-181845

3391872,-400,-421,619074,-182430

3396608,-400,-400,619218,-183015

3401472,-419,-379,619182,-183600

3406272,-478,-379,619038,-184275

3411136,-400,-463,618822,-184905

3415872,-824,-421,618516,-185490

3420736,-904,-843,618120,-186165

3425536,-666,-822,617508,-186930

3430400,-570,-611,616842,-187560

3435200,-666,-526,616050,-188190

3440064,-786,-695,615078,-188955

3444864,-609,-759,614070,-189675

3449728,-400,-611,612936,-190395

3454464,-400,-379,611730,-191160

3459200,-400,-379,610488,-191790

3463936,-400,-336,609210,-192465

