#time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
29860544,-284,-303,-26892,90,-22000
29866496,-265,-282,-27504,45,-22400
29872448,-278,-219,-28008,90,-22800
29878400,-278,-409,-28566,45,-23200
29884352,-299,-282,-29070,135,-23600
29890432,-277,-282,-29574,0,-24000
29896192,-317,-240,-30060,180,-24400
29902272,-269,-324,-30546,45,-24800
29908224,-328,-282,-31014,45,-25200
29914176,-350,-346,-31500,90,-25600
29920128,-337,-324,-32004,90,-26000
29926144,-322,-261,-32490,90,-26400
29932096,-314,-324,-32994,90,-26800
29938048,-306,-367,-33516,135,-27200
29944128,-292,-324,-34020,45,-27600
29950080,-316,-261,-34560,135,-28000
29956160,-293,-303,-35046,90,-28400
29962112,-303,-282,-35586,135,-28800
29968128,-283,-282,-36126,135,-29200
29974208,-283,-282,-36666,135,-29600
29980288,-278,-282,-37206,180,-30000
29986304,-265,-303,-37746,135,-30400
29992384,-280,-282,-38232,180,-30800
29998400,-276,-303,-38772,135,-31200

