time(s),reference current(A),current(A),cart position(m),pendulum angle(rad)
0.006912,0.0,0.011,0.0,-3.14159265
0.010496,0.088,-0.072,0.0,-3.14159265
0.0144,0.205,0.096,1.8e-05,-3.14159265
0.018368,0.333,0.201,3.6e-05,-3.14159265
0.0224,0.45,0.328,9e-05,-3.14159265
0.026432,0.568,0.497,0.00018,-3.14080725184
0.030528,0.696,0.582,0.000342,-3.14080725184
0.034624,0.803,0.729,0.000558,-3.14002185367
0.038784,0.921,0.814,0.000864,-3.13923645551
0.04288,1.039,1.025,0.001278,-3.13845105735
0.047296,1.196,1.11,0.001872,-3.13688026102
0.051648,1.303,1.279,0.002592,-3.1353094647
0.056,1.431,1.342,0.003546,-3.13373866837
0.060416,1.529,1.532,0.004644,-3.13059707572
0.064768,1.647,1.638,0.005976,-3.12667008491
0.069184,1.764,1.807,0.00756,-3.12352849226
0.073536,1.872,1.87,0.00936,-3.11881610329
0.077888,1.95,2.018,0.011484,-3.11331831615
0.082368,2.039,2.082,0.013932,-3.10939132534
0.086848,2.107,2.251,0.016686,-3.10232274188
0.091264,2.196,2.251,0.019818,-3.09525415841
0.095744,2.254,2.356,0.023238,-3.08582938046
0.100224,2.323,2.483,0.027036,-3.07954619516
0.104768,2.372,2.589,0.031338,-3.06855062089
0.109312,2.421,2.61,0.036,-3.05834044478
0.11392,2.45,2.441,0.04104,-3.0473448705
0.118464,2.47,2.293,0.046458,-3.0347784999
0.123008,2.49,1.976,0.052218,-3.0222121293
0.127552,2.5,1.659,0.058212,-3.0096457587
0.132096,2.49,1.553,0.064476,-2.99315239729
0.136704,2.48,1.532,0.070956,-2.98058602669
0.141248,2.45,1.194,0.077598,-2.96723425792
0.145792,2.431,1.258,0.084402,-2.94995549835
0.150336,2.382,1.215,0.09135,-2.93660372959
0.15488,2.343,1.046,0.098406,-2.91853957185
0.159488,2.264,1.004,0.105552,-2.90597320125
0.164096,2.186,0.899,0.112914,-2.890265238
0.16864,2.107,0.899,0.120222,-2.87455727475
0.173248,2.019,0.856,0.12762,-2.85963470966
0.177792,1.931,0.793,0.135036,-2.84471214457
0.182336,1.823,0.856,0.142524,-2.82821878316
0.18688,1.715,0.56,0.150048,-2.81251081991
0.191424,1.578,0.814,0.157608,-2.79523206034
0.196032,1.46,0.603,0.165186,-2.78266568974
0.200576,1.333,0.729,0.172782,-2.76774312465
0.20512,1.176,0.687,0.180432,-2.74967896691
0.209664,1.039,0.518,0.188082,-2.73475640182
0.214208,0.892,0.814,0.195732,-2.7206192349
0.218688,0.754,0.518,0.203256,-2.70883826246
0.223168,0.568,0.687,0.21078,-2.69391569738
0.227648,0.421,0.518,0.21834,-2.67977853045
0.232128,0.235,0.56,0.225882,-2.66642676169
0.236608,0.117,0.307,0.233388,-2.65386039109
0.241088,-0.088,-0.136,0.240876,-2.64050862233
0.245632,-0.205,-0.03,0.2484,-2.62715685356
0.250176,-0.392,-0.326,0.25578,-2.61537588113
0.254848,-0.539,-0.199,0.263178,-2.60045331604
0.25952,-0.725,-0.622,0.27036,-2.59102853809
0.264128,-0.892,-0.537,0.277308,-2.58003296381
0.2688,-1.039,-1.044,0.283986,-2.57060818586
0.2736,-1.196,-0.939,0.29061,-2.56118340791
0.278336,-1.362,-1.108,0.296766,-2.55175862996
0.2832,-1.509,-1.551,0.302652,-2.5446900465
0.288,-1.647,-1.699,0.308106,-2.5384068612
0.2928,-1.764,-1.763,0.31311,-2.53369447223
0.297664,-1.892,-1.889,0.317628,-2.52976748141
0.302464,-2.0,-1.995,0.321678,-2.52662588876
0.307264,-2.127,-2.08,0.325188,-2.52426969428
0.312128,-2.215,-2.206,0.32814,-2.52348429611
0.316928,-2.294,-2.291,0.330516,-2.5258404906
0.321728,-2.352,-2.375,0.332316,-2.52819668509
0.326592,-2.411,-2.312,0.333504,-2.53133827774
0.331392,-2.45,-2.396,0.334116,-2.53605066671
0.336192,-2.48,-2.544,0.334134,-2.54390464834
0.341056,-2.49,-2.587,0.333558,-2.55175862996
0.345856,-2.49,-2.481,0.332478,-2.56196880607
0.350656,-2.48,-2.502,0.330822,-2.57217898219
0.35552,-2.45,-2.587,0.328644,-2.58317455646
0.36032,-2.401,-2.523,0.325998,-2.59652632523
0.36512,-2.352,-2.312,0.32274,-2.61066349215
0.369984,-2.284,-2.354,0.319032,-2.62794225172
0.374784,-2.215,-2.185,0.31491,-2.64443561314
0.379584,-2.107,-2.08,0.31023,-2.66171437271
0.384448,-2.0,-2.037,0.305172,-2.68213472494
0.389248,-1.892,-1.995,0.299664,-2.701769679
0.394048,-1.745,-1.615,0.29376,-2.72297542939
0.398912,-1.578,-1.551,0.287532,-2.74967896691
