time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
944192,212,237,523530,-180405

948736,167,237,527328,-180675

953280,30,279,531036,-180945

957760,-77,-16,534726,-181080

962368,-129,-100,538362,-181350

967104,-130,-121,542070,-181665

971840,-50,-100,545706,-181845

976448,-89,-79,549180,-182115

981056,-228,-79,552492,-182430

985664,-163,-206,555768,-182700

990400,-324,-163,559062,-183015

995136,-330,-269,562194,-183375

999872,-310,-269,565218,-183645

1004608,-404,-375,568134,-184005

1009472,-367,-332,570942,-184365

1014272,-259,-332,573606,-184815

1019136,-231,-248,576162,-185220

1023936,-216,-248,578556,-185580

1028736,-141,-227,580860,-186075

1033600,-125,-142,583056,-186480

1038400,-66,-121,585126,-186930

1043136,69,-79,587088,-187425

1047744,-31,68,588906,-187785

1052288,-44,-37,590706,-188235

1056960,92,-58,592416,-188730

1061504,-48,131,594090,-189135

1066176,144,-16,595764,-189630

1070848,82,195,597312,-190080

1075392,198,131,598914,-190440

1080064,237,174,600462,-190980

1084736,-469,216,601974,-191475

1089472,-400,-438,603576,-191790

1094208,-400,-375,604926,-192375

1098944,-400,-396,606240,-192915

1103680,-400,-417,607464,-193230

1108416,-400,-417,608490,-193815

1113152,-400,-332,609372,-194400

1117888,-400,-354,610146,-194850

1122624,-400,-480,610812,-195390

1127360,-426,-354,611334,-195930

1132224,-673,-396,611712,-196470

1137024,-400,-649,611964,-197055

1141760,-400,-438,612072,-197550

1146496,-400,-417,612108,-198135

1151296,-400,-438,611964,-198765

1156032,-459,-396,611820,-199260

1160832,-460,-480,611622,-199845

1165696,-579,-459,611280,-200430

1170496,-610,-586,610938,-201015

1175360,-832,-586,610524,-201600

1180160,-636,-755,609984,-202140

1185024,-400,-628,609318,-202725

1189760,-400,-375,608580,-203310

1194496,-400,-332,607860,-203760

1199232,-400,-375,607086,-204390

1203968,-400,-396,606222,-204930

1208704,-400,-417,605412,-205425

1213440,-400,-375,604548,-206010

1218176,-400,-375,603666,-206460

1222976,-400,-354,602766,-206955

1227712,-400,-417,601794,-207495

1232448,-400,-417,600840,-207900

1237184,-400,-396,599904,-208395

1241920,-400,-417,598878,-208845

1246656,-400,-396,597888,-209250

1251392,-400,-332,596880,-209655

1256128,-400,-396,595854,-210105

1260864,-400,-417,594828,-210510

1265664,-400,-396,593766,-210870

1270400,-400,-354,592722,-211275

1275136,-400,-332,591678,-211635

1279872,-400,-396,590580,-211995

1284608,-400,-354,589500,-212310

1289344,-400,-396,588402,-212580

1294080,-400,-375,587322,-212895

1298816,-400,-354,586170,-213210

1303616,-400,-438,585072,-213435

1308352,-400,-417,583938,-213750

1313088,-448,-396,582768,-214020

1317888,-568,-417,581580,-214200

1322752,-645,-565,580374,-214470

1327552,-879,-628,579114,-214605

1332416,-809,-797,577800,-214830

1337216,-809,-776,576306,-215055

1342080,-557,-818,574830,-215235

1346880,-729,-502,573210,-215370

1351744,-476,-692,571518,-215550

1356544,-244,-459,569736,-215775

1361408,-182,-248,568044,-215775

1366208,-218,-206,566280,-215955

1371072,-26,-227,564516,-216090

1375808,-13,-58,562932,-216045

1380480,298,26,561420,-216135

1385024,134,279,559926,-216270

1389696,378,131,558630,-216090

1394368,429,385,557406,-216090

1398976,-400,448,556308,-216090

1403648,-400,-417,555336,-215955

1408384,-400,-438,554310,-215910

1413120,-400,-417,553410,-215775

1417920,-400,-269,552384,-215595

1422656,-400,-206,551412,-215415

1427392,-400,-354,550404,-215325

1432128,-400,-396,549360,-215010

1436864,-400,-396,548370,-214875

1441600,-400,-396,547290,-214695

1446336,-400,-375,546282,-214335

1451072,-400,-332,545220,-214155

