time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
0,-1343,-10,-2688,-4320,400
14592,-1345,-1383,-2688,-4320,800
19200,-1410,-1383,-3072,-4320,1200
25472,-1344,-1404,-3072,-4320,1600
30144,-1247,-1362,-4544,-4320,2000
36352,-1187,-1214,-4544,-4320,2400
41088,-991,-1235,-7296,-3600,2800
47232,-600,-961,-7296,-3600,3200
51712,-191,-475,-11008,-2880,3600
57856,762,-200,-11008,-2880,4000
62400,456,771,-14976,-2160,4400
68352,1270,496,-14976,-2160,4800
72896,620,1384,-18048,-2160,5200
78976,937,644,-18048,-2160,5600
83392,-136,940,-19712,-2160,6000
89472,-499,-137,-19712,-2160,6400
94080,-926,-559,-20352,-2160,6800
100224,-1136,-876,-20352,-2160,7200
104960,-1155,-1066,-21120,-1440,7600
111360,-799,-1193,-21120,-1440,8000
116160,-473,-770,-22912,-1440,8400
122368,-363,-496,-22912,-1440,8800
127104,-222,-348,-25280,-720,9200
133248,659,-221,-25280,-720,9600
137728,185,644,-27520,-720,10000
143808,683,200,-27520,-720,10400
148288,-143,686,-29056,-720,10800
154432,-368,-158,-29056,-720,11200
159104,-513,-348,-29824,0,11600
164992,-295,-517,-29824,0,12000
169344,-159,-285,-30464,0,12400
175232,433,-158,-30464,0,12800
179456,-228,496,-31168,0,13200
185280,-330,-179,-31168,0,13600
189632,-485,-369,-31680,0,14000
195520,-594,-538,-31680,0,14400
199808,-700,-580,-32128,0,14800
205696,-745,-707,-32128,0,15200
210048,-640,-813,-32960,720,15600
216192,-283,-644,-32960,720,16000
220800,36,-263,-34240,720,16400
226752,692,53,-34240,720,16800
231104,54,729,-35520,720,17200
236992,516,10,-35520,720,17600
241344,-273,517,-36160,720,18000
247360,-416,-263,-36160,720,18400
251968,-579,-454,-36288,720,18800
258112,-660,-623,-36288,720,19200
262720,-571,-686,-36672,1440,19600
268928,399,-517,-36672,1440,20000
273536,131,369,-37504,1440,20400
279616,790,137,-37504,1440,20800
284096,168,877,-38144,1440,21200
290176,640,200,-38144,1440,21600
294656,446,708,-37888,1440,22000
300736,351,475,-37888,1440,22400
305216,199,369,-37120,1440,22800
311296,-463,200,-37120,1440,23200
315904,70,-454,-36096,1440,23600
321920,-524,53,-36096,1440,24000
326464,83,-475,-35392,1440,24400
332480,-474,74,-35392,1440,24800
337024,152,-496,-35072,1440,25200
343168,-405,222,-35072,1440,25600
347776,-226,-432,-35136,2160,26000
353984,705,-285,-35136,2160,26400
358592,429,750,-35456,2160,26800
364672,1078,454,-35456,2160,27200
369280,1012,1151,-35456,2160,27600
375488,926,1088,-35456,2160,28000
380096,717,961,-34496,2160,28400
386176,564,771,-34496,2160,28800
390656,413,623,-32640,2160,29200
396736,346,412,-32640,2160,29600
401216,165,433,-30400,1440,30000
407296,-776,222,-30400,1440,30400
411904,-443,-855,-28032,1440,30800
418112,-1040,-390,-28032,1440,31200
422848,-301,-1130,-26176,1440,31600
429184,-700,-306,-26176,1440,32000
433856,161,-707,-25408,1440,32400
440000,-264,158,-25408,1440,32800
444608,625,-285,-25344,2160,33200
450752,1061,665,-25344,2160,33600
455296,1374,1130,-25344,2160,34000
461568,1396,1405,-25344,2160,34400
466240,1259,1595,-24384,2160,34800
472512,1069,1447,-24384,2160,35200
477184,787,1109,-22016,2160,35600
483328,614,855,-22016,2160,36000
487808,324,686,-18688,1440,36400
493888,-667,243,-18688,1440,36800
498496,-369,-665,-15104,1440,37200
504704,-947,-390,-15104,1440,37600
509376,-338,-1003,-11968,720,38000
515584,-1096,-348,-11968,720,38400
520256,-501,-1109,-10048,720,38800
526528,-950,-538,-10048,720,39200
531072,-96,-1003,-9280,720,39600
537152,-484,-94,-9280,720,40000
541568,-101,-475,-9344,1440,40400
547712,914,-115,-9344,1440,40800
552192,715,982,-9792,1440,41200
558208,1368,729,-9792,1440,41600
562688,1285,1489,-9600,1440,42000
568832,1162,1362,-9600,1440,42400
573440,896,1278,-8192,1440,42800
579456,708,961,-8192,1440,43200
583872,508,708,-5888,1440,43600
589888,428,538,-5888,1440,44000
594240,392,433,-3072,1440,44400
600256,417,412,-3072,1440,44800
604672,338,412,-128,720,45200
610432,-553,454,-128,720,45600
614784,-167,-580,2944,720,46000
620736,-771,-158,2944,720,46400
625152,-73,-770,5568,720,46800
631040,-509,-73,5568,720,47200
635392,291,-517,7360,720,47600
641280,435,306,7360,720,48000
645504,733,496,8640,1440,48400
651392,1146,750,8640,1440,48800
655808,1490,1278,9984,1440,49200
661824,1556,1574,9984,1440,49600
666368,1330,1722,12224,720,50000
672384,796,1426,12224,720,50400
676800,262,813,15552,720,50800
682688,-533,285,15552,720,51200
687104,-176,-538,19264,0,51600
692928,-1056,-94,19264,0,52000
697152,-577,-1109,22400,0,52400
703040,-1070,-559,22400,0,52800
707392,-212,-1109,24448,0,53200
713280,-560,-221,24448,0,53600
717504,487,-538,25472,720,54000
723456,1009,538,25472,720,54400
727872,1483,1088,25984,720,54800
733952,1591,1553,25984,720,55200
738432,1549,1722,27136,720,55600
744512,1385,1679,27136,720,56000
748992,1114,1532,29760,720,56400
755072,919,1151,29760,720,56800
759488,568,1024,33536,0,57200
765184,-467,665,33536,0,57600
769344,-199,-496,37568,0,58000
775104,-826,-221,37568,0,58400
779392,-267,-876,41280,-720,58800
785536,-1026,-242,41280,-720,59200
790208,-452,-1087,44352,-720,59600
796480,-889,-432,44352,-720,60000
801024,137,-918,46272,0,60400
806784,743,95,46272,0,60800
810752,1276,771,47296,0,61200
816448,1447,1447,47296,0,61600
820672,1510,1637,48640,0,62000
826496,1406,1616,48640,0,62400
830720,1193,1532,51136,0,62800
836544,1018,1299,51136,0,63200
840768,668,1130,54912,-720,63600
846784,-372,771,54912,-720,64000
851328,-178,-390,59456,-720,64400
857472,-837,-158,59456,-720,64800
862080,-293,-855,63808,-1440,65200
868288,-1069,-327,63808,-1440,65600
873088,-483,-1109,67136,-1440,66000
879424,-907,-475,67136,-1440,66400
884096,-14,-939,69120,-1440,66800
890240,-372,-31,69120,-1440,67200
894784,478,-390,70016,-1440,67600
900928,594,560,70016,-1440,68000
905472,827,644,70592,-720,68400
911424,1194,877,70592,-720,68800
915968,1436,1362,71552,-720,69200
922112,1430,1489,71552,-720,69600
926656,1276,1489,73664,-720,70000
932800,1096,1341,73664,-720,70400
937408,706,1193,76992,-1440,70800
943552,-417,750,76992,-1440,71200
948160,-267,-390,81024,-1440,71600
954368,-947,-221,81024,-1440,72000
959104,-427,-982,84800,-2160,72400
965312,-1217,-432,84800,-2160,72800
970112,-634,-1299,87296,-2160,73200
976448,-1062,-665,87296,-2160,73600
981184,-167,-1151,88448,-2160,74000
987520,-516,-158,88448,-2160,74400
992256,482,-559,88448,-1440,74800
998336,950,454,88448,-1440,75200
1002880,718,1067,88320,-1440,75600
1009088,1303,750,88320,-1440,76000
1013760,1313,1489,88768,-720,76400
1019968,1549,1447,88768,-720,76800
1024640,1415,1701,90496,-1440,77200
1030976,884,1510,90496,-1440,77600
1035648,302,919,93568,-1440,78000
1041792,-551,348,93568,-1440,78400
1046464,-112,-559,97280,-1440,78800
1052800,-661,-137,97280,-1440,79200
1057600,-64,-623,100416,-2160,79600
1063872,-883,-73,100416,-2160,80000
1068672,-390,-897,102656,-2160,80400
1075072,-906,-411,102656,-2160,80800
1079936,-128,-961,103872,-2160,81200
1086336,-534,-115,103872,-2160,81600
1091200,413,-580,104192,-1440,82000
1097536,921,433,104192,-1440,82400
1102208,1298,961,104192,-1440,82800
1108480,1336,1362,104192,-1440,83200
1113344,1209,1405,105088,-1440,83600
1119744,995,1320,105088,-1440,84000
1124480,690,1046,107264,-1440,84400
1130816,498,708,107264,-1440,84800
1135488,317,538,110208,-1440,85200
1141696,-327,348,110208,-1440,85600
1146496,106,-348,113344,-2160,86000
1152832,-840,95,113344,-2160,86400
1157504,-463,-855,116032,-2160,86800
1163904,-1033,-475,116032,-2160,87200
1168832,-280,-1045,117696,-2160,87600
1175360,-674,-306,117696,-2160,88000
1180224,160,-707,118272,-2160,88400
1186560,-285,137,118272,-2160,88800
1191296,419,-242,118272,-2160,89200
1197632,421,412,118272,-2160,89600
1202240,-52,369,118144,-1440,90000
1208512,820,-137,118144,-1440,90400
1213248,1057,855,118336,-1440,90800
1219584,1119,1130,118336,-1440,91200
1224448,996,1257,119168,-1440,91600
1230720,815,1067,119168,-1440,92000
1235456,556,877,120896,-1440,92400
1241728,400,581,120896,-1440,92800
1246400,102,433,123200,-2160,93200
1252608,-921,95,123200,-2160,93600
1257280,-639,-897,125440,-2160,94000
1263744,-1241,-792,125440,-2160,94400
1268672,-513,-1235,126720,-2160,94800
1275200,-879,-580,126720,-2160,95200
1280064,-13,-939,126848,-2160,95600
1286336,-431,-10,126848,-2160,96000
1291136,-286,-496,126144,-2160,96400
1297600,-305,-306,126144,-2160,96800
1302464,-179,-306,125184,-1440,97200
1308864,759,-179,125184,-1440,97600
1313600,389,834,124224,-1440,98000
1319872,952,412,124224,-1440,98400
1324544,203,982,123840,-1440,98800
1330752,602,222,123840,-1440,99200
1335424,348,623,124352,-1440,99600
1341632,-340,391,124352,-1440,100000
1346496,106,-306,125184,-1440,100400
1352896,-538,95,125184,-1440,100800
1357696,12,-517,125760,-1440,101200
1364032,-558,-10,125760,-1440,101600
1368896,58,-580,125888,-1440,102000
1375168,-494,74,125888,-1440,102400
1379968,-457,-496,125568,-1440,102800
1386496,-495,-454,125568,-1440,103200
1391424,-345,-475,124992,-720,103600
1397824,648,-369,124992,-720,104000
1402624,351,665,124160,-720,104400
1408832,976,412,124160,-720,104800
1413504,283,1003,123904,-720,105200
1419840,707,327,123904,-720,105600
1424512,468,792,124480,-720,106000
1430720,360,496,124480,-720,106400
1435392,197,348,125568,-720,106800
1441664,-455,200,125568,-720,107200
1446400,-51,-454,126784,-1440,107600
1452800,-1023,-52,126784,-1440,108000
1457728,-707,-1003,127488,-1440,108400
1464320,-1306,-770,127488,-1440,108800
1469376,-1024,-1362,127104,-720,109200
1475904,-467,-1024,127104,-720,109600
1480896,74,-496,125504,-720,110000
1487104,849,53,125504,-720,110400
1491712,432,877,123712,0,110800
1497600,1283,475,123712,0,111200
1501952,760,1362,122816,0,111600
1507968,1226,813,122816,0,112000
1512384,947,1341,123072,0,112400
1518336,758,1067,123072,0,112800
1522752,461,877,124352,0,113200
1528640,-291,496,124352,0,113600
1533056,-2,-285,126144,-720,114000
1539264,-1001,-10,126144,-720,114400
1544128,-715,-1087,127808,-720,114800
1550656,-1311,-707,127808,-720,115200
1555584,-552,-1341,128320,-720,115600
1562048,-922,-454,128320,-720,116000
1566912,-632,-918,127488,-720,116400
1573312,-527,-623,127488,-720,116800
1578176,-240,-559,125888,0,117200
1584256,793,-221,125888,0,117600
1588608,491,834,124160,0,118000
1594496,1087,517,124160,0,118400
1598912,505,1215,123136,720,118800
1605120,1273,602,123136,720,119200
1609792,1297,1341,123136,720,119600
1616128,1214,1384,123136,720,120000
1620864,813,1299,124544,0,120400
1626880,-388,919,124544,0,120800
1631296,-337,-432,126720,0,121200
1637312,-1097,-369,126720,0,121600
1641920,-528,-1193,128640,0,122000
1648064,-979,-559,128640,0,122400
1652544,-135,-1024,129408,0,122800
1658688,-528,-137,129408,0,123200
1663232,-304,-559,129280,0,123600
1669248,0,-285,129280,0,124000
1673408,-173,-10,128768,0,124400
1679360,413,-200,128768,0,124800
1683776,-197,433,128192,0,125200
1689728,357,-200,128192,0,125600
1694144,-287,412,127936,0,126000
1700096,-327,-242,127936,0,126400
1704640,-375,-348,127808,0,126800
1710656,-404,-348,127808,0,127200
1715200,-269,-369,127424,720,127600
1721536,695,-285,127424,720,128000
1726208,418,750,126784,720,128400
1732352,1063,433,126784,720,128800
1737024,402,1109,126592,720,129200
1743296,849,496,126592,720,129600
1747840,636,940,127360,720,130000
1753984,536,708,127360,720,130400
1758592,387,560,128768,720,130800
1764736,-264,454,128768,720,131200
1769408,139,-263,130624,0,131600
1775360,-828,158,130624,0,132000
1779840,-489,-792,132160,0,132400
1785856,-1090,-496,132160,0,132800
1790464,-239,-1172,132928,720,133200
1796864,-270,-242,132928,720,133600
1801664,297,-285,132544,720,134000
1807872,1046,285,132544,720,134400
1812544,527,1109,132032,720,134800
1818752,1021,538,132032,720,135200
1823424,829,1130,132224,720,135600
1829696,714,834,132224,720,136000
1834304,514,750,133248,720,136400
1840448,415,538,133248,720,136800
1844992,328,454,134976,720,137200
1851136,-273,391,134976,720,137600
1855872,185,-285,136832,0,138000
1861824,-757,200,136832,0,138400
1866240,-395,-792,138304,0,138800
1872320,-991,-348,138304,0,139200
1876800,-284,-1045,139008,0,139600
1882944,-722,-242,139008,0,140000
1887424,-347,-707,138816,720,140400
1893760,701,-327,138816,720,140800
1898432,569,665,137856,720,141200
1904576,1261,517,137856,720,141600
1909248,639,1320,137344,720,142000
1915520,1074,665,137344,720,142400
1920192,822,1193,137984,720,142800
1926400,681,898,137984,720,143200
1931008,477,771,139584,720,143600
1937152,386,538,139584,720,144000
1941696,321,391,141696,720,144400
1947840,-262,348,141696,720,144800
1952576,227,-221,143872,0,145200
1958528,-695,243,143872,0,145600
1962880,-317,-707,145728,0,146000
1968960,-910,-327,145728,0,146400
1973504,-207,-855,146944,0,146800
1979520,-638,-221,146944,0,147200
1984000,305,-601,147200,720,147600
1990272,818,285,147200,720,148000
1994880,679,877,147008,720,148400
2001024,1326,708,147008,720,148800
2005696,1273,1384,147328,720,149200
2011968,1168,1384,147328,720,149600
2016768,920,1215,148864,720,150000
2022976,734,1024,148864,720,150400
2027648,544,792,151488,720,150800
2033792,463,602,151488,720,151200
2038400,275,517,154496,0,151600
2044288,-671,285,154496,0,152000
2048704,-305,-686,157440,0,152400
2054784,-885,-285,157440,0,152800
2059264,-297,-918,159936,-720,153200
2065664,-1075,-263,159936,-720,153600
2070656,-529,-1151,161408,-720,154000
2077120,-997,-517,161408,-720,154400
2081984,-155,-1066,161664,-720,154800
2088448,-539,-158,161664,-720,155200
2093312,-155,-644,160896,0,155600
2099392,890,-137,160896,0,156000
2103808,657,961,159936,0,156400
2109696,1287,708,159936,0,156800
2114112,585,1341,159616,0,157200
2120064,993,644,159616,0,157600
2124352,726,1130,160320,0,158000
2130368,594,729,160320,0,158400
2134656,395,644,161728,0,158800
2140544,-268,412,161728,0,159200
2144960,259,-263,163392,0,159600
2150912,-321,222,163392,0,160000
2155328,303,-306,164800,0,160400
2161344,352,306,164800,0,160800
2165632,415,369,165952,0,161200
2171520,457,433,165952,0,161600
2175872,496,475,167232,0,162000
2181696,512,560,167232,0,162400
2186048,522,560,168704,0,162800
2191936,517,475,168704,0,163200
2196288,510,623,170496,0,163600
2202176,511,581,170496,0,164000
2206464,502,581,172544,0,164400
2212352,497,538,172544,0,164800
2216704,353,496,174784,-720,165200
2222912,-588,412,174784,-720,165600
2227712,-296,-623,177280,-720,166000
2234112,-934,-263,177280,-720,166400
2238976,-247,-961,179200,-720,166800
2245376,-677,-242,179200,-720,167200
2250176,143,-707,180032,-720,167600
2256512,-289,158,180032,-720,168000
2261248,443,-285,180160,-720,168400
2267584,491,517,180160,-720,168800
2272256,497,581,180160,-720,169200
2278528,460,517,180160,-720,169600
2283200,389,433,180544,-720,170000
2289408,-250,454,180544,-720,170400
2294208,434,-285,181184,0,170800
2300160,798,475,181184,0,171200
2304512,1072,855,181696,0,171600
2310464,1116,1172,181696,0,172000
2314944,1055,1172,182656,0,172400
2321024,926,1130,182656,0,172800
2325440,591,982,184448,-720,173200
2331648,-493,644,184448,-720,173600
2336448,-351,-517,187008,-720,174000
2342848,-1055,-369,187008,-720,174400
2347776,-409,-1109,189056,-720,174800
2354304,-822,-369,189056,-720,175200
2359104,51,-855,189952,-720,175600
2365376,-348,31,189952,-720,176000
2370048,-156,-348,189888,-720,176400
2376448,459,-158,189888,-720,176800
2381184,-100,412,189632,-720,177200
2387520,464,-10,189632,-720,177600
2392192,-21,348,189504,0,178000
2398080,901,-10,189504,0,178400
2402432,1146,1003,189632,0,178800
2408512,1212,1193,189632,0,179200
2412992,1111,1151,190336,0,179600
2419008,957,1193,190336,0,180000
2423424,748,1046,191936,0,180400
2429376,601,792,191936,0,180800
2433728,302,665,194240,-720,181200
2439936,-708,264,194240,-720,181600
2444736,-466,-728,197056,-720,182000
2451136,-1086,-454,197056,-720,182400
2456064,-365,-1151,199296,-720,182800
2462592,-743,-285,199296,-720,183200
2467392,143,-749,200256,-720,183600
2473728,-266,116,200256,-720,184000
2478464,485,-263,200384,-720,184400
2484800,537,496,200384,-720,184800
2489472,545,560,200384,-720,185200
2495744,498,560,200384,-720,185600
2500416,418,496,200768,-720,186000
2506624,358,496,200768,-720,186400
2511296,293,412,201472,-720,186800
2517568,-336,327,201472,-720,187200
2522304,221,-306,202304,-720,187600
2528640,-369,243,202304,-720,188000
2533440,225,-348,202816,-720,188400
2539712,-351,243,202816,-720,188800
2544512,252,-369,203008,-720,189200
2550848,-328,285,203008,-720,189600
2555584,-318,-327,202944,-720,190000
2562048,-364,-327,202944,-720,190400
2566912,-226,-306,202624,0,190800
2572928,769,-242,202624,0,191200
2577344,461,792,202176,0,191600
2583232,1104,517,202176,0,192000
2587648,1037,1193,202240,0,192400
2593728,947,1088,202240,0,192800
2598144,738,1067,203264,0,193200
2604096,588,771,203264,0,193600
2608384,420,623,204864,0,194000
2614272,347,475,204864,0,194400
2618624,302,348,206848,0,194800
2624512,-282,306,206848,0,195200
2628928,198,-285,208960,-720,195600
2635264,-710,243,208960,-720,196000
2640000,-372,-728,210880,-720,196400
2646400,-974,-327,210880,-720,196800
2651264,-269,-1003,211968,-720,197200
2657792,-693,-263,211968,-720,197600
2662592,128,-834,212096,-720,198000
2668928,-325,137,212096,-720,198400
2673664,-34,-285,211584,0,198800
2679680,933,-10,211584,0,199200
2683968,621,982,211072,0,199600
2689856,1226,644,211072,0,200000
2694272,1114,1278,211136,0,200400
2700288,1409,1193,211136,0,200000
2704832,1166,1489,212352,0,199600
2710848,998,1257,212352,0,199200
2715264,776,1067,214592,0,198800
2721216,673,792,214592,0,198400
2725568,451,729,217472,-720,198000
2731840,-494,517,217472,-720,197600
2736576,-174,-496,220992,-720,197200
2742976,-749,-137,220992,-720,196800
2747840,-129,-770,224128,-1440,196400
2754304,-899,-52,224128,-1440,196000
2759168,-305,-897,226304,-1440,195600
2765696,-750,-306,226304,-1440,195200
2770624,113,-707,227392,-1440,194800
2777024,-253,137,227392,-1440,194400
2781888,570,-242,227712,-1440,194000
2788288,679,644,227712,-1440,193600
2793024,753,750,227712,-1440,193200
2799360,739,792,227712,-1440,192800
2804096,690,750,228160,-1440,192400
2810432,638,771,228160,-1440,192000
2815232,573,602,229248,-1440,191600
2821568,535,644,229248,-1440,191200
2826304,517,538,230720,-1440,190800
2832640,518,560,230720,-1440,190400
2837376,535,623,232576,-1440,190000
2843712,557,602,232576,-1440,189600
2848512,437,623,234752,-2160,189200
2854848,-530,475,234752,-2160,188800
2859712,-214,-538,237120,-2160,188400
2866176,-828,-263,237120,-2160,188000
2871168,-120,-813,239104,-2160,187600
2877632,-527,-94,239104,-2160,187200
2882496,303,-390,240064,-2160,186800
2888896,452,369,240064,-2160,186400
2893696,579,475,240320,-2160,186000
2900032,614,581,240320,-2160,185600
2904832,620,665,240768,-2160,185200
2911168,595,708,240768,-2160,184800
2915904,548,602,241664,-2160,184400
2922304,502,581,241664,-2160,184000
2927040,465,560,243008,-2160,183600
2933376,449,538,243008,-2160,183200
2938176,293,433,244736,-2880,182800
2944512,-688,222,244736,-2880,182400
2949376,-378,-749,246592,-2880,182000
2955840,-983,-327,246592,-2880,181600
2960832,-269,-1024,247744,-2880,181200
2967424,-689,-263,247744,-2880,180800
2972352,142,-728,247808,-2880,180400
2978752,-300,158,247808,-2880,180000
2983616,-171,-285,247296,-2880,179600
2990144,399,-158,247296,-2880,179200
2995008,-204,454,246656,-2880,178800
3001408,346,-200,246656,-2880,178400
3006272,-301,327,246272,-2880,178000
3012672,-342,-242,246272,-2880,177600
3017600,-378,-306,246208,-2880,177200
3024128,-404,-369,246208,-2880,176800
3029056,-421,-390,245888,-2880,176400
3035584,-423,-411,245888,-2880,176000
3040512,-422,-454,245120,-2880,175600
3047040,-421,-348,245120,-2880,175200
3051968,-416,-411,244096,-2880,174800
3058496,-425,-496,244096,-2880,174400
3063488,-288,-390,242752,-2160,174000
3069952,713,-306,242752,-2160,173600
3074816,400,729,241344,-2160,173200
3081152,1015,454,241344,-2160,172800
3086016,309,1067,240704,-2160,172400
3092416,718,327,240704,-2160,172000
3097152,476,792,241216,-2160,171600
3103488,377,517,241216,-2160,171200
3108288,85,412,242304,-2880,170800
3114496,-959,95,242304,-2880,170400
3119296,-690,-939,243456,-2880,170000
3125760,-1309,-686,243456,-2880,169600
3130816,-590,-1362,243648,-2880,169200
3137408,-978,-623,243648,-2880,168800
3142336,-696,-1024,242432,-2880,168400
3148928,-577,-644,242432,-2880,168000
3153856,-423,-559,240384,-2880,167600
3160384,-388,-390,240384,-2880,167200
3165312,-396,-432,238080,-2880,166800
3171840,-450,-390,238080,-2880,166400
3176768,-383,-496,235584,-2160,166000
3183296,544,-369,235584,-2160,165600
3188160,183,602,233088,-2160,165200
3194496,765,222,233088,-2160,164800
3199296,29,792,231168,-2160,164400
3205504,443,-10,231168,-2160,164000
3210304,-377,496,230208,-2160,163600
3216704,-516,-432,230208,-2160,163200
3221632,-657,-475,229696,-2160,162800
3228160,-698,-686,229696,-2160,162400
3233088,-716,-707,228928,-2160,162000
3239616,-687,-770,228928,-2160,161600
3244608,-642,-665,227584,-2160,161200
3251072,-605,-707,227584,-2160,160800
3256064,-575,-644,225728,-2160,160400
3262592,-565,-623,225728,-2160,160000
3267520,-570,-580,223424,-2160,159600
3273984,-587,-538,223424,-2160,159200
3278976,-480,-601,220736,-1440,158800
3285440,487,-517,220736,-1440,158400
3290304,152,538,217792,-1440,158000
3296640,751,158,217792,-1440,157600
3301376,26,771,215360,-1440,157200
3307648,442,10,215360,-1440,156800
3312320,-386,517,213760,-1440,156400
3318720,-538,-411,213760,-1440,156000
3323648,-696,-538,212608,-1440,155600
3330176,-750,-707,212608,-1440,155200
3335104,-768,-749,211264,-1440,154800
3341568,-745,-770,211264,-1440,154400
3346560,-695,-770,209280,-1440,154000
3353024,-661,-770,209280,-1440,153600
3358016,-478,-686,206656,-720,153200
3364416,541,-475,206656,-720,152800
3369152,246,560,203712,-720,152400
3375424,852,243,203712,-720,152000
3380096,133,961,201280,-720,151600
3386304,543,137,201280,-720,151200
3390976,-309,560,199872,-720,150800
3397312,-474,-306,199872,-720,150400
3402176,-637,-454,199040,-720,150000
3408576,-693,-665,199040,-720,149600
3413440,-714,-644,197952,-720,149200
3419840,-682,-749,197952,-720,148800
3424704,-637,-707,196352,-720,148400
3431104,-586,-644,196352,-720,148000
3435968,-538,-601,194176,-720,147600
3442368,-517,-517,194176,-720,147200
3447232,-509,-538,191552,-720,146800
3453696,-523,-517,191552,-720,146400
3458496,-552,-475,188736,-720,146000
3464960,-579,-538,188736,-720,145600
3469760,-476,-559,185536,0,145200
3475840,484,-454,185536,0,144800
3480256,155,496,182400,0,144400
3486144,775,137,182400,0,144000
3490496,105,813,179648,0,143600
3496384,558,95,179648,0,143200
3500608,-236,602,177664,0,142800
3506624,-372,-263,177664,0,142400
3511104,-531,-390,176320,0,142000
3517184,-598,-496,176320,0,141600
3521664,-642,-580,174912,0,141200
3527744,-641,-623,174912,0,140800
3532224,-622,-601,173120,0,140400
3538304,-592,-623,173120,0,140000
3542784,-557,-623,170944,0,139600
3548864,-533,-496,170944,0,139200
3553344,-363,-475,168384,720,138800
3559680,596,-369,168384,720,138400
3564352,308,581,165632,720,138000
3570496,940,369,165632,720,137600
3575104,261,961,163392,720,137200
3581248,691,264,163392,720,136800
3585856,-123,750,162240,720,136400
3592064,-271,-94,162240,720,136000
3596736,-425,-242,161920,720,135600
3603072,-486,-475,161920,720,135200
3607808,-507,-454,161600,720,134800
3614144,-475,-496,161600,720,134400
3618944,-420,-454,160896,720,134000
3625280,-365,-432,160896,720,133600
3630016,-309,-327,159936,720,133200
3636352,-274,-285,159936,720,132800
3641152,-398,-285,158848,0,132400
3647232,-795,-285,158848,0,132000
3651712,-1081,-834,157824,0,131600
3657856,-1146,-1151,157824,0,131200
3662528,-1084,-1193,156096,0,130800
3668736,-949,-1045,156096,0,130400
3673344,-597,-939,153408,720,130000
3679680,501,-601,153408,720,129600
3684352,357,517,149952,720,129200
3690496,1046,306,149952,720,128800
3695168,541,1067,147008,1440,128400
3701504,1356,517,147008,1440,128000
3706240,798,1447,145280,1440,127600
3712576,1248,855,145280,1440,127200
3717312,217,1405,145152,720,126800
3723520,-407,222,145152,720,126400
3728192,-386,-411,146112,720,126000
3734528,-1092,-411,146112,720,125600
3739392,-639,-1109,146752,0,125200
3745536,-1470,-686,146752,0,124800
3750144,-1344,-1468,146304,720,124400
3756608,-852,-1404,146304,720,124000
3761472,-232,-897,144576,720,123600
3767808,671,-242,144576,720,123200
3772480,298,665,142144,720,122800
3778624,882,327,142144,720,122400
3783232,182,961,140416,720,122000
3789376,626,179,140416,720,121600
3793920,-159,623,139712,720,121200
3800192,-273,-158,139712,720,120800
3804928,-378,-263,139648,720,120400
3811264,-411,-411,139648,720,120000
3816064,-411,-348,139520,720,119600
3822400,-376,-454,139520,720,119200
3827136,-321,-327,139136,720,118800
3833472,-276,-306,139136,720,118400
3838208,-231,-285,138432,720,118000
3844544,379,-242,138432,720,117600
3849216,-185,391,137728,720,117200
3855488,408,-221,137728,720,116800
3860160,-322,433,137408,0,116400
3866176,-712,-242,137408,0,116000
3870656,-1010,-728,137408,0,115600
3876800,-1071,-1024,137408,0,115200
3881472,-1002,-1130,136960,0,114800
3887744,-861,-1066,136960,0,114400
3892288,-640,-855,135552,0,114000
3898368,-493,-665,135552,0,113600
3902848,-200,-517,133504,720,113200
3909184,819,-200,133504,720,112800
3913856,574,792,131136,720,112400
3920000,1194,623,131136,720,112000
3924672,485,1299,129664,720,111600
3930944,879,496,129664,720,111200
3935488,9,961,129600,720,110800
3941504,427,-10,129600,720,110400
3946048,263,475,130240,720,110000
3952192,-330,285,130240,720,109600
3956928,98,-369,131200,0,109200
3962816,-855,95,131200,0,108800
3967104,-489,-834,131776,0,108400
3973184,-1082,-475,131776,0,108000
3977792,-964,-1066,131712,0,107600
3983936,-841,-918,131712,0,107200
3988416,-612,-876,130688,0,106800
3994496,-458,-580,130688,0,106400
3998976,-291,-475,129024,0,106000
4005056,359,-306,129024,0,105600
4009472,-36,433,127168,720,105200
4015616,908,-31,127168,720,104800
4020224,433,982,125632,0,104400
4026112,650,496,125632,0,104000
4030464,-348,665,125056,0,103600
4036416,-563,-348,125056,0,103200
4040896,-142,-580,125184,0,102800
4046976,-700,-137,125184,0,102400
4051456,-641,-792,125056,0,102000
4057536,-606,-644,125056,0,101600
4062080,-483,-580,124416,0,101200
4068096,-406,-496,124416,0,100800
4072640,-323,-390,123392,0,100400
4078656,-283,-306,123392,0,100000
4083200,-262,-285,122240,0,99600
4089152,-263,-263,122240,0,99200
4093568,-283,-411,121088,0,98800
4099584,-307,-263,121088,0,98400
4104000,-317,-348,120000,0,98000
4109952,-334,-285,120000,0,97600
4114368,-204,-306,118784,720,97200
4120640,739,-221,118784,720,96800
4125184,456,750,117568,720,96400
4131264,1094,475,117568,720,96000
4135872,443,1130,117120,720,95600
4142016,899,475,117120,720,95200
4146496,551,1003,117568,0,94800
4152384,-493,623,117568,0,94400
4156736,-341,-517,118656,0,94000
4162688,-1044,-348,118656,0,93600
4167168,-439,-1087,119488,0,93200
4173248,-889,-432,119488,0,92800
4177664,-651,-918,119360,0,92400
