time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
943296,212,149,520434,-180855

947840,167,192,524034,-180990

952384,30,213,527580,-181350

956864,-77,65,531036,-181620

961344,-129,-103,534438,-181800

966080,-130,-124,537948,-182160

970816,-50,-82,541368,-182430

975360,-89,-82,544608,-182655

979904,-228,-82,547758,-182970

984576,-163,-230,550854,-183375

989312,-324,-188,553914,-183645

994048,-330,-315,556920,-183960

998784,-310,-399,559728,-184365

1003520,-404,-293,562446,-184725

1008320,-367,-420,565164,-185085

1013184,-259,-357,567612,-185535

1017984,-231,-230,569952,-185985

1022848,-216,-251,572238,-186345

1027648,-141,-251,574326,-186795

1032512,-125,-124,576342,-187290

1037312,-66,-124,578268,-187740

1042048,69,-82,580032,-188235

1046656,-31,1,581724,-188730

1051136,-44,-40,583308,-189045

1055808,92,86,584892,-189585

1060288,-48,107,586350,-190080

1064960,144,-61,587880,-190440

1069568,82,149,589356,-190935

1074176,198,149,590742,-191475

1078784,237,170,592164,-191835

1083456,216,276,593658,-192285

1088128,320,213,595044,-192825

1092736,408,403,596484,-193230

1097408,553,424,597996,-193590

1102080,520,656,599490,-194085

1106688,490,551,601092,-194490

1111360,-400,530,602730,-194805

1116032,-400,-399,604422,-195210

1120768,-400,-420,605952,-195750

1125504,-426,-378,607464,-196065

1130304,-673,-357,608868,-196425

1135168,-400,-695,610038,-196965

1139904,-400,-399,611028,-197370

1144640,-400,-399,611982,-197730

1149376,-400,-399,612666,-198270

1154112,-459,-357,613296,-198720

1158976,-460,-420,613782,-199080

1163776,-579,-441,614088,-199665

1168640,-610,-610,614304,-200160

1173440,-832,-631,614376,-200565

1178240,-636,-800,614268,-201195

1183104,-400,-674,613980,-201645

1187840,-400,-399,613710,-202095

1192576,-400,-336,613278,-202680

1197312,-400,-420,612810,-203175

1202048,-400,-420,612324,-203625

1206784,-400,-357,611766,-204120

1211520,-400,-378,611190,-204615

1216320,-400,-399,610614,-205065

1221056,-400,-378,609930,-205560

1225792,-400,-420,609264,-205965

1230528,-400,-420,608508,-206460

1235264,-400,-399,607788,-206865

1240000,-400,-399,607086,-207225

1244736,-400,-399,606240,-207675

