time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
856320,2382,2393,162216,-210915

860928,2441,2478,161568,-211050

865600,2470,2626,161478,-211185

870208,2490,2541,161892,-211275

874880,2490,2668,162846,-211185

879552,2470,2816,164286,-211050

884160,2421,2647,166194,-210915

888832,2362,2604,168570,-210690

893440,2254,2626,171468,-210285

898112,2137,2457,174708,-210015

902720,2019,2309,178416,-209565

907392,1872,2245,182502,-209025

912000,1696,2013,186912,-208530

916672,1529,1844,191682,-207945

921344,1333,1654,196704,-207180

925952,1088,1400,202032,-206595

930624,892,1147,207540,-205920

935168,666,1062,213102,-205020

939712,450,830,218808,-204390

944192,205,534,224460,-203670

948672,0,175,230148,-202905

952960,-274,-78,235638,-201960

957504,-450,-247,241326,-201285

962176,-725,-395,247014,-200385

966848,-921,-796,252540,-199665

971456,-1147,-881,257832,-198900

976256,-1382,-1155,262926,-198135

981056,-1578,-1451,267768,-197190

985856,-1745,-1599,272232,-196515

990720,-1931,-1810,276246,-195930

995520,-2078,-2064,279774,-195255

1000320,-2225,-2212,282762,-194760

1005248,-2323,-2148,285246,-194265

1010176,-2411,-2423,287154,-193770

1015104,-2460,-2423,288414,-193455

1020032,-2490,-2592,288990,-193140

1024896,-2490,-2423,289008,-192915

1029824,-2470,-2402,288378,-192870

1034752,-2421,-2508,287208,-192735

1039680,-2323,-2423,285516,-192690

1044608,-2225,-2381,283230,-192735

1049536,-2088,-2212,280512,-192915

1054464,-1931,-2127,277362,-193050

1059328,-1745,-1853,273762,-193230

1064256,-1529,-1641,269784,-193455

1069184,-1303,-1472,265500,-193725

1074112,-1088,-1324,260982,-193995

1079040,-803,-1071,256194,-194355

1083840,-598,-796,251352,-194625

1088576,-333,-522,246546,-195030

1093312,-58,-310,241668,-195300

1097984,205,-226,236916,-195615

1102656,421,196,232254,-195840

1107200,725,428,227808,-196065

1111808,892,724,223596,-196245

1116352,1147,935,219564,-196470

1121024,1382,1210,215784,-196605

1125760,1578,1421,212310,-196605

1130496,1784,1590,209250,-196695

1135232,1970,1844,206622,-196650

1139968,2127,2013,204498,-196515

1144704,2225,2203,202914,-196290

1149440,2352,2414,201906,-196020

1154176,2431,2668,201510,-195660

1158912,2480,2583,201618,-195390

1163648,2490,2668,202374,-194760

1168384,2490,2710,203634,-194130

1173120,2450,2731,205362,-193545

1177856,2392,2837,207738,-192735

1182592,2294,2626,210456,-192015

1187328,2156,2626,213714,-191025

1192064,2000,2520,217476,-190170

1196800,1872,2245,221508,-189405

1201536,1676,1992,226026,-188235

1206272,1431,1823,230886,-187065

1211008,1196,1527,235944,-186165

1215744,980,1421,241308,-184860

1220416,725,1189,246762,-183645

1225088,421,851,252270,-182475

1229632,205,555,257760,-181350

1234176,-88,196,263340,-180180

1238784,-303,-184,268758,-179145

1243520,-598,-458,274302,-177885

1248256,-892,-648,279702,-176490

1252992,-1147,-965,284814,-175590

1257856,-1362,-1261,289710,-174465

1262784,-1578,-1451,294300,-173340

1267712,-1823,-1726,298458,-172395

1272576,-2000,-1958,302130,-171225

1277504,-2166,-2064,305208,-170550

1282432,-2294,-2254,307710,-169650

1287360,-2392,-2381,309546,-169065

1292288,-2460,-2423,310806,-168390

1297216,-2490,-2444,311418,-167895

1302080,-2490,-2634,311328,-167490

1307008,-2450,-2465,310662,-167130

1311936,-2372,-2339,309438,-166860

1316864,-2284,-2254,307620,-166725

1321792,-2156,-2191,305316,-166500

1326720,-1980,-2085,302580,-166500

1331648,-1784,-2064,299340,-166545

1336512,-1558,-1768,295740,-166635

1341440,-1333,-1620,291762,-166725

1346368,-1039,-1451,287460,-166905

1351296,-774,-986,282996,-167040

1356032,-450,-733,278478,-167310

1360768,-205,-395,273852,-167535

1365504,88,-226,269262,-167715

1370112,392,69,264834,-167985

1374592,598,323,260586,-168300

1379136,921,576,256428,-168390

1383680,1147,893,252468,-168615

1388352,1411,1125,248724,-168840

1393088,1647,1442,245232,-168930

1397824,1823,1780,242190,-169020

1402560,2019,1949,239562,-169020

1407296,2196,2076,237456,-168975

1412032,2313,2287,235854,-168885

1416768,2392,2626,234900,-168705

1421504,2460,2647,234468,-168570

1426240,2490,2562,234630,-168300

1430976,2480,2668,235314,-167940

1435712,2450,2837,236538,-167490

1440448,2362,2752,238266,-167040

1445184,2254,2478,240444,-166545

1449920,2088,2499,243108,-165915

1454656,1950,2499,246168,-165285

1459456,1715,2182,249588,-164655

1464192,1509,1823,253350,-163980

1468928,1225,1675,257418,-163215

1473664,980,1358,261666,-162405

1478272,725,1062,266040,-161775

1482944,392,766,270522,-160875

1487488,117,470,274950,-160335

1492096,-176,48,279360,-159435

1496640,-421,-205,283734,-158850

1501376,-754,-479,288090,-158220

1506112,-1039,-817,292248,-157545

1510976,-1333,-986,296208,-156870

1515776,-1529,-1367,299790,-156285

1520704,-1784,-1620,302994,-155835

1525632,-1980,-1726,305766,-155250

1530560,-2166,-1958,307962,-154935

1535488,-2303,-2275,309546,-154710

1540416,-2411,-2254,310608,-154485

1545280,-2470,-2465,311040,-154350

1550208,-2490,-2656,310842,-154305

1555136,-2470,-2381,310104,-154350

1560064,-2401,-2360,308790,-154440

1564992,-2303,-2360,306936,-154665

1569920,-2156,-2339,304578,-154980

1574784,-2019,-2296,301752,-155250

1579712,-1803,-1916,298440,-155610

1584640,-1558,-1853,294768,-156150

1589568,-1284,-1472,290718,-156600

1594496,-1009,-1367,286362,-157185

1599424,-696,-1113,281772,-157905

1604224,-362,-712,277110,-158535

1608960,-29,-458,272430,-159120

1613632,235,-57,267858,-159795

1618176,539,196,263412,-160290

1622784,803,449,259056,-161055

1627328,1147,787,254898,-161595

1632000,1411,1147,250920,-162090

1636736,1627,1421,247176,-162810

1641472,1872,1654,243846,-163260

1646208,2078,1928,240984,-163665

1650944,2245,2203,238572,-164160

1655680,2352,2224,236772,-164520

1660416,2441,2457,235494,-164835

1665152,2490,2583,234846,-165060

1669888,2490,2710,234792,-165195

1674624,2460,2752,235296,-165420

1679360,2382,2689,236376,-165465

1684096,2254,2583,237942,-165375

1688832,2127,2520,239922,-165375

1693568,1931,2372,242334,-165240

1698304,1696,2034,245160,-165060

1703040,1411,1696,248310,-164970

1707840,1176,1527,251694,-164790

1712576,862,1252,255366,-164520

1717184,539,851,259074,-164295

1721792,274,576,262764,-164070

1726336,-58,301,266562,-163845

1730944,-392,-15,270288,-163620

1735616,-696,-416,273942,-163485

1740352,-1009,-733,277506,-163260

1745152,-1303,-1029,280854,-163125

1750080,-1607,-1388,283914,-163080

1755008,-1843,-1557,286524,-163080

1759936,-2058,-1874,288666,-163125
