1  	1	3	
2  	4	4	
3  	4	6	
4  	7	7	
5  	7	7	
6  	8	9	
7  	8	9	
8  	10	9	
9  	9	12	
10 	10	4	
11 	5	16	
12 	18	21	
13 	23	24	
14 	27	24	
15 	25	20	
16 	21	17	
17 	17	23	
18 	24	22	
19 	24	27	
20 	26	27	
21 	28	22	
22 	23	26	
23 	27	25	
24 	26	28	
25 	28	27	
26 	27	28	
27 	27	28	
28 	30	28	
29 	29	28	
30 	30	28	
31 	31	29	
32 	30	31	
33 	31	31	
34 	31	31	
35 	31	31	
36 	32	31	
37 	32	32	
38 	33	32	
39 	31	33	
40 	33	33	
41 	30	31	
42 	34	33	
43 	34	33	
44 	36	33	
45 	34	34	
46 	34	34	
47 	34	35	
48 	36	35	
49 	35	35	
50 	35	33	
51 	35	35	
52 	33	35	
53 	34	34	
54 	34	35	
55 	36	34	
56 	36	34	
57 	36	33	
58 	36	37	
59 	35	36	
60 	36	36	
61 	36	37	
62 	37	34	
63 	37	37	
64 	34	34	
65 	36	38	
66 	35	36	
67 	37	35	
68 	37	37	
69 	37	35	
70 	38	35	
71 	37	38	
72 	38	38	
73 	38	37	
74 	37	38	
75 	36	35	
76 	36	36	
77 	36	38	
78 	39	38	
79 	39	37	
80 	39	34	
81 	38	39	
82 	39	37	
83 	39	42	
84 	39	38	
85 	39	37	
86 	37	37	
87 	37	37	
88 	39	39	
89 	38	39	
90 	39	38	
91 	39	36	
92 	40	37	
93 	39	39	
94 	40	40	
95 	38	40	
96 	39	38	
97 	39	37	
98 	38	38	
99 	38	40	
100	40	41	
101	41	37	
102	41	37	
103	40	37	
104	39	42	
105	42	41	
106	39	42	
107	42	40	
108	39	38	
109	40	40	
110	39	41	
111	40	39	
112	41	40	
113	40	37	
114	41	38	
115	39	41	
116	40	41	
117	40	41	
118	41	38	
119	40	40	
120	39	40	
121	39	41	
122	41	38	
123	42	40	
124	42	38	
125	41	42	
126	41	42	
127	40	41	
128	41	41	
129	42	39	
130	39	40	
131	40	39	
132	40	42	
133	43	40	
134	42	40	
135	40	39	
136	38	40	
137	41	41	
138	41	41	
139	41	40	
140	39	39	
141	38	41	
142	40	39	
143	41	41	
144	44	38	
145	42	40	
146	40	40	
147	39	42	
148	40	40	
149	42	41	
150	43	42	
151	40	40	
152	38	41	
153	42	40	
154	42	41	
155	41	39	
156	40	38	
157	38	40	
158	41	41	
159	40	42	
160	40	40	
161	40	39	
162	38	39	
163	39	39	
164	41	39	
165	41	40	
166	41	37	
167	40	40	
168	40	40	
169	38	41	
170	40	41	
171	42	39	
172	39	39	
173	38	38	
174	41	41	
175	40	40	
176	42	39	
177	40	38	
178	38	39	
179	40	42	
180	40	40	
181	42	41	
182	39	38	
183	38	39	
184	37	40	
185	41	39	
186	42	40	
187	41	35	
188	40	39	
189	40	40	
190	39	41	
191	41	42	
192	38	38	
193	39	38	
194	39	39	
195	39	40	
196	43	40	
197	42	38	
198	42	39	
199	40	39	
200	38	42	
201	40	41	
202	39	40	
203	41	39	
204	40	39	
205	39	40	
206	42	41	
207	41	39	
208	42	38	
209	39	39	
210	41	37	
211	38	45	
212	41	41	
213	40	40	
214	40	39	
215	40	37	
216	41	41	
217	40	39	
218	42	41	
219	41	38	
220	39	39	
221	41	41	
222	40	41	
223	41	41	
224	41	42	
225	39	38	
226	39	41	
227	41	41	
228	42	38	
229	44	41	
230	41	37	
231	41	39	
232	39	42	
233	40	43	
234	41	43	
235	41	40	
236	40	39	
237	40	38	
238	41	40	
239	42	40	
240	42	41	
241	41	41	
242	39	41	
243	41	42	
244	40	41	
245	40	41	
246	40	40	
247	40	40	
248	41	40	
249	43	41	
250	40	39	
251	42	41	
252	39	39	
253	40	39	
254	40	42	
255	40	41	
256	39	42	
257	41	39	
258	40	40	
259	43	38	
260	40	40	
261	42	39	
262	38	41	
263	39	39	
264	41	41	
265	39	41	
266	39	42	
267	40	39	
268	39	37	
269	40	39	
270	42	39	
271	39	40	
272	41	39	
273	39	39	
274	40	38	
275	40	41	
276	39	41	
277	39	41	
278	40	40	
279	41	38	
280	41	39	
281	41	38	
282	39	39	
283	42	39	
284	39	41	
285	40	40	
286	39	41	
287	39	39	
288	39	41	
289	39	37	
290	40	40	
291	42	39	
292	40	39	
293	41	38	
294	39	40	
295	40	39	
296	39	41	
297	39	41	
298	40	39	
299	41	37	
300	41	40	
301	42	39	
302	39	42	
303	44	40	
304	40	39	
305	39	39	
306	38	41	
307	39	40	
308	40	42	
309	40	38	
310	41	41	
311	41	39	
312	42	40	
313	39	40	
314	41	39	
315	38	40	
316	40	38	
317	41	40	
318	41	41	
319	41	40	
320	43	41	
321	40	39	
322	42	41	
323	40	40	
324	42	40	
325	41	38	
326	42	42	
327	41	41	
328	42	41	
329	40	41	
330	40	41	
331	41	40	
332	40	41	
333	44	39	
334	41	41	
335	43	38	
336	41	41	
337	41	39	
338	39	43	
339	40	41	
340	40	41	
341	43	41	
342	42	40	
343	43	40	
344	43	39	
345	41	39	
346	40	41	
347	42	41	
348	41	43	
349	40	41	
350	40	42	
351	41	39	
352	41	41	
353	42	39	
354	42	41	
355	40	39	
356	41	41	
357	38	40	
358	41	41	
359	40	41	
360	39	40	
361	40	39	
362	43	41	
363	42	38	
364	41	41	
365	39	40	
366	40	40	
367	40	40	
368	40	38	
369	40	40	
370	39	40	
371	41	41	
372	41	42	
373	40	39	
374	42	39	
375	39	39	
376	41	39	
377	39	40	
378	40	39	
379	40	41	
380	40	40	
381	39	40	
382	41	39	
383	41	39	
384	41	39	
385	40	41	
386	39	38	
387	41	40	
388	40	38	
389	40	39	
390	40	40	
391	40	40	
392	41	41	
393	40	40	
394	41	39	
395	40	38	
396	40	39	
397	40	40	
398	40	39	
399	41	39	
400	40	40	
401	40	40	
402	40	43	
403	40	41	
404	41	39	
405	41	39	
406	42	38	
407	42	38	
408	40	39	
409	39	42	
410	40	41	
411	39	41	
412	40	40	
413	41	39	
414	41	39	
415	42	39	
416	41	39	
417	41	40	
418	39	40	
419	40	38	
420	39	41	
421	40	40	
422	40	41	
423	42	41	
424	42	40	
425	42	39	
426	41	41	
427	41	39	
428	41	40	
429	41	40	
430	40	40	
431	41	42	
432	40	41	
433	41	42	
434	41	40	
435	40	40	
436	42	39	
437	41	41	
438	40	41	
439	40	41	
440	41	40	
441	40	40	
442	42	41	
443	41	40	
444	41	41	
445	42	40	
446	41	41	
447	41	41	
448	41	40	
449	41	40	
450	40	39	
451	42	39	
452	40	42	
453	40	41	
454	40	42	
455	41	40	
456	41	41	
457	42	40	
458	41	40	
459	41	39	
460	41	39	
461	38	40	
462	40	40	
463	37	42	
464	39	41	
465	42	41	
466	42	39	
467	43	40	
468	41	38	
469	38	38	
470	39	38	
471	39	39	
472	40	40	
473	40	41	
474	40	41	
475	41	40	
476	40	40	
477	42	37	
478	40	39	
479	40	40	
480	40	39	
481	40	40	
482	38	41	
483	39	41	
484	40	39	
485	41	41	
486	41	39	
487	42	39	
488	41	40	
489	38	38	
490	39	40	
491	40	40	
492	41	39	
493	41	40	
494	40	38	
495	42	39	
496	39	42	
497	41	40	
498	40	41	
499	41	40	
500	41	38	
501	41	40	
502	40	40	
503	39	39	
504	37	40	
505	40	40	
506	40	42	
507	42	42	
508	42	40	
