0,0,-0.7,0
0.001664,0,-0.7,-0.52
0.003904,-0.000054,-0.7,-0.624
0.006208,-0.000108,-0.7,-0.728
0.008512,-0.000198,-0.7,-0.768
0.01088,-0.000306,-0.7,-0.65
0.013376,-0.00045,-0.7,-0.676
0.015872,-0.000594,-0.7,-0.65
0.018368,-0.000774,-0.7,-0.728
0.020864,-0.001008,-0.7,-0.768
0.02336,-0.00126,-0.7,-0.78
0.025856,-0.001548,-0.7,-0.546
0.028352,-0.001836,-0.7,-0.65
0.030912,-0.00216,-0.7,-0.676
0.033536,-0.002502,-0.7,-0.702
0.036096,-0.00288,-0.7,-0.65
0.038656,-0.003312,-0.7,-0.624
0.041216,-0.003744,-0.7,-0.754
0.04384,-0.004212,-0.7,-0.754
0.0464,-0.004698,-0.7,-0.702
0.04896,-0.005202,-0.7,-0.754
0.05152,-0.005742,-0.7,-0.65
0.054144,-0.0063,-0.7,-0.624
0.056704,-0.006876,-0.7,-0.728
0.059264,-0.007488,-0.7,-0.624
0.061824,-0.008136,-0.7,-0.702
0.064448,-0.008802,-0.7,-0.754
0.067008,-0.009522,-0.7,-0.676
0.069568,-0.010224,-0.7,-0.676
0.072128,-0.010944,-0.7,-0.702
0.074752,-0.0117,-0.7,-0.676
0.077312,-0.012492,-0.7,-0.624
0.079872,-0.013302,-0.7,-0.65
0.082432,-0.014148,-0.7,-0.702
0.085056,-0.015012,-0.7,-0.754
0.087616,-0.015894,-0.7,-0.65
0.090176,-0.016776,-0.7,-0.546
0.092736,-0.017694,-0.7,-0.754
0.09536,-0.01863,-0.7,-0.728
0.097984,-0.019656,-0.7,-0.65
0.100672,-0.020682,-0.7,-0.65
0.103424,-0.021762,-0.7,-0.65
0.106176,-0.022878,-0.7,-0.65
0.108928,-0.024012,-0.7,-0.78
0.11168,-0.025182,-0.7,-0.702
0.114432,-0.026388,-0.7,-0.676
0.117184,-0.027594,-0.7,-0.702
0.119936,-0.028854,-0.7,-0.754
0.122688,-0.030132,-0.7,-0.754
0.12544,-0.031428,-0.7,-0.65
0.128256,-0.03276,-0.7,-0.676
0.131008,-0.03411,-0.7,-0.806
0.13376,-0.035496,-0.7,-0.754
0.136512,-0.036882,-0.7,-0.624
0.139264,-0.038322,-0.7,-0.78
0.142016,-0.03978,-0.7,-0.624
0.144768,-0.041256,-0.7,-0.546
0.14752,-0.042768,-0.7,-0.728
0.150272,-0.044298,-0.7,-0.624
0.153024,-0.045864,-0.7,-0.572
0.155776,-0.047448,-0.7,-0.676
0.158528,-0.049086,-0.7,-0.572
0.16128,-0.050742,-0.7,-0.52
0.164032,-0.052398,-0.7,-0.676
0.166784,-0.05409,-0.7,-0.65
0.1696,-0.055818,-0.7,-0.52
0.172352,-0.057564,-0.7,-0.676
0.175104,-0.059364,-0.7,-0.65
0.177856,-0.061182,-0.7,-0.65
0.180608,-0.063018,-0.7,-1.024
0.183424,-0.064944,-0.7,-0.52
0.186176,-0.066816,-0.7,-0.728
0.188928,-0.068742,-0.7,-0.728
0.19168,-0.070704,-0.7,-0.572
0.194432,-0.072684,-0.7,-0.936
0.197184,-0.074682,-0.7,-0.624
0.2,-0.076698,-0.7,-0.832
0.202752,-0.078768,-0.7,-0.702
0.205504,-0.080838,-0.7,-0.728
0.208256,-0.082944,-0.7,-0.768
0.211008,-0.085086,-0.7,-0.676
0.21376,-0.087264,-0.7,-0.832
0.216512,-0.089442,-0.7,-0.624
0.219264,-0.091656,-0.7,-0.884
0.222016,-0.093906,-0.7,-0.624
0.224768,-0.096156,-0.7,-0.832
0.22752,-0.098478,-0.7,-0.52
0.230272,-0.100782,-0.7,-0.754
0.233024,-0.10314,-0.7,-0.546
0.235776,-0.105498,-0.7,-0.624
0.238528,-0.10791,-0.7,-0.598
0.241344,-0.110322,-0.7,-0.676
0.244096,-0.11277,-0.7,-0.546
0.246848,-0.115236,-0.7,-0.676
0.2496,-0.117738,-0.7,-0.494
0.252352,-0.120258,-0.7,-0.754
0.255104,-0.122814,-0.7,-0.494
