0,0,1.2,-0.078
0.001856,0.000018,1.2,0.728
0.003968,0.00009,1.2,1.066
0.006208,0.000234,1.2,1.196
0.008512,0.000378,1.2,1.17
0.010816,0.00054,1.2,1.092
0.013248,0.000774,1.2,1.092
0.015616,0.001026,1.2,1.196
0.018048,0.001296,1.2,1.144
0.02048,0.001638,1.2,1.17
0.022848,0.002034,1.2,1.196
0.025344,0.002484,1.2,1.092
0.02784,0.003006,1.2,1.196
0.030336,0.0036,1.2,1.092
0.032832,0.00423,1.2,1.3
0.035328,0.004878,1.2,1.144
0.037824,0.005562,1.2,1.196
0.04032,0.006264,1.2,1.066
0.042816,0.00702,1.2,1.144
0.045312,0.007848,1.2,1.092
0.047744,0.008748,1.2,1.248
0.05024,0.009702,1.2,1.144
0.052736,0.010692,1.2,1.17
0.055232,0.011718,1.2,1.092
0.057728,0.01278,1.2,1.196
0.060224,0.013878,1.2,1.17
0.06272,0.015012,1.2,1.326
0.065216,0.016182,1.2,1.04
0.067712,0.017424,1.2,1.092
0.070208,0.018738,1.2,1.144
0.072768,0.020142,1.2,1.222
0.075328,0.0216,1.2,0.988
0.077824,0.023022,1.2,1.274
0.080448,0.024552,1.2,1.196
0.083008,0.0261,1.2,1.066
0.085568,0.027702,1.2,1.144
0.088128,0.029358,1.2,1.144
0.090752,0.031068,1.2,1.092
0.093312,0.032814,1.2,1.024
0.095872,0.034632,1.2,1.17
0.098432,0.036486,1.2,1.17
0.101056,0.038376,1.2,1.222
0.10368,0.040374,1.2,1.066
0.106368,0.042408,1.2,1.17
0.109056,0.044514,1.2,1.222
0.111744,0.046656,1.2,1.144
0.114368,0.048888,1.2,1.326
0.117056,0.051156,1.2,0.988
0.119616,0.053406,1.2,1.274
0.122304,0.055764,1.2,1.092
0.124992,0.058176,1.2,1.3
0.12768,0.060624,1.2,1.092
0.130304,0.063126,1.2,1.118
0.132992,0.065664,1.2,1.066
0.13568,0.068292,1.2,1.274
0.138368,0.070956,1.2,1.118
0.140992,0.073674,1.2,1.024
0.14368,0.076446,1.2,1.024
0.146368,0.079254,1.2,1.092
0.149056,0.082098,1.2,1.274
0.15168,0.084996,1.2,1.04
0.154368,0.087948,1.2,1.274
0.157056,0.090954,1.2,1.196
0.15968,0.094014,1.2,1.024
0.162368,0.09711,1.2,1.222
0.165056,0.10026,1.2,1.222
0.167744,0.103446,1.2,1.118
0.170368,0.106686,1.2,1.248
0.173056,0.10998,1.2,1.17
0.175744,0.113346,1.2,1.092
0.178432,0.116748,1.2,1.222
0.181056,0.120204,1.2,1.222
0.183744,0.123696,1.2,1.014
0.186432,0.127224,1.2,1.066
0.18912,0.130806,1.2,1.196
0.191744,0.134424,1.2,1.17
0.194432,0.138078,1.2,0.768
0.196992,0.141678,1.2,0.988
0.199616,0.145314,1.2,1.118
0.202304,0.149094,1.2,1.092
0.204928,0.152928,1.2,0.936
0.207552,0.156672,1.2,0.858
0.210112,0.160452,1.2,1.014
0.2128,0.164376,1.2,1.014
0.215488,0.168336,1.2,0.988
0.218048,0.172206,1.2,0.832
0.220608,0.176094,1.2,0.754
0.223232,0.180018,1.2,0.858
0.22592,0.184086,1.2,0.858
0.228544,0.188208,1.2,0.91
0.231232,0.192348,1.2,0.91
0.23392,0.196506,1.2,0.806
0.236608,0.200682,1.2,0.65
0.239232,0.204876,1.2,0.702
0.24192,0.209088,1.2,0.676
0.244608,0.213318,1.2,0.806
