0,0,0.3,0
0.0016,0,0.3,0
0.003456,0,0.3,0.156
0.005504,0.000036,0.3,0.286
0.007552,0.000054,0.3,0.286
0.009664,0.000072,0.3,0.208
0.011712,0.000108,0.3,0.312
0.013824,0.000126,0.3,0.312
0.016,0.000162,0.3,0.338
0.018176,0.000198,0.3,0.312
0.020416,0.000252,0.3,0.312
0.022592,0.000306,0.3,0.26
0.024832,0.000378,0.3,0.286
0.027072,0.00045,0.3,0.338
0.029312,0.000504,0.3,0.286
0.031552,0.000594,0.3,0.312
0.033792,0.000666,0.3,0.312
0.036032,0.000756,0.3,0.312
0.038272,0.000828,0.3,0.312
0.040512,0.000918,0.3,0.286
0.042752,0.001026,0.3,0.338
0.044992,0.001134,0.3,0.338
0.047232,0.001242,0.3,0.416
0.049472,0.00135,0.3,0.338
0.051712,0.001458,0.3,0.364
0.053952,0.001566,0.3,0.312
0.056192,0.001692,0.3,0.256
0.058432,0.001818,0.3,0.26
0.060736,0.001962,0.3,0.26
0.06304,0.002106,0.3,0.312
0.065344,0.002232,0.3,0.26
0.067712,0.002376,0.3,0.364
0.070016,0.002538,0.3,0.312
0.07232,0.002682,0.3,0.26
0.074688,0.002844,0.3,0.286
0.076992,0.003006,0.3,0.312
0.079296,0.003168,0.3,0.338
0.0816,0.00333,0.3,0.312
0.083968,0.00351,0.3,0.256
0.086272,0.003672,0.3,0.286
0.088576,0.003852,0.3,0.312
0.09088,0.004032,0.3,0.256
0.093248,0.004194,0.3,0.312
0.095552,0.004374,0.3,0.286
0.097856,0.004554,0.3,0.234
0.100224,0.004734,0.3,0.286
0.102592,0.004932,0.3,0.286
0.105024,0.00513,0.3,0.286
0.107456,0.005328,0.3,0.286
0.109888,0.005508,0.3,0.286
0.112256,0.005706,0.3,0.338
0.114688,0.005886,0.3,0.26
0.11712,0.006084,0.3,0.312
0.119552,0.006282,0.3,0.234
0.12192,0.00648,0.3,0.312
0.124352,0.006696,0.3,0.26
0.126784,0.006912,0.3,0.26
0.129216,0.00711,0.3,0.286
0.131584,0.007308,0.3,0.312
0.134016,0.007506,0.3,0.286
0.136448,0.007722,0.3,0.256
0.13888,0.007938,0.3,0.338
0.141248,0.008172,0.3,0.312
0.14368,0.008388,0.3,0.286
0.146112,0.008622,0.3,0.338
0.148544,0.008838,0.3,0.286
0.150912,0.009054,0.3,0.312
0.153344,0.009288,0.3,0.26
0.155776,0.009504,0.3,0.312
0.158208,0.00972,0.3,0.312
0.160576,0.009936,0.3,0.338
0.163008,0.01017,0.3,0
0.165248,0.010404,0.3,0.286
0.16768,0.010638,0.3,0.312
0.170112,0.010872,0.3,0.286
0.17248,0.011088,0.3,0.312
0.174912,0.011304,0.3,0.312
0.177344,0.01152,0.3,0.286
0.179776,0.011754,0.3,0.338
0.182144,0.011988,0.3,0.338
0.184576,0.012222,0.3,0.26
0.187008,0.012456,0.3,0.338
0.18944,0.012708,0.3,0.26
0.191808,0.012942,0.3,0.286
0.19424,0.013176,0.3,0.338
0.196672,0.013428,0.3,0.286
0.199104,0.013662,0.3,0.286
0.201472,0.013896,0.3,0.312
0.203904,0.014148,0.3,0.26
0.206336,0.0144,0.3,0.26
0.208768,0.014652,0.3,0.312
0.211136,0.014904,0.3,0.286
0.213568,0.015138,0.3,0.286
0.216,0.015372,0.3,0.286
0.218432,0.015624,0.3,0.338
0.2208,0.015858,0.3,0.338
0.223232,0.01611,0.3,0.26
0.225664,0.01638,0.3,0.312
0.228096,0.016632,0.3,0.338
0.230464,0.016884,0.3,0.312
0.232896,0.017136,0.3,0.312
0.235328,0.017388,0.3,0.256
0.23776,0.01764,0.3,0.234
0.240128,0.01791,0.3,0.286
0.24256,0.01818,0.3,0.364
0.245056,0.018468,0.3,0.26
0.247552,0.018738,0.3,0.364
0.250048,0.019008,0.3,0.312
0.252608,0.019278,0.3,0.364
0.255104,0.019548,0.3,0.256
0.2576,0.019836,0.3,0.26
0.260096,0.020124,0.3,0.286
0.262592,0.020394,0.3,0.338
0.265088,0.020682,0.3,0.256
0.267584,0.020952,0.3,0.286
0.27008,0.02124,0.3,0.312
0.272576,0.021528,0.3,0.286
0.275072,0.021798,0.3,0.26
0.277568,0.022086,0.3,0.312
0.280064,0.022374,0.3,0.312
0.282624,0.02268,0.3,0.312
0.28512,0.022986,0.3,0.26
0.287616,0.023274,0.3,0.26
0.290112,0.023562,0.3,0.312
0.292608,0.023868,0.3,0.312
0.295104,0.024156,0.3,0.286
0.2976,0.024444,0.3,0.338
0.300096,0.02475,0.3,0.26
0.302592,0.025056,0.3,0.26
0.305088,0.025362,0.3,0.364
0.307584,0.025668,0.3,0.338
0.31008,0.025974,0.3,0.26
0.312576,0.026262,0.3,0.286
0.315136,0.026568,0.3,0.338
0.317632,0.026874,0.3,0.26
0.320128,0.027198,0.3,0.286
0.322624,0.027504,0.3,0.338
0.32512,0.027828,0.3,0.338
0.327616,0.028152,0.3,0.26
0.330112,0.028458,0.3,0.256
0.332608,0.028782,0.3,0.26
0.335104,0.029106,0.3,0.312
0.3376,0.02943,0.3,0.312
0.340096,0.029754,0.3,0.39
0.342592,0.030096,0.3,0.26
0.345152,0.03042,0.3,0.26
0.347648,0.030762,0.3,0.234
0.350144,0.031104,0.3,0.312
0.35264,0.031428,0.3,0.312
0.355136,0.031752,0.3,0.312
0.357632,0.032094,0.3,0.286
0.360128,0.032454,0.3,0.312
0.362624,0.032796,0.3,0.312
0.36512,0.033138,0.3,0.26
0.367616,0.03348,0.3,0.286
0.370112,0.03384,0.3,0.39
0.372608,0.034182,0.3,0.286
0.375104,0.034542,0.3,0.338
0.377664,0.034902,0.3,0.234
0.38016,0.035244,0.3,0.26
0.382656,0.035586,0.3,0.26
0.385152,0.035946,0.3,0.338
0.387648,0.036306,0.3,0.286
0.390144,0.036684,0.3,0.312
0.39264,0.037062,0.3,0.234
0.395136,0.03744,0.3,0.338
0.397632,0.037818,0.3,0.286
0.400128,0.038178,0.3,0.312
0.402624,0.038538,0.3,0.312
0.40512,0.038916,0.3,0.286
0.40768,0.039294,0.3,0.234
0.410176,0.03969,0.3,0.312
0.412672,0.040068,0.3,0.286
0.415168,0.040446,0.3,0.286
0.417664,0.040824,0.3,0.286
0.42016,0.041202,0.3,0.312
0.422656,0.041598,0.3,0.286
0.425152,0.041994,0.3,0.364
0.427648,0.04239,0.3,0.286
0.430144,0.042786,0.3,0.286
0.43264,0.043182,0.3,0.286
0.435136,0.043578,0.3,0.338
0.437632,0.043974,0.3,0.26
0.440192,0.044388,0.3,0.312
0.442688,0.044802,0.3,0.312
0.445184,0.045216,0.3,0.364
0.44768,0.045612,0.3,0.286
0.450176,0.046008,0.3,0.338
0.452672,0.046422,0.3,0.26
0.455168,0.046854,0.3,0.312
0.457664,0.047286,0.3,0.286
0.46016,0.0477,0.3,0.338
0.462656,0.048114,0.3,0.338
0.465152,0.048546,0.3,0.256
0.467648,0.04896,0.3,0.338
0.470208,0.049392,0.3,0.312
0.472704,0.049824,0.3,0.312
0.4752,0.050256,0.3,0.338
0.477696,0.050688,0.3,0.26
0.480192,0.051138,0.3,0.234
0.482688,0.05157,0.3,0.312
0.485184,0.05202,0.3,0.312
0.48768,0.052452,0.3,0.26
0.490176,0.052902,0.3,0.364
0.492672,0.053352,0.3,0.286
0.495168,0.053784,0.3,0.312
0.497664,0.054234,0.3,0.364
0.50016,0.054684,0.3,0.286
0.50272,0.055152,0.3,0.26
0.505216,0.055602,0.3,0.26
0.507712,0.056052,0.3,0.26
0.510208,0.05652,0.3,0.286
0.512704,0.05697,0.3,0.256
0.5152,0.05742,0.3,0.26
0.517696,0.057888,0.3,0.312
0.520192,0.058356,0.3,0.286
0.522688,0.058806,0.3,0.312
0.525184,0.059274,0.3,0.208
0.52768,0.059742,0.3,0.256
0.530176,0.060192,0.3,0.234
0.532736,0.06066,0.3,0.26
0.535232,0.061128,0.3,0.286
0.537728,0.061596,0.3,0.338
0.540224,0.062064,0.3,0.286
0.54272,0.06255,0.3,0.364
0.545216,0.063018,0.3,0.286
0.547712,0.063486,0.3,0.338
0.550208,0.063972,0.3,0.286
0.552704,0.06444,0.3,0.286
0.5552,0.064926,0.3,0.234
0.557696,0.065412,0.3,0.338
0.560192,0.06588,0.3,0.26
0.562688,0.066366,0.3,0.338
0.565248,0.066852,0.3,0.286
0.567744,0.067338,0.3,0.312
0.57024,0.067824,0.3,0.256
0.572736,0.06831,0.3,0.338
0.575232,0.068796,0.3,0.286
0.577728,0.0693,0.3,0.338
