time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
0.0,-1.298,0.01,-0.002432,-0.0753982236,0.0004
0.014016,-1.358,-1.404,-0.002432,-0.0753982236,0.0008
0.018048,-1.098,-1.383,-0.002688,-0.0753982236,0.0012
0.023872,-1.211,-1.151,-0.002688,-0.0753982236,0.0016
0.02816,-1.552,-1.256,-0.00384,-0.0753982236,0.002
0.03392,-1.68,-1.616,-0.00384,-0.0753982236,0.0024
0.038144,-1.39,-1.763,-0.006016,-0.0753982236,0.0028
0.043968,-1.452,-1.341,-0.006016,-0.0753982236,0.0032
0.048256,-1.046,-1.425,-0.009472,-0.062831853,0.0036
0.054016,-0.351,-1.066,-0.009472,-0.062831853,0.004
0.05824,0.021,-0.369,-0.01376,-0.0502654824,0.0044
0.063744,1.145,0.053,-0.01376,-0.0502654824,0.0048
0.067712,0.955,1.215,-0.017984,-0.0251327412,0.0052
0.073344,1.966,1.024,-0.017984,-0.0251327412,0.0056
0.077504,0.834,2.102,-0.021184,-0.0251327412,0.006
0.083072,0.954,0.877,-0.021184,-0.0251327412,0.0064
0.087104,0.778,0.982,-0.022656,-0.0125663706,0.0068
0.092544,1.058,0.855,-0.022656,-0.0125663706,0.0072
0.096512,0.192,1.088,-0.022848,-0.0125663706,0.0076
0.102016,-0.437,0.2,-0.022848,-0.0125663706,0.008
0.106112,-0.223,-0.538,-0.0224,-0.0125663706,0.0084
0.111872,-1.336,-0.179,-0.0224,-0.0125663706,0.0088
0.116096,-0.289,-1.404,-0.022016,-0.0125663706,0.0092
0.12192,0.425,-0.263,-0.022016,-0.0125663706,0.0096
0.125952,0.14,0.454,-0.022272,0.0,0.01
0.131264,1.228,0.074,-0.022272,0.0,0.0104
0.134976,0.962,1.362,-0.022336,0.0,0.0108
0.140288,0.916,1.024,-0.022336,0.0,0.0112
0.144128,0.694,0.982,-0.021696,0.0,0.0116
0.149376,-0.481,0.708,-0.021696,0.0,0.012
0.153152,-0.073,-0.475,-0.020352,0.0,0.0124
0.158464,0.461,-0.073,-0.020352,0.0,0.0128
0.162176,0.855,0.56,-0.019136,0.0,0.0132
0.167488,1.047,0.94,-0.019136,0.0,0.0136
0.171264,0.842,1.109,-0.017792,0.0,0.014
0.176576,-0.36,0.877,-0.017792,0.0,0.0144
0.180352,0.034,-0.348,-0.015808,0.0,0.0148
0.185664,-0.325,0.01,-0.015808,0.0,0.0152
0.189312,0.005,-0.242,-0.014144,-0.0125663706,0.0156
0.19488,-1.131,-0.01,-0.014144,-0.0125663706,0.016
0.199104,-0.908,-1.193,-0.0128,-0.0125663706,0.0164
0.204928,-1.131,-0.961,-0.0128,-0.0125663706,0.0168
0.20928,-0.23,-1.235,-0.012224,-0.0125663706,0.0172
0.215168,0.47,-0.242,-0.012224,-0.0125663706,0.0176
0.219328,0.416,0.517,-0.012608,0.0,0.018
0.22464,1.494,0.412,-0.012608,0.0,0.0184
0.228416,1.0,1.595,-0.0128,0.0,0.0188
0.233856,1.202,1.109,-0.0128,0.0,0.0192
0.237696,0.975,1.236,-0.012032,0.0,0.0196
0.243072,0.346,1.024,-0.012032,0.0,0.02
0.246848,0.133,0.412,-0.010368,0.0,0.0204
0.252096,-0.975,0.137,-0.010368,0.0,0.0208
0.255872,0.003,-1.024,-0.008768,0.0,0.0212
0.261056,-0.281,-0.031,-0.008768,0.0,0.0216
0.264768,0.5,-0.221,-0.007552,0.0,0.022
0.270016,0.718,0.454,-0.007552,0.0,0.0224
0.2736,0.56,0.855,-0.006656,0.0,0.0228
0.278784,-0.309,0.581,-0.006656,0.0,0.0232
0.282496,-0.035,-0.432,-0.00576,-0.0125663706,0.0236
0.288128,-1.15,-0.052,-0.00576,-0.0125663706,0.024
0.292224,-0.691,-1.235,-0.004736,-0.0125663706,0.0244
0.298048,-1.708,-0.686,-0.004736,-0.0125663706,0.0248
0.302272,-0.698,-1.806,-0.004672,0.0,0.0252
0.307712,-0.867,-0.707,-0.004672,0.0,0.0256
0.311552,-0.669,-0.897,-0.005696,0.0,0.026
0.316864,0.512,-0.707,-0.005696,0.0,0.0264
0.320576,0.254,0.581,-0.007232,0.0125663706,0.0268
0.32608,1.346,0.2,-0.007232,0.0125663706,0.0272
0.330048,1.093,1.405,-0.00864,0.0125663706,0.0276
0.33568,1.313,1.024,-0.00864,0.0125663706,0.028
0.339712,0.433,1.362,-0.008832,0.0125663706,0.0284
0.34528,0.662,0.56,-0.008832,0.0125663706,0.0288
0.349184,0.484,0.686,-0.008128,0.0125663706,0.0292
0.354624,-0.671,0.623,-0.008128,0.0125663706,0.0296
