time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
0,-1292,3,64,-4320,400
13376,-1291,-1327,64,-4320,800
17152,-1349,-1348,-192,-4320,1200
22848,-1272,-1369,-192,-4320,1600
26944,-1146,-1306,-1280,-4320,2000
32704,-1066,-1073,-1280,-4320,2400
36928,-854,-1052,-3328,-3600,2800
42560,-477,-1031,-3328,-3600,3200
46720,-186,-482,-6080,-3600,3600
52288,444,-228,-6080,-3600,4000
56256,-153,468,-8896,-2880,4400
61760,574,-165,-8896,-2880,4800
65728,108,616,-11264,-2160,5200
71232,906,109,-11264,-2160,5600
75136,339,912,-13056,-2160,6000
80640,771,447,-13056,-2160,6400
84608,-168,785,-13952,-2160,6800
90176,-484,-123,-13952,-2160,7200
94336,-879,-524,-14208,-2160,7600
99968,-1110,-862,-14208,-2160,8000
104192,-1155,-1179,-14592,-1440,8400
110144,-826,-1179,-14592,-1440,8800
114432,-439,-820,-15808,-1440,9200
120192,-282,-440,-15808,-1440,9600
124416,-83,-271,-17408,-720,10000
130112,802,-102,-17408,-720,10400
134208,352,848,-18944,-720,10800
139776,854,320,-18944,-720,11200
143808,-3,890,-19840,-720,11600
149312,-263,24,-19840,-720,12000
153344,-617,-228,-19968,-720,12400
159168,-822,-651,-19968,-720,12800
163328,-1034,-862,-20096,-720,13200
169152,-1085,-1073,-20096,-720,13600
173504,-939,-1179,-20864,0,14000
179072,-486,-1010,-20864,0,14400
182976,-46,-524,-22144,0,14800
188352,696,-80,-22144,0,15200
192064,282,743,-23488,720,15600
197504,1107,299,-23488,720,16000
201536,623,1250,-24448,720,16400
207168,1109,679,-24448,720,16800
211136,816,1144,-24384,720,17200
216768,606,869,-24384,720,17600
220672,251,637,-23296,720,18000
226176,-532,257,-23296,720,18400
230208,-132,-566,-21824,720,18800
235904,-773,-123,-21824,720,19200
240000,-164,-820,-20608,720,19600
245696,-685,-186,-20608,720,20000
249792,33,-672,-19968,720,20400
255296,-467,3,-19968,720,20800
259136,221,-482,-19904,720,21200
264768,-326,193,-19904,720,21600
268800,-303,-271,-20096,720,22000
274432,-366,-271,-20096,720,22400
278592,-411,-334,-20416,720,22800
284288,-444,-397,-20416,720,23200
288384,-339,-461,-20928,1440,23600
294144,605,-292,-20928,1440,24000
298240,355,658,-21440,1440,24400
303872,1034,362,-21440,1440,24800
307968,408,1060,-21632,1440,25200
313600,866,426,-21632,1440,25600
317632,634,912,-20992,1440,26000
323264,520,679,-20992,1440,26400
327232,324,531,-19776,1440,26800
332864,-357,299,-19776,1440,27200
336960,163,-355,-18368,1440,27600
342656,-423,-17,-18368,1440,28000
346752,219,-376,-17216,1440,28400
352448,-297,341,-17216,1440,28800
356544,518,-271,-16384,2160,29200
362240,928,552,-16384,2160,29600
366272,1324,1017,-15680,2160,30000
372032,1426,1440,-15680,2160,30400
376256,1395,1524,-14528,2160,30800
382016,1238,1503,-14528,2160,31200
386176,830,1250,-12096,1440,31600
391872,-324,869,-12096,1440,32000
395968,-264,-355,-8960,1440,32400
401664,-1008,-249,-8960,1440,32800
405888,-524,-1052,-5888,720,33200
411520,-1294,-482,-5888,720,33600
415680,-674,-1412,-3840,720,34000
421312,-1082,-693,-3840,720,34400
425472,28,-1073,-2944,1440,34800
431040,693,-59,-2944,1440,35200
435008,1369,764,-2880,1440,35600
440576,1622,1398,-2880,1440,36000
444672,1703,1799,-2432,1440,36400
450368,1554,1799,-2432,1440,36800
454464,1213,1630,-832,1440,37200
460032,935,1376,-832,1440,37600
463936,464,1017,1856,720,38000
469376,-638,489,1856,720,38400
473216,-496,-651,4992,720,38800
478720,-1168,-482,4992,720,39200
482752,-464,-1306,7616,720,39600
488320,-819,-482,7616,720,40000
492288,324,-862,9280,1440,40400
497792,959,278,9280,1440,40800
501632,1616,1102,10112,1440,41200
507328,1842,1693,10112,1440,41600
511424,1755,2031,11392,720,42000
516992,1222,1841,11392,720,42400
521024,552,1334,13824,720,42800
526528,-403,637,13824,720,43200
530496,-240,-313,17024,0,43600
535808,-1204,-249,17024,0,44000
539648,-675,-1264,19776,720,44400
545344,-830,-714,19776,720,44800
549376,451,-841,21632,720,45200
554880,883,426,21632,720,45600
558720,1309,996,22720,720,46000
564224,1441,1419,22720,720,46400
568256,1457,1567,24064,720,46800
573824,1343,1545,24064,720,47200
577856,1121,1440,26304,720,47600
583424,956,1207,26304,720,48000
587392,618,996,29504,0,48400
592512,-416,679,29504,0,48800
596224,-178,-418,32960,0,49200
601536,-847,-186,32960,0,49600
605312,-171,-841,36224,0,50000
610688,-578,-207,36224,0,50400
614464,333,-566,38784,0,50800
619712,571,341,38784,0,51200
623296,707,637,40640,-720,51600
628800,512,721,40640,-720,52000
632768,269,595,42688,-720,52400
638272,-417,341,42688,-720,52800
642304,135,-418,45120,-720,53200
647872,-399,109,45120,-720,53600
651904,328,-376,47296,-720,54000
657536,450,405,47296,-720,54400
661440,608,426,49088,-720,54800
666944,680,637,49088,-720,55200
670912,759,700,50880,-720,55600
676416,771,721,50880,-720,56000
680320,765,890,52992,-720,56400
685824,745,869,52992,-720,56800
689792,687,721,55424,-720,57200
695296,647,764,55424,-720,57600
699264,481,616,58496,-1440,58000
704832,-475,510,58496,-1440,58400
708928,-211,-545,61760,-1440,58800
714688,-876,-207,61760,-1440,59200
718912,-208,-883,64768,-1440,59600
724672,-633,-292,64768,-1440,60000
728896,239,-672,66880,-1440,60400
734528,450,236,66880,-1440,60800
738560,664,489,68352,-1440,61200
744192,745,700,68352,-1440,61600
748224,779,848,69760,-1440,62000
753792,741,721,69760,-1440,62400
757824,647,764,71680,-1440,62800
763392,585,764,71680,-1440,63200
767424,493,616,74048,-1440,63600
773056,438,531,74048,-1440,64000
777088,396,510,76608,-1440,64400
782656,396,426,76608,-1440,64800
786752,411,426,79360,-1440,65200
792320,441,447,79360,-1440,65600
796352,353,489,82112,-2160,66000
801920,-566,383,82112,-2160,66400
806080,-274,-566,84864,-2160,66800
811840,-944,-313,84864,-2160,67200
816064,-297,-1010,87232,-2160,67600
821952,-738,-271,87232,-2160,68000
826112,111,-735,88704,-2160,68400
831808,-312,109,88704,-2160,68800
835968,461,-249,89408,-2160,69200
841600,529,510,89408,-2160,69600
845632,545,574,89792,-2160,70000
851264,501,574,89792,-2160,70400
855296,411,531,90304,-2160,70800
860864,-254,405,90304,-2160,71200
865024,240,-271,91072,-2160,71600
870656,-400,299,91072,-2160,72000
874816,144,-355,91584,-2160,72400
880512,-466,130,91584,-2160,72800
884608,263,-524,91776,-1440,73200
890304,642,257,91776,-1440,73600
894336,422,595,91712,-1440,74000
899904,1058,426,91712,-1440,74400
904000,1041,1186,91904,-1440,74800
909760,964,1060,91904,-1440,75200
913856,712,996,92800,-1440,75600
919488,523,743,92800,-1440,76000
923520,294,574,94336,-1440,76400
929088,-403,320,94336,-1440,76800
933184,104,-461,96000,-1440,77200
938880,-482,151,96000,-1440,77600
943040,170,-503,97472,-1440,78000
948672,-357,151,97472,-1440,78400
952832,330,-334,98432,-1440,78800
958464,388,320,98432,-1440,79200
962496,435,405,99008,-1440,79600
968064,446,447,99008,-1440,80000
972096,437,447,99584,-1440,80400
977728,411,468,99584,-1440,80800
981760,373,468,100416,-1440,81200
987456,-250,405,100416,-1440,81600
991616,299,-292,101440,-1440,82000
997376,-309,362,101440,-1440,82400
1001600,274,-334,102272,-1440,82800
1007488,-325,299,102272,-1440,83200
1011776,276,-355,102848,-1440,83600
1017664,-313,278,102848,-1440,84000
1021952,287,-123,103168,-1440,84400
1027776,-302,257,103168,-1440,84800
1032064,416,-292,103168,-720,85200
1037824,785,447,103168,-720,85600
1041920,521,869,103104,-720,86000
1047616,1121,552,103104,-720,86400
1051840,1051,1081,103360,-720,86800
1057664,962,1102,103360,-720,87200
1061888,734,1060,104320,-720,87600
1067648,558,764,104320,-720,88000
1071808,206,595,105984,-1440,88400
1077568,-846,214,105984,-1440,88800
1081856,-654,-862,107776,-1440,89200
1087808,-1309,-672,107776,-1440,89600
1092288,-594,-1327,108992,-1440,90000
1098304,-941,-609,108992,-1440,90400
1102720,-430,-968,108992,-720,90800
1108544,736,-440,108992,-720,91200
1112768,722,785,108288,-720,91600
1118464,1470,743,108288,-720,92000
1122688,831,1736,107904,-720,92400
1128448,1210,848,107904,-720,92800
1132672,796,1271,108736,-720,93200
1138432,571,827,108736,-720,93600
1142528,252,637,110336,-720,94000
1148224,-473,257,110336,-720,94400
1152448,-117,-545,112128,-1440,94800
1158400,-1062,-102,112128,-1440,95200
1162880,-570,-1137,113600,-720,95600
1168768,-735,-587,113600,-720,96000
1173120,409,-693,114048,-720,96400
1178880,732,426,114048,-720,96800
1182976,394,721,113920,-720,97200
1188672,952,426,113920,-720,97600
1192832,859,1017,114048,-720,98000
1198592,772,890,114048,-720,98400
1202688,558,827,114816,-720,98800
1208384,418,616,114816,-720,99200
1212480,252,489,116160,-720,99600
1218176,-404,236,116160,-720,100000
1222528,149,-418,117568,-720,100400
1228352,-415,151,117568,-720,100800
1232640,248,-376,118656,-720,101200
1238528,-276,257,118656,-720,101600
1242816,389,-249,119360,-720,102000
1248640,425,383,119360,-720,102400
1252864,453,426,119744,-720,102800
1258624,455,447,119744,-720,103200
1262848,438,468,120256,-720,103600
1268608,415,426,120256,-720,104000
1272832,381,489,120960,-720,104400
1278592,360,362,120960,-720,104800
1282816,328,426,121920,-720,105200
1288576,-270,320,121920,-720,105600
1292864,169,-249,122880,-1440,106000
1298816,-800,193,122880,-1440,106400
1303232,-552,-841,123584,-1440,106800
1309248,-1218,-524,123584,-1440,107200
1313792,-1003,-1285,123520,-720,107600
1319936,-483,-989,123520,-720,108000
1324288,156,-440,122432,-720,108400
1330176,1007,151,122432,-720,108800
1334464,675,1081,121024,0,109200
1339968,1547,700,121024,0,109600
1343936,1027,1672,120448,0,110000
1349504,1481,1123,120448,0,110400
1353536,1001,1482,121216,-720,110800
1359488,395,1060,121216,-720,111200
1363776,-359,405,123072,-720,111600
1369664,-1252,-355,123072,-720,112000
1374144,-798,-1327,124992,-720,112400
1380160,-1247,-778,124992,-720,112800
1384640,-308,-1306,125760,-720,113200
1390656,-595,-292,125760,-720,113600
1395072,-221,-587,125312,-720,114000
1401024,479,-228,125312,-720,114400
1405312,136,468,124416,0,114800
1410688,1094,130,124416,0,115200
1414656,740,1102,123904,0,115600
1420160,1324,785,123904,0,116000
1424128,1160,1440,124160,0,116400
1429760,998,1207,124160,0,116800
1433728,663,1081,125376,0,117200
1439232,453,700,125376,0,117600
1443072,75,510,127168,-720,118000
1448768,-946,45,127168,-720,118400
1452992,-748,-968,129216,-720,118800
1458944,-1385,-778,129216,-720,119200
1463424,-647,-1390,130304,-720,119600
1469440,-977,-651,130304,-720,120000
1473792,-588,-926,129984,-720,120400
1479744,-400,-609,129984,-720,120800
1484160,-28,-355,128832,0,121200
1489664,1040,-80,128832,0,121600
1493632,773,1144,127552,0,122000
1499136,1393,827,127552,0,122400
1503104,632,1588,127040,0,122800
1508608,986,679,127040,0,123200
1512512,608,996,127552,0,123600
1517888,428,700,127552,0,124000
1521792,194,299,128768,0,124400
1527168,-501,172,128768,0,124800
1531136,48,-672,130048,0,125200
1536576,-509,24,130048,0,125600
1540416,188,-524,131008,0,126000
1545920,-327,151,131008,0,126400
1549888,369,-249,131392,0,126800
1555392,426,405,131392,0,127200
1559296,461,468,131456,0,127600
1564736,461,447,131456,0,128000
1568576,443,531,131648,0,128400
1574016,416,468,131648,0,128800
1577920,373,426,131968,0,129200
1583296,351,426,131968,0,129600
1587200,326,362,132480,0,130000
1592640,-277,320,132480,0,130400
1596608,309,-292,133120,0,130800
1602112,-277,320,133120,0,131200
1606080,330,-249,133504,0,131600
1611584,-251,362,133504,0,132000
1615552,350,-207,133696,0,132400
1621056,349,320,133696,0,132800
1624896,351,405,133696,0,133200
1630272,350,383,133696,0,133600
1634176,339,426,133824,0,134000
1639616,-258,405,133824,0,134400
1643584,318,-313,134080,0,134800
1649088,-286,341,134080,0,135200
1653056,314,-249,134144,0,135600
1658560,-275,362,134144,0,136000
1662592,-138,-249,134080,720,136400
1668416,754,-165,134080,720,136800
1672640,512,806,133952,720,137200
1678336,1206,489,133952,720,137600
1682560,1182,1355,134144,720,138000
1688384,1116,1313,134144,720,138400
1692672,865,1229,135232,720,138800
1698432,672,954,135232,720,139200
1702592,445,721,137024,720,139600
1708288,349,489,137024,720,140000
1712384,157,299,139200,0,140400
1717824,-772,193,139200,0,140800
1721792,-421,-820,141248,0,141200
1727360,-1019,-418,141248,0,141600
1731520,-276,-1031,142720,0,142000
1737216,-660,-271,142720,0,142400
1741248,242,-651,143296,0,142800
1746752,434,214,143296,0,143200
1750656,628,489,143296,0,143600
1756032,683,616,143296,0,144000
1759872,698,700,143488,0,144400
1765312,660,743,143488,0,144800
1769216,578,721,144064,0,145200
1774592,503,637,144064,0,145600
1778496,410,489,145024,0,146000
1783936,358,405,145024,0,146400
1787776,324,299,146240,0,146800
1793216,-267,362,146240,0,147200
1797120,342,-271,147456,0,147600
1802624,363,320,147456,0,148000
1806528,402,362,148480,0,148400
1811968,431,383,148480,0,148800
1815808,460,489,149440,0,149200
1821248,475,552,149440,0,149600
1825088,474,552,150464,0,150000
1830528,465,468,150464,0,150400
1834432,449,531,151616,0,150800
1839808,445,468,151616,0,151200
1843712,437,426,153024,0,151600
1849152,440,510,153024,0,152000
1852992,454,489,154560,0,152400
1858432,457,531,154560,0,152800
1862272,468,489,156224,0,153200
1867712,472,489,156224,0,153600
1871616,343,510,157888,-720,154000
1877376,-586,341,157888,-720,154400
1881664,-337,-630,159808,-720,154800
1887616,-1013,-334,159808,-720,155200
1892096,-362,-1052,161216,-720,155600
1898176,-788,-418,161216,-720,156000
1902528,81,-820,161600,-720,156400
1908352,-320,66,161600,-720,156800
1912576,-120,-292,161280,-720,157200
1918464,473,-123,161280,-720,157600
1922816,28,468,160832,0,158000
1928128,963,24,160832,0,158400
1931904,607,996,160640,0,158800
1937344,1227,679,160640,0,159200
1941312,1121,1271,161024,0,159600
1946880,1004,1271,161024,0,160000
1950912,594,1038,162176,-720,160400
1956800,-555,679,162176,-720,160800
1961088,-552,-630,164032,-720,161200
1967040,-1330,-503,164032,-720,161600
1971520,-723,-1348,165312,-720,162000
1977536,-1118,-714,165312,-720,162400
1982016,-749,-1137,165312,-720,162800
1988032,-529,-799,165312,-720,163200
1992448,-78,-524,164224,0,163600
1997952,1044,-80,164224,0,164000
2001920,984,1081,162944,720,164400
2007680,1981,1017,162944,720,164800
2011968,1592,2095,162496,720,165200
2017856,2014,1714,162496,720,165600
2022144,1559,2243,163712,720,166000
2027968,1187,1693,163712,720,166400
2032256,496,1250,166528,0,166800
2037760,-772,595,166528,0,167200
2041728,-862,-841,169920,-720,167600
2047680,-1914,-820,169920,-720,168000
2052160,-1528,-1940,172800,-720,168400
2058304,-1883,-1581,172800,-720,168800
2062848,-710,-1940,173632,-720,169200
2068864,-759,-672,173632,-720,169600
2073280,-118,-799,172736,-720,170000
2079168,716,-123,172736,-720,170400
2083456,470,764,171264,0,170800
2088896,1415,489,171264,0,171200
2092864,991,1461,170496,0,171600
2098368,1497,996,170496,0,172000
2102336,1215,1524,170880,0,172400
2107968,992,1250,170880,0,172800
2111872,600,1102,172288,0,173200
2117440,376,679,172288,0,173600
2121280,131,489,174336,0,174000
2126720,-530,151,174336,0,174400
2130688,42,-524,176512,0,174800
2136128,-479,24,176512,0,175200
2139968,248,-545,178176,0,175600
2145472,360,257,178176,0,176000
2149376,513,426,179456,0,176400
2154752,582,489,179456,0,176800
2158656,496,721,180544,-720,177200
2164416,-433,531,180544,-720,177600
2168704,-232,-440,182016,-720,178000
2174656,-953,-249,182016,-720,178400
2179008,-369,-968,183104,-720,178800
2184960,-834,-376,183104,-720,179200
2189376,-4,-883,183296,-720,179600
2195136,-409,-17,183296,-720,180000
2199424,-60,-418,182784,0,180400
2204928,938,-228,182784,0,180800
2208896,715,996,182208,0,181200
2214336,1383,721,182208,0,181600
2218304,1288,1461,182208,0,182000
2223872,1156,1355,182208,0,182400
2227904,828,1229,183168,0,182800
2233408,595,1017,183168,0,183200
2237376,322,658,184896,0,183600
2242816,-401,426,184896,0,184000
2246784,-32,-376,186880,-720,184400
2252672,-962,3,186880,-720,184800
2256768,-640,-926,188544,-720,185200
2262720,-1219,-630,188544,-720,185600
2267200,-443,-1264,189312,-720,186000
2273216,-787,-440,189312,-720,186400
2277632,-292,-799,188992,0,186800
2283264,845,-271,188992,0,187200
2287168,762,869,188288,0,187600
2292608,1475,743,188288,0,188000
2296576,835,1588,188096,0,188400
2302080,1242,827,188096,0,188800
2306048,892,1334,188864,0,189200
2311552,699,954,188864,0,189600
2315456,393,721,190400,0,190000
2320832,-339,468,190400,0,190400
2324800,142,-376,192192,0,190800
2330304,-459,172,192192,0,191200
2334272,202,-440,193728,0,191600
2339776,-310,193,193728,0,192000
2343744,406,-292,194880,0,192400
2349248,493,405,194880,0,192800
2353088,579,531,195648,0,193200
2358528,613,616,195648,0,193600
2362368,626,552,196544,0,194000
2367808,618,637,196544,0,194400
2371648,457,700,197760,-720,194800
2377472,-502,468,197760,-720,195200
2381760,-318,-503,199360,-720,195600
2387648,-1026,-334,199360,-720,196000
2392192,-411,-1095,200640,-720,196400
2398208,-840,-397,200640,-720,196800
2402560,38,-883,200896,-720,197200
2408384,-350,45,200896,-720,197600
2412544,11,-313,200448,0,198000
2417984,994,-17,200448,0,198400
2421888,751,1081,199936,0,198800
2427392,1401,743,199936,0,199200
2431296,1296,1588,200000,0,199600
2436928,1165,1398,200000,0,200000
2440960,822,1250,201088,0,200400
2446464,993,933,201088,0,200000
2450368,728,1123,202944,0,199600
2455872,616,869,202944,0,199200
2459712,351,616,205376,-720,198800
2465472,-598,468,205376,-720,198400
2469824,-301,-566,208256,-720,198000
2475776,-907,-376,208256,-720,197600
2480128,-124,-926,210624,-720,197200
2486080,-445,-144,210624,-720,196800
2490496,538,-461,211968,-720,196400
2496320,792,574,211968,-720,196000
2500544,1029,890,212928,-720,195600
2506432,1097,1060,212928,-720,195200
2510784,1087,1123,214272,-720,194800
2516736,1017,1123,214272,-720,194400
2521088,759,1144,216320,-1440,194000
2527040,-315,827,216320,-1440,193600
2531456,-174,-355,219072,-1440,193200
2537472,-876,-123,219072,-1440,192800
2541952,-201,-883,221568,-1440,192400
2547968,-576,-228,221568,-1440,192000
2552448,377,-630,223168,-1440,191600
2558400,643,362,223168,-1440,191200
2562688,925,679,224256,-1440,190800
2568576,1029,933,224256,-1440,190400
2572928,1067,1060,225536,-1440,190000
2578944,1016,1102,225536,-1440,189600
2583424,763,1060,227712,-2160,189200
2589376,-332,785,227712,-2160,188800
2593792,-195,-313,230464,-2160,188400
2599808,-908,-207,230464,-2160,188000
2604288,-405,-904,232960,-2880,187600
2610368,-1192,-440,232960,-2880,187200
2614912,-606,-1242,234368,-2880,186800
2621056,-1016,-630,234368,-2880,186400
2625600,-64,-989,234624,-2880,186000
2631552,-367,-38,234624,-2880,185600
2635968,69,-334,234048,-2160,185200
2641856,1122,45,234048,-2160,184800
2646144,925,1250,233344,-2160,184400
2652096,1561,954,233344,-2160,184000
2656448,1386,1630,233472,-2160,183600
2662528,1187,1567,233472,-2160,183200
2666944,784,1313,234944,-2160,182800
2672896,507,848,234944,-2160,182400
2677184,86,574,237312,-2880,182000
2683008,-971,88,237312,-2880,181600
2687296,-721,-989,239744,-2880,181200
2693376,-1304,-757,239744,-2880,180800
2697920,-618,-1369,241280,-3600,180400
2704064,-1298,-566,241280,-3600,180000
2708608,-611,-1390,241408,-3600,179600
2714752,-1021,-651,241408,-3600,179200
2719360,-695,-1031,240320,-3600,178800
2725440,-537,-714,240320,-3600,178400
2729920,-182,-524,238464,-2880,178000
2736000,885,-144,238464,-2880,177600
2740352,654,954,236416,-2880,177200
2746240,1251,679,236416,-2880,176800
2750656,595,1292,235200,-2160,176400
2756608,1302,679,235200,-2160,176000
2760960,1240,1355,235328,-2160,175600
2767040,1124,1419,235328,-2160,175200
2771520,663,1123,236672,-2880,174800
2777408,-589,679,236672,-2880,174400
2781824,-609,-609,238720,-2880,174000
2787840,-1396,-609,238720,-2880,173600
2792448,-929,-1412,240256,-3600,173200
2798528,-1709,-926,240256,-3600,172800
2803136,-1660,-1665,240256,-3600,172400
2809344,-1490,-1581,240256,-3600,172000
2814016,-1084,-1581,238464,-3600,171600
2820224,-767,-1052,238464,-3600,171200
2824768,-264,-799,235456,-2880,170800
2830848,864,-249,235456,-2880,170400
2835200,804,912,232128,-2160,170000
2841088,1764,827,232128,-2160,169600
2845440,1251,1862,229696,-2160,169200
2851520,1585,1355,229696,-2160,168800
2856000,431,1672,229056,-2160,168400
2861952,537,531,229056,-2160,168000
2866240,-16,595,229824,-2160,167600
2872064,-807,45,229824,-2160,167200
2876352,-519,-820,230848,-2880,166800
2882432,-1465,-545,230848,-2880,166400
2886976,-1079,-1538,231168,-2880,166000
2893184,-1578,-1095,231168,-2880,165600
2897856,-1265,-1623,230016,-2880,165200
2904064,-1013,-1242,230016,-2880,164800
2908736,-626,-1031,227584,-2880,164400
2914816,-425,-693,227584,-2880,164000
2919296,-139,-397,224448,-2160,163600
2925376,846,-144,224448,-2160,163200
2929728,486,869,221376,-2160,162800
2935616,1011,531,221376,-2160,162400
2940032,288,1038,219200,-1440,162000
2945984,970,341,219200,-1440,161600
2950272,318,1017,218048,-1440,161200
2956224,759,383,218048,-1440,160800
2960512,-252,785,217920,-2160,160400
2966464,-843,-228,217920,-2160,160000
2970944,-836,-841,218112,-2160,159600
2976960,-1549,-841,218112,-2160,159200
2981504,-1529,-1602,217728,-2160,158800
2987712,-1389,-1602,217728,-2160,158400
2992384,-1034,-1348,215936,-2160,158000
2998592,-752,-1031,215936,-2160,157600
3003200,-322,-714,212928,-1440,157200
3009216,792,-313,212928,-1440,156800
3013632,557,806,209728,-1440,156400
3019456,1139,616,209728,-1440,156000
3023872,456,1186,207424,-720,155600
3029696,1131,468,207424,-720,155200
3034048,302,1186,206400,-1440,154800
3039936,-277,320,206400,-1440,154400
3044352,-943,-271,206336,-1440,154000
3050368,-1264,-989,206336,-1440,153600
3054912,-1458,-1285,206208,-1440,153200
3061120,-1376,-1559,206208,-1440,152800
3065792,-1125,-1412,204928,-1440,152400
3072000,-861,-1158,204928,-1440,152000
3076544,-544,-883,202368,-1440,151600
3082560,-391,-587,202368,-1440,151200
3087104,-154,-376,199168,-720,150800
3093056,814,-165,199168,-720,150400
3097344,449,869,196096,-720,150000
3103104,992,447,196096,-720,149600
3107328,160,1038,193856,-720,149200
3113152,494,236,193856,-720,148800
3117376,-461,510,192640,-720,148400
3123264,-679,-397,192640,-720,148000
3127616,-875,-735,191936,-720,147600
3133568,-930,-904,191936,-720,147200
3137984,-893,-947,190848,-720,146800
3143936,-806,-926,190848,-720,146400
3148288,-672,-820,188992,-720,146000
3154240,-578,-630,188992,-720,145600
3158656,-486,-587,186624,-720,145200
3164608,-468,-461,186624,-720,144800
3169024,-478,-503,183872,-720,144400
3174976,-525,-503,183872,-720,144000
3179328,-449,-482,180928,0,143600
3184960,477,-440,180928,0,143200
3188928,141,510,178112,0,142800
3194368,781,193,178112,0,142400
3198208,111,806,175744,0,142000
3203648,561,130,175744,0,141600
3207552,-263,574,174208,0,141200
3213056,-431,-249,174208,0,140800
3217088,-619,-418,173056,0,140400
3222720,-701,-566,173056,0,140000
3226752,-758,-693,171776,0,139600
3232384,-749,-757,171776,0,139200
3236416,-698,-735,170112,0,138800
3242048,-646,-630,170112,0,138400
3246080,-430,-672,168000,720,138000
3251968,560,-376,168000,720,137600
3256128,372,574,165504,720,137200
3261824,1050,383,165504,720,136800
3266048,407,1102,163520,720,136400
3271808,824,426,163520,720,136000
3275968,-58,827,162752,720,135600
3281664,-265,-38,162752,720,135200
3285888,-488,-292,162688,720,134800
3291712,-578,-461,162688,720,134400
3296000,-759,-587,162624,0,134000
3301632,-1102,-757,162624,0,133600
3305728,-1344,-1158,162112,0,133200
3311552,-1342,-1285,162112,0,132800
3315712,-1181,-1390,160832,0,132400
3321536,-983,-1221,160832,0,132000
3325632,-538,-1073,158592,720,131600
3331584,605,-503,158592,720,131200
3335808,571,637,155584,720,130800
3341504,1289,574,155584,720,130400
3345728,627,1355,153280,720,130000
3351488,994,637,153280,720,129600
3355584,16,1144,152256,720,129200
3361280,-254,24,152256,720,128800
3365440,-573,-249,152128,720,128400
3371264,-694,-566,152128,720,128000
3375552,-753,-735,152000,720,127600
3381440,-705,-778,152000,720,127200
3385728,-568,-630,151424,720,126800
3391616,-440,-524,151424,720,126400
3395904,-300,-440,150400,720,126000
3401792,367,-249,150400,720,125600
3405952,-158,426,149248,720,125200
3411776,435,-165,149248,720,124800
3415936,-182,531,148416,720,124400
3421760,378,-207,148416,720,124000
3425920,-274,447,148032,720,123600
3431680,-301,-249,148032,720,123200
3436032,-326,-313,147968,720,122800
3441856,-329,-292,147968,720,122400
3446208,-451,-313,147776,0,122000
3451776,-820,-418,147776,0,121600
3455872,-1116,-862,147456,0,121200
3461568,-1181,-1137,147456,0,120800
3465792,-1104,-1221,146560,0,120400
3471552,-943,-1073,146560,0,120000
3475712,-542,-1031,144896,720,119600
3481600,596,-545,144896,720,119200
3485824,563,658,142656,720,118800
3491520,1310,595,142656,720,118400
3495744,682,1398,140864,720,118000
3501504,1079,721,140864,720,117600
3505728,130,1081,140352,720,117200
3511488,457,130,140352,720,116800
3515584,171,510,140736,720,116400
3521280,-482,193,140736,720,116000
3525504,-97,-461,141376,0,115600
3531008,-1036,-80,141376,0,115200
3535040,-688,-989,141760,0,114800
3540672,-1281,-714,141760,0,114400
3544768,-986,-1242,141440,720,114000
3550720,-464,-1010,141440,720,113600
3555136,218,-440,140224,720,113200
3560896,1124,172,140224,720,112800
3565056,705,1292,138816,720,112400
3570816,1231,721,138816,720,112000
3575040,390,1355,138368,720,111600
3580800,751,426,138368,720,111200
3584960,297,806,139008,0,110800
3590400,-769,320,139008,0,110400
3594304,-629,-799,139840,0,110000
3599936,-1320,-609,139840,0,109600
3604096,-663,-1412,140224,0,109200
3609728,-1052,-651,140224,0,108800
3613888,-693,-1095,139648,0,108400
3619584,-492,-651,139648,0,108000
3623616,-201,-545,138368,0,107600
3629248,516,-207,138368,0,107200
3633216,23,552,136832,0,106800
3638528,604,3,136832,0,106400
3642240,-62,616,135744,0,106000
3647680,456,-38,135744,0,105600
3651520,-249,489,135296,0,105200
3657024,-322,-249,135296,0,104800
3661120,-401,-271,135232,0,104400
3666688,-425,-397,135232,0,104000
3670784,-433,-397,135040,0,103600
3676352,-415,-376,135040,0,103200
3680448,-375,-482,134656,0,102800
3686016,-342,-355,134656,0,102400
3690112,-289,-313,134144,0,102000
3695680,-264,-228,134144,0,101600
3699776,-244,-249,133440,0,101200
3705344,346,-271,133440,0,100800
3709312,-250,405,132800,0,100400
3714816,-256,-249,132800,0,100000
3718912,-275,-249,132352,0,99600
3724416,-278,-249,132352,0,99200
3728384,-285,-313,131968,0,98800
3733888,-284,-207,131968,0,98400
3737856,-275,-249,131648,0,98000
3743424,-271,-271,131648,0,97600
3747392,-264,-249,131392,0,97200
3752896,-259,-271,131392,0,96800
3756864,-247,-249,131008,0,96400
3762432,353,-228,131008,0,96000
3766272,-230,362,130688,0,95600
3771712,366,-207,130688,0,95200
3775616,-220,362,130496,0,94800
3780992,377,-207,130496,0,94400
3784896,242,362,130624,-720,94000
3790592,-640,257,130624,-720,93600
3794816,-397,-587,130880,-720,93200
3800704,-1085,-355,130880,-720,92800
3805056,-1076,-1158,130880,-720,92400
3811072,-1005,-1010,130880,-720,92000
3815552,-749,-1052,129920,-720,91600
3821504,-558,-757,129920,-720,91200
3825856,-180,-587,128384,0,90800
