time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
0,-1424,-22,0,-4995,400
13312,-1406,-1396,-18,-4860,800
18816,-1229,-1375,-414,-4770,1200
24512,-1060,-1290,-1044,-4680,1600
30272,-830,-1079,-2070,-4410,2000
35968,-530,-783,-3366,-4275,2400
41600,-302,-487,-4716,-3870,2800
47168,-62,-255,-6228,-3735,3200
52736,13,-43,-7596,-3375,3600
58112,73,19,-8946,-3240,4000
63360,5,61,-10080,-2925,4400
68608,-24,-43,-11142,-2745,4800
74176,-100,-22,-12150,-2565,5200
79744,-174,-65,-13032,-2385,5600
85376,-253,-170,-13842,-2250,6000
91072,-334,-212,-14616,-2070,6400
96768,-355,-318,-15336,-1890,6800
102464,-355,-339,-16110,-1800,7200
108288,-353,-360,-16812,-1575,7600
114048,-300,-360,-17586,-1530,8000
119872,-290,-297,-18252,-1260,8400
125632,-197,-255,-19008,-1170,8800
131456,-173,-212,-19620,-990,9200
137152,-144,-86,-20214,-900,9600
142784,-149,-191,-20754,-675,10000
148544,-139,-128,-21204,-675,10400
154368,-198,-149,-21600,-495,10800
160192,-198,-318,-21978,-360,11200
165952,-194,-212,-22212,-315,11600
171776,-215,-170,-22464,-225,12000
177536,-226,-255,-22662,-90,12400
183232,-223,-255,-22824,-90,12800
188992,-275,-234,-22950,-45,13200
194624,-299,-255,-23058,90,13600
200256,-274,-276,-23166,135,14000
205952,-268,-276,-23238,180,14400
211712,-271,-234,-23346,225,14800
217408,-268,-297,-23400,315,15200
223104,-258,-255,-23472,315,15600
228800,-258,-212,-23526,450,16000
234496,-206,-276,-23562,495,16400
240256,-190,-255,-23598,540,16800
245952,-171,-191,-23616,630,17200
251648,453,-191,-23616,675,17600
257216,463,526,-23598,720,18000
262784,543,484,-23436,810,18400
268288,532,505,-23184,765,18800
273792,451,568,-22770,810,19200
279296,377,463,-22284,765,19600
284864,269,357,-21690,765,20000
290368,186,294,-20988,720,20400
295872,126,209,-20268,720,20800
301376,102,146,-19530,630,21200
306880,68,103,-18810,630,21600
312320,71,82,-18144,540,22000
317696,63,82,-17478,540,22400
323072,88,61,-16920,495,22800
328384,102,61,-16326,450,23200
333824,113,103,-15804,450,23600
339392,155,103,-15300,495,24000
344896,213,167,-14796,450,24400
350400,228,209,-14382,450,24800
355968,245,251,-13914,495,25200
361472,263,315,-13500,450,25600
366976,234,294,-13050,450,26000
372544,213,230,-12600,495,26400
378048,222,188,-12186,495,26800
383552,229,209,-11682,495,27200
389056,237,82,-11232,495,27600
394496,248,209,-10764,540,28000
400064,285,230,-10278,495,28400
405568,268,294,-9810,495,28800
411008,247,272,-9324,495,29200
416448,226,230,-8874,495,29600
421888,216,209,-8442,540,30000
427328,231,251,-8010,495,30400
432768,214,230,-7614,495,30800
438208,211,251,-7218,540,31200
443648,236,209,-6822,540,31600
449088,247,251,-6426,540,32000
454528,264,230,-6048,585,32400
459968,292,315,-5670,585,32800
465408,302,315,-5256,585,33200
470784,300,336,-4842,630,33600
476224,320,294,-4446,675,34000
481664,334,378,-4014,630,34400
487104,305,463,-3618,630,34800
492544,278,357,-3168,675,35200
497984,271,315,-2718,675,35600
503424,267,272,-2322,675,36000
508864,274,125,-1872,720,36400
514304,310,294,-1386,720,36800
519744,344,378,-990,675,37200
525120,339,336,-468,765,37600
530432,364,336,-36,720,38000
535744,348,378,450,720,38400
540992,330,442,936,720,38800
546240,329,484,1440,810,39200
551552,356,336,1926,765,39600
556928,332,420,2448,765,40000
562240,327,315,2970,765,40400
567616,321,399,3492,765,40800
572992,325,399,4014,765,41200
578368,327,378,4518,765,41600
583680,338,357,5076,810,42000
589056,373,420,5508,810,42400
594368,397,399,6030,810,42800
599744,394,399,6516,765,43200
605120,394,442,7020,900,43600
610432,452,442,7524,810,44000
615808,422,547,8082,810,44400
621184,412,399,8676,855,44800
626496,417,526,9288,855,45200
631872,429,463,9918,855,45600
637248,426,463,10566,855,46000
642688,428,484,11268,855,46400
648128,426,484,11934,810,46800
653568,396,463,12690,810,47200
659008,379,378,13464,765,47600
664448,358,378,14220,765,48000
669888,372,399,14994,765,48400
675264,400,378,15768,765,48800
680704,423,463,16506,720,49200
686144,432,484,17334,765,49600
691584,455,463,18108,675,50000
697024,417,484,18990,675,50400
702464,410,420,19854,675,50800
707968,408,505,20754,630,51200
713408,385,484,21690,540,51600
718848,328,357,22608,540,52000
724288,329,420,23598,585,52400
729728,370,357,24534,450,52800
735168,335,336,25524,450,53200
740608,341,378,26460,405,53600
746048,356,336,27468,405,54000
751488,353,463,28422,225,54400
756928,303,442,29466,360,54800
762304,337,336,30402,180,55200
767744,292,336,31464,270,55600
773184,324,315,32436,90,56000
778560,289,294,33462,180,56400
784000,319,336,34452,0,56800
789184,276,315,35478,45,57200
794560,294,272,36450,0,57600
799744,313,230,37440,0,58000
804864,338,378,38412,-90,58400
810368,315,420,39420,-180,58800
815872,276,336,40464,-90,59200
821312,297,272,41454,-225,59600
826816,261,315,42552,-225,60000
832384,258,251,43578,-315,60400
837888,237,230,44640,-270,60800
843456,257,272,45648,-450,61200
848960,204,209,46674,-405,61600
854464,210,209,47664,-495,62000
860032,193,230,48672,-540,62400
865536,169,188,49608,-630,62800
871040,147,146,50526,-585,63200
876608,189,188,51408,-630,63600
882112,220,230,52272,-630,64000
887616,251,188,53064,-675,64400
893184,256,209,53874,-675,64800
898688,264,272,54630,-720,65200
904256,251,294,55404,-720,65600
909760,257,294,56106,-675,66000
915328,277,315,56880,-720,66400
920832,260,315,57564,-720,66800
926336,252,230,58284,-720,67200
931904,245,251,58968,-720,67600
937408,252,251,59670,-720,68000
942912,251,272,60336,-765,68400
948480,238,294,61020,-720,68800
953984,247,251,61704,-765,69200
959488,232,188,62388,-720,69600
965056,248,209,63000,-765,70000
970560,245,209,63648,-765,70400
976064,243,230,64242,-765,70800
981632,244,251,64872,-765,71200
987136,242,272,65448,-765,71600
992704,248,251,66024,-720,72000
998208,264,188,66582,-765,72400
1003712,249,251,67158,-720,72800
1009344,270,230,67662,-720,73200
1014976,272,272,68220,-720,73600
1020608,260,463,68724,-765,74000
1026240,228,272,69246,-675,74400
1031872,224,251,69750,-720,74800
1037504,211,188,70254,-675,75200
1043072,238,188,70740,-630,75600
1048704,278,294,71172,-675,76000
1054336,277,378,71640,-630,76400
1059968,285,294,72036,-630,76800
1065600,281,336,72450,-540,77200
1071232,314,294,72846,-585,77600
1076864,291,336,73242,-540,78000
1082496,295,294,73620,-540,78400
1088128,285,505,74016,-495,78800
1093760,300,272,74430,-495,79200
1099392,273,399,74844,-450,79600
1105024,292,272,75222,-450,80000
1110656,296,272,75672,-360,80400
1116288,337,315,76032,-450,80800
1121920,312,399,76464,-360,81200
1127552,326,357,76860,-405,81600
1133120,294,378,77274,-360,82000
1138816,290,378,77688,-360,82400
1144448,285,336,78102,-315,82800
1150016,298,294,78516,-315,83200
1155712,301,294,78948,-315,83600
1161344,316,336,79362,-225,84000
1166976,365,336,79812,-270,84400
1172608,360,399,80280,-225,84800
1178240,360,336,80766,-270,85200
1183872,319,378,81324,-225,85600
1189504,304,378,81828,-315,86000
1195136,251,378,82422,-225,86400
1200768,256,209,82962,-315,86800
1206400,211,251,83538,-270,87200
1212032,232,188,84060,-315,87600
1217664,233,272,84582,-270,88000
1223296,271,230,85086,-315,88400
1228928,270,251,85608,-270,88800
1234560,298,251,86076,-315,89200
1240128,293,315,86598,-270,89600
1245760,318,272,87030,-270,90000
1251456,318,420,87534,-270,90400
1257024,306,336,87984,-315,90800
1262656,256,336,88470,-270,91200
1268288,258,272,88992,-270,91600
1273920,254,294,89478,-270,92000
1279552,269,251,90018,-225,92400
1285248,285,294,90486,-315,92800
1290816,259,378,91008,-225,93200
1296448,282,294,91494,-315,93600
1302080,241,357,91962,-225,94000
1307712,277,272,92412,-270,94400
1313344,256,294,92880,-270,94800
1318976,254,230,93294,-270,95200
1324608,260,209,93780,-225,95600
1330240,301,251,94194,-225,96000
1335872,318,315,94644,-270,96400
1341504,287,336,95112,-315,96800
1347136,255,294,95598,-180,97200
1352704,296,251,96066,-270,97600
1358336,271,272,96588,-225,98000
1363968,276,272,97038,-270,98400
1369600,260,357,97542,-225,98800
1375232,270,272,98046,-270,99200
1380864,241,378,98532,-225,99600
1386496,247,251,99054,-315,100000
1392256,192,251,99576,-270,100400
1397952,193,209,100062,-315,100800
1403712,177,209,100584,-315,101200
1409536,184,167,101016,-315,101600
1415360,199,188,101484,-315,102000
1421120,231,167,101844,-270,102400
1426880,284,251,102222,-270,102800
1432704,312,315,102582,-270,103200
1438528,322,336,102924,-225,103600
1444288,322,378,103320,-270,104000
1450112,278,357,103698,-225,104400
1455936,263,272,104148,-225,104800
1461696,243,272,104598,-225,105200
1467520,223,230,105012,-270,105600
1473280,192,230,105462,-225,106000
1479104,223,146,105840,-180,106400
1484864,262,251,106200,-225,106800
1490688,275,167,106524,-180,107200
1496448,304,315,106830,-135,107600
1502272,342,294,107172,-180,108000
1508032,304,315,107496,-180,108400
1513856,286,420,107838,-90,108800
1519552,307,272,108234,-135,109200
1525376,261,315,108612,-135,109600
1531136,253,272,109008,-45,110000
1536832,289,251,109404,-90,110400
1542528,276,357,109818,-90,110800
1548288,256,357,110160,-135,111200
1554048,225,230,110574,0,111600
1559488,269,188,110898,-90,112000
1565184,259,315,111276,-45,112400
1570880,282,294,111582,-45,112800
1576576,289,315,111960,0,113200
1582016,306,357,112302,-45,113600
1587712,286,336,112644,0,114000
1593152,276,272,113022,-45,114400
1598848,238,272,113418,-45,114800
1604608,221,294,113796,-45,115200
1610304,232,209,114192,45,115600
1615872,276,251,114552,-45,116000
1621568,262,272,114948,0,116400
1627008,290,294,115236,45,116800
1632640,314,357,115614,0,117200
1638080,291,399,115920,0,117600
1643520,265,336,116208,0,118000
1648960,243,272,116532,45,118400
1654592,265,230,116820,90,118800
1660160,300,294,117144,45,119200
1665792,297,315,117468,45,119600
1671424,300,315,117792,135,120000
1677120,331,357,118152,45,120400
1682752,303,378,118512,135,120800
1688448,318,294,118872,90,121200
1694080,294,378,119286,135,121600
1699776,300,336,119682,90,122000
1705408,272,357,120114,135,122400
1711104,286,146,120492,135,122800
1716800,278,336,120924,90,123200
1722432,272,336,121266,90,123600
1728064,275,315,121662,180,124000
1733760,310,251,122058,90,124400
1739392,293,315,122436,180,124800
1745088,342,336,122832,180,125200
1750784,344,420,123264,90,125600
1756416,288,357,123696,135,126000
1762112,278,272,124128,180,126400
1767808,284,315,124578,90,126800
1773440,246,294,125010,90,127200
1779072,242,230,125406,180,127600
1784768,295,230,125838,135,128000
1790528,302,336,126216,90,128400
1796096,299,336,126576,180,128800
1801856,335,315,126954,135,129200
1807552,330,420,127368,180,129600
1813248,342,336,127782,135,130000
1818944,319,399,128232,225,130400
1824704,335,336,128682,90,130800
1830272,257,315,129168,135,131200
1835968,254,272,129654,135,131600
1841728,258,230,130104,135,132000
1847424,266,272,130554,90,132400
1853056,267,294,131004,135,132800
1858752,300,315,131454,135,133200
1864512,315,357,131868,90,133600
1870144,298,357,132300,135,134000
1875840,311,315,132732,135,134400
1881536,316,399,133200,135,134800
1887296,312,357,133686,90,135200
1892864,282,315,134172,135,135600
1898624,285,315,134676,90,136000
1904256,266,336,135162,90,136400
1909824,266,294,135648,90,136800
1915456,269,315,136116,90,137200
1921088,266,442,136620,0,137600
1926592,224,272,137052,45,138000
1932160,239,230,137538,135,138400
1937920,294,272,138024,0,138800
1943360,273,336,138456,45,139200
1948992,289,294,138942,45,139600
1954560,291,272,139392,0,140000
1960000,272,336,139842,0,140400
1965504,278,272,140274,45,140800
1971072,303,188,140724,45,141200
1976704,319,336,141192,0,141600
1982144,320,315,141642,45,142000
1987776,328,336,142128,0,142400
1993216,301,357,142614,0,142800
1998656,284,336,143118,0,143200
2004096,271,378,143622,0,143600
2009536,260,272,144126,-45,144000
2015232,232,251,144630,0,144400
2020736,253,251,145080,-45,144800
2026432,238,272,145548,-90,145200
2032128,217,230,145962,-90,145600
2037824,223,251,146376,-45,146000
2043520,259,230,146790,-90,146400
2049216,267,251,147150,-45,146800
2054912,306,294,147528,-45,147200
2060608,326,378,147888,-45,147600
2066304,327,336,148248,-45,148000
2072064,327,357,148662,45,148400
2077632,365,315,149040,0,148800
2083136,343,357,149436,0,149200
2088576,321,484,149850,0,149600
2094016,304,399,150228,0,150000
2099456,266,336,150678,0,150400
2104896,242,251,151110,-45,150800
2110592,215,251,151596,0,151200
2116032,248,209,152064,0,151600
2121472,268,463,152478,-45,152000
2127168,275,272,152964,0,152400
2132608,273,294,153378,-45,152800
2138304,262,251,153810,-45,153200
2144000,257,272,154260,-45,153600
2149696,265,357,154692,-45,154000
2155456,277,315,155106,-45,154400
2161152,273,294,155556,-45,154800
2166848,276,294,155952,-45,155200
2172544,280,315,156420,-45,155600
2178240,284,294,156852,-45,156000
2184000,284,315,157302,-45,156400
2189696,285,315,157752,-45,156800
2195392,288,336,158202,-45,157200
2201088,275,251,158652,-90,157600
2206848,253,336,159084,-45,158000
2212544,266,251,159516,-90,158400
2218240,243,272,159930,-90,158800
2223936,251,294,160326,-45,159200
2229632,286,420,160722,-45,159600
2235328,307,378,161136,-45,160000
2241024,298,294,161532,-45,160400
2246784,287,357,161946,-45,160800
2252480,275,315,162360,-90,161200
2258176,247,272,162774,-45,161600
2263872,262,251,163170,-45,162000
2269568,280,251,163584,-45,162400
2275264,296,336,163944,-45,162800
2280960,316,336,164322,0,163200
2286400,335,336,164646,-45,163600
2292160,319,315,165024,0,164000
2297600,327,357,165384,0,164400
2303040,327,399,165780,0,164800
2308480,315,378,166176,0,165200
2313920,302,378,166608,0,165600
2319360,277,294,167040,-45,166000
2325056,236,315,167508,-45,166400
2330752,234,230,167958,0,166800
2336192,259,230,168372,-45,167200
2341888,251,272,168804,-90,167600
2347584,251,251,169200,0,168000
2353024,309,251,169560,0,168400
2358464,326,272,169920,-90,168800
2364160,301,336,170298,0,169200
2369600,338,357,170676,0,169600
2375040,342,399,171126,0,170000
2380480,326,420,171540,-45,170400
2386176,283,399,172026,0,170800
2391616,268,547,172512,-45,171200
2397312,223,272,173034,-90,171600
2403008,148,251,173502,-90,172000
2408704,146,167,173988,-90,172400
2414400,161,125,174438,-135,172800
2420224,194,188,174816,-45,173200
2425920,298,167,175158,-45,173600
2431616,352,315,175518,-90,174000
2437312,354,399,175842,-90,174400
2443008,344,378,176202,-45,174800
2448704,332,336,176616,-90,175200
2454400,291,378,177048,-45,175600
2460096,283,315,177480,-90,176000
2465792,240,336,177930,-90,176400
2471552,225,294,178362,-90,176800
2477248,217,209,178776,-90,177200
2482944,215,251,179208,-135,177600
2488768,213,209,179586,-90,178000
2494464,246,209,179946,-90,178400
2500160,278,230,180306,-90,178800
2505856,298,315,180612,-90,179200
2511552,318,484,180990,-45,179600
2517248,339,336,181314,-45,180000
2522944,314,357,181674,-45,180400
2528704,296,357,182016,-45,180800
2534400,276,315,182358,-45,181200
2540096,251,294,182736,-90,181600
2545792,222,230,183060,-45,182000
2551488,243,61,183384,0,182400
2556864,287,251,183654,-45,182800
2562560,320,294,183942,0,183200
2567936,348,336,184212,0,183600
2573376,359,420,184500,45,184000
2579008,363,336,184806,0,184400
2584448,319,357,185166,45,184800
2590080,306,336,185508,0,185200
2595520,270,336,185922,45,185600
2601152,263,272,186336,0,186000
2606592,233,272,186750,0,186400
2612032,232,209,187146,45,186800
2617600,257,230,187542,0,187200
2623040,247,251,187938,-45,187600
2628736,240,315,188334,45,188000
2634368,277,230,188676,-45,188400
2640064,242,420,189072,0,188800
2645504,260,272,189414,0,189200
2650944,258,230,189810,45,189600
2656512,282,272,190170,0,190000
2661952,275,294,190512,0,190400
2667392,277,315,190926,45,190800
2673024,289,272,191286,0,191200
2678464,273,315,191700,45,191600
2684096,283,294,192096,0,192000
2689536,254,336,192474,0,192400
2694976,239,251,192834,0,192800
2700416,236,357,193212,45,193200
2705984,249,230,193590,-45,193600
2711680,207,209,193986,0,194000
2717120,224,188,194328,0,194400
2722560,247,209,194706,0,194800
2728000,275,230,195030,45,195200
2733632,311,294,195390,0,195600
2739072,300,336,195732,0,196000
2744512,278,315,196074,0,196400
2749952,256,251,196434,0,196800
2755392,240,272,196812,0,197200
2760832,235,315,197172,0,197600
2766272,233,230,197514,0,198000
2771712,227,251,197802,0,198400
2777152,233,272,198108,0,198800
2782592,245,209,198342,45,199200
2788160,274,230,198630,45,199600
2793792,296,315,198882,45,200000
2799424,310,442,199170,90,200400
2805056,726,357,199440,90,200000
2810688,703,801,199728,90,199600
2816320,681,780,200124,90,199200
2821952,602,737,200628,90,198800
2827520,521,674,201258,45,198400
2833152,442,526,201978,45,198000
2838784,384,505,202734,-90,197600
2844480,312,399,203580,-90,197200
2850176,300,336,204426,-180,196800
2856000,293,357,205344,-225,196400
2861760,305,294,206226,-360,196000
2867584,287,315,207126,-360,195600
2873344,315,294,208026,-540,195200
2879168,288,357,208944,-495,194800
2884992,337,357,209880,-630,194400
2890752,320,420,210780,-675,194000
2896576,316,357,211716,-765,193600
2902336,299,336,212652,-765,193200
2908160,319,315,213552,-900,192800
2913920,283,378,214524,-990,192400
2919744,253,315,215406,-1035,192000
2925632,238,251,216360,-1125,191600
2931520,212,188,217278,-1260,191200
2937408,177,209,218160,-1260,190800
2943296,221,209,218988,-1350,190400
2949120,220,230,219762,-1485,190000
2955008,201,230,220554,-1440,189600
2960896,252,209,221238,-1575,189200
2966784,235,272,221958,-1575,188800
2972672,257,209,222606,-1665,188400
2978496,246,272,223254,-1665,188000
2984384,267,251,223920,-1755,187600
2990272,238,294,224550,-1800,187200
2996160,228,209,225216,-1800,186800
3002048,222,463,225810,-1935,186400
3007872,174,209,226458,-1935,186000
3013824,134,146,227016,-2025,185600
3019648,111,188,227556,-2025,185200
3025536,135,103,228042,-2115,184800
3031424,137,103,228492,-2070,184400
3037312,190,146,228888,-2205,184000
3043200,174,251,229266,-2160,183600
3049088,212,167,229608,-2205,183200
3054976,194,209,229950,-2295,182800
3060864,154,230,230256,-2250,182400
3066688,162,167,230562,-2340,182000
3072576,118,103,230778,-2340,181600
3078464,118,125,230994,-2340,181200
3084352,138,103,231138,-2385,180800
3090240,124,188,231282,-2430,180400
3096128,117,103,231354,-2385,180000
3102016,144,294,231408,-2385,179600
3107904,164,146,231426,-2430,179200
3113792,-457,167,231426,-2385,178800
3119744,-471,-466,231390,-2430,178400
3125824,-573,-424,231228,-2430,178000
3131904,-579,-572,230922,-2430,177600
3137984,-540,-551,230472,-2340,177200
3144000,-421,-572,229860,-2295,176800
3150080,-292,-381,229176,-2160,176400
3156160,-147,-255,228384,-2160,176000
3162240,-117,-191,227592,-2070,175600
3168320,-82,-128,226818,-1890,175200
3174272,-40,-86,226116,-1935,174800
3180160,-111,-65,225504,-1800,174400
3186176,-145,-128,224928,-1800,174000
3192192,-225,-149,224442,-1755,173600
3198272,-280,-234,223956,-1710,173200
3204352,-309,-297,223524,-1665,172800
3210432,-318,-255,223092,-1665,172400
3216448,-333,-297,222606,-1665,172000
3222528,-345,-318,222138,-1575,171600
3228608,-311,-339,221652,-1620,171200
3234688,-326,-318,221148,-1575,170800
3240768,-304,-360,220626,-1530,170400
3246784,-280,-297,220086,-1530,170000
3252864,-264,-360,219582,-1440,169600
3258944,-223,-255,219024,-1440,169200
3265024,-223,-234,218520,-1440,168800
3271040,-256,-276,217980,-1395,168400
3277120,-275,-212,217512,-1395,168000
3283200,-306,-255,217008,-1395,167600
3289280,-345,-255,216522,-1350,167200
3295360,-358,-318,216072,-1395,166800
3301440,-406,-381,215550,-1395,166400
3307456,-415,-424,215046,-1305,166000
3313536,-361,-445,214452,-1350,165600
3319616,-346,-339,213858,-1305,165200
3325696,-292,-339,213210,-1215,164800
3331776,-235,-297,212562,-1260,164400
3337792,-263,-234,211914,-1260,164000
3343872,-295,-212,211284,-1170,163600
3349952,-293,-297,210690,-1215,163200
3355968,-355,-297,210096,-1215,162800
3362048,-382,-381,209520,-1125,162400
3368128,-358,-360,208872,-1170,162000
3374144,-374,-360,208260,-1170,161600
3380224,-373,-381,207558,-1080,161200
3386304,-328,-318,206892,-1125,160800
3392384,-338,-360,206172,-1080,160400
3398400,-326,-276,205452,-1035,160000
3404480,-293,-255,204714,-990,159600
3410496,-283,-212,203940,-990,159200
3416448,-290,-297,203256,-900,158800
3422464,-286,-276,202482,-990,158400
3428416,-349,-255,201798,-900,158000
3434432,-334,-360,201060,-855,157600
3440384,-332,-339,200340,-945,157200
3446336,-372,-297,199638,-810,156800
3452288,-323,-381,198864,-855,156400
3458304,-336,-339,198162,-810,156000
3464256,-321,-318,197388,-810,155600
3470272,-319,-255,196632,-765,155200
3476224,-307,-297,195930,-765,154800
3482240,-332,-318,195192,-765,154400
3488192,-353,-360,194490,-720,154000
3494208,-354,-339,193716,-765,153600
3500160,-376,-445,193014,-675,153200
3506112,-343,-381,192240,-720,152800
3512064,-336,-466,191484,-630,152400
3518080,-301,-297,190692,-675,152000
3524032,-303,-318,189900,-630,151600
3530048,-320,-318,189108,-675,151200
3536000,-355,-318,188280,-540,150800
3541952,-312,-318,187506,-585,150400
3547968,-339,-318,186624,-585,150000
3553920,-349,-318,185814,-450,149600
3559872,-300,-276,184932,-540,149200
3565888,-335,-297,184104,-450,148800
3571840,-331,-339,183222,-495,148400
3577856,-371,-255,182340,-450,148000
3583808,-354,-360,181494,-360,147600
3589760,-309,-381,180522,-360,147200
3595776,-295,-318,179658,-360,146800
3601728,-294,-234,178722,-315,146400
3607680,-282,-255,177822,-270,146000
3613696,-279,-276,176922,-270,145600
3619648,-299,-297,176022,-225,145200
3625664,-292,-276,175194,-180,144800
3631616,-288,-234,174276,-225,144400
3637632,-327,-234,173502,-180,144000
3643584,-341,-339,172620,-180,143600
3649600,-370,-318,171828,-180,143200
3655552,-372,-360,170964,-135,142800
3661504,-351,-403,170082,-135,142400
3667520,-320,-360,169182,-45,142000
3673408,-257,-339,168228,-90,141600
3679296,-253,-255,167346,0,141200
3684928,-214,-276,166410,0,140800
3690496,-217,-212,165600,45,140400
3696320,-219,-234,164700,45,140000
3702144,-245,-191,163872,90,139600
3707904,-266,-276,163062,45,139200
3713728,-320,-255,162306,90,138800
3719552,-319,-297,161550,135,138400
3725440,-313,-318,160776,90,138000
3731200,-329,-297,160038,135,137600
3737152,-312,-297,159264,135,137200
3743040,-310,-424,158544,135,136800
3748928,-315,-255,157788,135,136400
3754816,-306,-297,157068,135,136000
3760704,-329,-149,156366,90,135600
3766528,-364,-297,155646,135,135200
3772416,-365,-424,154962,180,134800
3778304,-341,-339,154260,135,134400
3784192,-336,-403,153540,135,134000
3790080,-325,-445,152802,180,133600
3795968,-294,-297,152082,135,133200
3801856,-298,-297,151326,135,132800
3807744,-302,-297,150570,225,132400
3813632,-277,-297,149850,135,132000
3819520,-323,-255,149112,180,131600
3825408,-324,-339,148392,180,131200
3831296,-340,-297,147672,180,130800
3837184,-354,-297,146970,135,130400
3843072,-376,-403,146214,225,130000
3848960,-340,-360,145458,180,129600
3854848,-329,-318,144720,225,129200
3860736,-296,-297,143892,225,128800
3866624,-290,-276,143208,225,128400
3872576,-296,-234,142416,225,128000
3878464,-314,-255,141714,225,127600
3884352,-343,-276,140976,225,127200
3890240,-354,-297,140292,270,126800
3896128,-330,-360,139572,270,126400
3902016,-322,-212,138870,270,126000
3907904,-318,-297,138150,225,125600
3913792,-357,-318,137412,270,125200
3919680,-344,-339,136692,270,124800
3925632,-333,-318,135954,270,124400
3931520,-317,-318,135180,315,124000
3937408,-281,-297,134406,315,123600
3943296,-267,-170,133632,315,123200
3949184,-260,-297,132840,360,122800
3955072,-260,-276,132066,360,122400
3960960,-260,-276,131310,360,122000
3966848,-266,-255,130554,405,121600
3972736,-255,-297,129816,360,121200
3978624,-275,-276,129096,450,120800
3984512,-239,-297,128340,405,120400
3990400,-252,-212,127674,450,120000
3996288,-243,-255,126936,405,119600
4002176,-277,-381,126270,450,119200
4008064,-290,-297,125586,360,118800
4013952,-322,-297,124956,450,118400
4019840,-291,-339,124290,405,118000
4025728,-295,-276,123678,450,117600
4031616,-273,-65,123048,405,117200
4037440,-295,-255,122472,405,116800
4043328,-335,-297,121878,405,116400
4049216,-347,-360,121338,405,116000
4055104,-350,-255,120780,360,115600
4060992,-357,-318,120204,360,115200
4066880,-356,-403,119682,405,114800
4072768,-327,-297,119088,315,114400
4078656,-330,-318,118566,405,114000
4084544,-291,-360,117954,315,113600
4090432,-314,-339,117432,360,113200
4096320,-289,-255,116874,360,112800
4102208,-284,-339,116352,315,112400
4108096,-326,-276,115848,270,112000
4113984,-368,-297,115308,270,111600
4119872,-387,-339,114804,270,111200
4125760,-386,-403,114228,270,110800
4131648,-370,-360,113616,270,110400
4137600,-339,-381,113004,270,110000
4143488,-320,-318,112338,270,109600
4149376,-291,-276,111654,315,109200
4155264,-253,-318,110988,315,108800
4161152,-260,-255,110340,270,108400
4167040,-287,-276,109728,315,108000
4172928,-277,-318,109062,360,107600
4178816,-258,-297,108504,315,107200
4184704,-281,-276,107910,315,106800
4190592,-302,-234,107370,315,106400
4196480,-316,-339,106830,315,106000
4202368,-341,-191,106272,270,105600
4208256,-371,-339,105786,270,105200
4214144,-391,-403,105228,270,104800
4220032,-383,-381,104742,270,104400
4225984,-360,-381,104166,270,104000
4231872,-329,-339,103608,270,103600
4237760,-307,-276,103032,270,103200
4243648,-295,-318,102438,270,102800
4249536,-307,-339,101880,225,102400
4255424,-332,-255,101322,270,102000
4261376,-322,-297,100818,225,101600
4267264,-355,-276,100278,225,101200
4273152,-372,-403,99774,225,100800
4278976,-366,-339,99252,270,100400
4284736,-324,-339,98730,225,100000
4290560,-320,-297,98172,270,99600
4296320,-295,-339,97596,225,99200
4302016,-320,-276,97074,225,98800
4307776,-338,-318,96498,180,98400
4313472,-363,-318,95976,270,98000
4319168,-335,-381,95418,180,97600
4324928,-364,-276,94878,225,97200
4330688,-337,-381,94302,225,96800
4336384,-333,-297,93762,225,96400
4342144,-319,-403,93186,225,96000
4347840,-312,-276,92592,270,95600
4353600,-278,-170,92034,225,95200
4359296,-302,-297,91458,225,94800
4364992,-334,-255,90900,270,94400
4370752,-315,-339,90342,270,94000
4376448,-311,-297,89784,270,93600
4382208,-306,-339,89226,270,93200
4387904,-308,-255,88668,270,92800
4393664,-312,-339,88128,225,92400
4399360,-345,-276,87588,270,92000
4405120,-324,-381,87048,270,91600
4410880,-320,-297,86526,270,91200
4416576,-301,-318,85986,270,90800
4422336,-299,-339,85464,270,90400
4428032,-295,-276,84942,315,90000
4433792,-277,-276,84438,225,89600
4439488,-318,-276,83988,315,89200
4445248,-303,-360,83466,225,88800
4450944,-348,-297,83034,270,88400
4456704,-339,-339,82530,225,88000
4462400,-355,-360,82062,270,87600
4468160,-334,-381,81612,225,87200
4473856,-341,-255,81108,225,86800
4479616,-338,-276,80640,225,86400
4485312,-343,-318,80154,225,86000
4491008,-347,-381,79668,225,85600
4496768,-345,-381,79200,225,85200
4502528,-329,-255,78678,225,84800
4508224,-322,-381,78174,180,84400
4513984,-341,-297,77670,270,84000
4519680,-292,-360,77130,225,83600
4525440,-300,-276,76662,225,83200
4531136,-303,-318,76086,225,82800
4536896,-306,-339,75636,270,82400
4542592,-287,-149,75096,225,82000
4548352,-306,-255,74664,225,81600
4554048,-344,-297,74214,225,81200
4559744,-362,-318,73710,225,80800
4565504,-372,-339,73278,180,80400
4571200,-384,-276,72720,225,80000
4576960,-356,-403,72216,225,79600
4582656,-336,-424,71640,225,79200
4588416,-310,-234,71100,225,78800
4594112,-278,-339,70506,270,78400
4599872,-245,-276,69894,315,78000
4605568,-208,-234,69372,270,77600
4611328,-226,-170,68742,315,77200
4617024,-227,-255,68238,315,76800
