time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
7573504,-424,-366,-174474,-180,-125200
7579648,-327,-366,-174798,-135,-125600
7585792,-420,-345,-175230,-180,-126000
7591936,-323,-345,-175572,-135,-126400
7598080,-325,-366,-176004,-135,-126800
7604224,-318,-282,-176346,-135,-127200
7610368,-330,-261,-176760,-135,-127600
7616512,-436,-345,-177102,-180,-128000
7622656,-339,-430,-177480,-135,-128400
7628800,-411,-366,-177858,-180,-128800
7634944,-400,-366,-178218,-180,-129200
7641088,-398,-430,-178668,-180,-129600
7647232,-373,-387,-179028,-180,-130000
7653376,-377,-366,-179532,-180,-130400
7659520,-277,-387,-179946,-135,-130800
7665664,-379,-324,-180450,-180,-131200
7671808,-293,-345,-180864,-135,-131600
7677952,-215,-240,-181350,-90,-132000
7683968,-424,-240,-181782,-180,-132400
7690112,-365,-472,-182196,-135,-132800
7696256,-355,-303,-182646,-135,-133200
7702400,-452,-387,-183078,-180,-133600
7708544,-362,-451,-183564,-135,-134000
7714752,-250,-366,-184014,-90,-134400
7720768,-348,-261,-184500,-135,-134800
7726912,-376,-345,-184932,-135,-135200
7733056,-295,-303,-185400,-90,-135600
7739136,-302,-324,-185796,-90,-136000
7745152,-319,-303,-186282,-90,-136400
7751232,-325,-282,-186642,-90,-136800
7757248,-425,-303,-187038,-135,-137200
7763456,-432,-472,-187398,-135,-137600
7769600,-398,-451,-187740,-135,-138000
7775744,-459,-324,-188118,-180,-138400
7781888,-351,-514,-188460,-135,-138800
7788032,-416,-345,-188892,-180,-139200
7794176,-394,-430,-189180,-180,-139600
7800320,-292,-472,-189630,-135,-140000
7806464,-353,-282,-189954,-180,-140400
7812608,-457,-324,-190368,-225,-140800
7818752,-461,-451,-190728,-225,-141200
7824896,-438,-451,-191124,-225,-141600
7831040,-411,-409,-191520,-225,-142000
7837184,-395,-430,-191934,-225,-142400
7843328,-290,-345,-192348,-180,-142800
7849472,-468,-282,-192744,-270,-143200
7855616,-392,-451,-193158,-225,-143600
7861760,-464,-324,-193572,-270,-144000
7867904,-378,-430,-194040,-225,-144400
7874048,-374,-409,-194562,-225,-144800
7880192,-375,-324,-195120,-225,-145200
7886336,-400,-387,-195696,-225,-145600
7892480,-322,-409,-196290,-180,-146000
7898624,-339,-282,-196902,-180,-146400
7904768,-372,-345,-197478,-180,-146800
7910912,-220,-324,-198126,-90,-147200
7916992,-252,-261,-198702,-90,-147600
7923008,-294,-240,-199278,-90,-148000
7929088,-343,-240,-199836,-90,-148400
7935104,-381,-303,-200358,-90,-148800
7941184,-500,-409,-200934,-135,-149200
7947328,-321,-493,-201474,-45,-149600
7953344,-399,-282,-202050,-90,-150000
7959424,-331,-345,-202608,-45,-150400
7965440,-172,-261,-203238,45,-150800
7971456,-377,-176,-203742,-45,-151200
7977472,-336,-303,-204282,0,-151600
7983232,-357,-324,-204804,0,-152000
7988992,-356,-366,-205218,0,-152400
7994816,-275,-345,-205758,45,-152800
8000768,-277,-303,-206226,45,-153200
8006720,-383,-261,-206694,0,-153600
8012480,-400,-366,-207126,0,-154000
8018240,-314,-409,-207576,45,-154400
8024256,-298,-282,-208008,45,-154800
8030208,-392,-240,-208440,0,-155200
8035968,-327,-387,-208872,45,-155600
8041984,-403,-345,-209286,0,-156000
8047744,-481,-366,-209682,-45,-156400
8053760,-391,-430,-210150,0,-156800
8059584,-368,-345,-210600,0,-157200
8065344,-446,-345,-211050,-45,-157600
8071360,-362,-472,-211554,0,-158000
8077184,-344,-387,-212076,0,-158400
8082944,-341,-303,-212580,0,-158800
8088704,-185,-324,-213138,90,-159200
8094656,-291,-176,-213678,45,-159600
8100608,-423,-303,-214200,0,-160000
8106432,-275,-451,-214740,90,-160400
8112384,-357,-176,-215280,45,-160800
8118336,-302,-303,-215820,90,-161200
8124288,-328,-303,-216414,90,-161600
8130240,-348,-366,-216954,90,-162000
8136256,-363,-282,-217548,90,-162400
8142208,-292,-324,-218106,135,-162800
8148288,-315,-240,-218754,135,-163200
8154304,-342,-282,-219312,135,-163600
8160384,-285,-303,-219960,180,-164000
8166400,-297,-261,-220518,180,-164400
8172480,-328,-197,-221112,180,-164800
8178560,-269,-345,-221688,225,-165200
8184576,-276,-261,-222228,225,-165600
8190656,-297,-282,-222786,225,-166000
8196672,-221,-282,-223290,270,-166400
8202752,-323,-197,-223776,225,-166800
8208768,-257,-261,-224208,270,-167200
8214848,-357,-282,-224658,225,-167600
8220928,-436,-324,-224982,180,-168000
8226944,-332,-451,-225378,225,-168400
8233024,-294,-345,-225756,225,-168800
8239040,-445,-324,-226080,135,-169200
8245120,-256,-451,-226476,225,-169600
8251200,-307,-218,-226818,180,-170000
8257280,-402,-261,-227178,135,-170400
8263296,-311,-366,-227538,180,-170800
8269376,-383,-324,-227916,135,-171200
8275392,-459,-366,-228294,90,-171600
8281408,-350,-535,-228690,135,-172000
8287424,-399,-324,-229158,90,-172400
8293376,-298,-409,-229554,135,-172800
8299456,-288,-261,-230076,135,-173200
8305536,-294,-240,-230472,135,-173600
8311552,-400,-324,-230922,90,-174000
8317504,-312,-451,-231318,135,-174400
8323584,-287,-261,-231732,135,-174800
8329664,-382,-240,-232146,90,-175200
8335616,-301,-324,-232524,135,-175600
8341696,-387,-261,-232938,90,-176000
8347648,-383,-387,-233280,90,-176400
8353600,-380,-493,-233784,90,-176800
8359552,-352,-366,-234216,90,-177200
8365568,-434,-345,-234738,45,-177600
8371520,-261,-409,-235242,135,-178000
8377536,-345,-282,-235764,90,-178400
8383552,-276,-303,-236304,135,-178800
8389568,-204,-261,-236826,180,-179200
8395648,-410,-218,-237348,90,-179600
8401600,-343,-430,-237762,135,-180000
8407616,-250,-345,-238302,180,-180400
8413696,-334,-282,-238734,135,-180800
8419712,-266,-324,-239238,180,-181200
8425792,-186,-282,-239706,225,-181600
8431872,-378,-176,-240120,135,-182000
8437952,-323,-409,-240570,180,-182400
8443968,-308,-409,-240948,180,-182800
8450048,-378,-324,-241326,135,-183200
8456064,-373,-324,-241686,135,-183600
8462144,-368,-345,-242064,135,-184000
8468224,-529,-345,-242388,45,-184400
8474176,-425,-535,-242766,90,-184800
8480128,-289,-430,-243180,135,-185200
8486208,-432,-218,-243540,45,-185600
8492160,-351,-472,-243954,90,-186000
8498112,-236,-324,-244350,135,-186400
8504192,-401,-240,-244710,45,-186800
8510144,-322,-430,-245070,90,-187200
8516096,-301,-324,-245448,90,-187600
8522112,-373,-261,-245736,45,-188000
8528064,-379,-303,-246096,45,-188400
8534016,-373,-282,-246420,45,-188800
8539968,-545,-409,-246744,-45,-189200
8546048,-428,-514,-247104,0,-189600
8551808,-379,-430,-247500,0,-190000
8557568,-442,-409,-247932,-45,-190400
8563648,-338,-451,-248364,0,-190800
8569408,-325,-345,-248886,0,-191200
8575168,-234,-324,-249282,45,-191600
8581120,-424,-261,-249786,-45,-192000
8587200,-174,-387,-250182,90,-192400
8593152,-356,-113,-250668,0,-192800
8598912,-391,-324,-251010,0,-193200
8604672,-323,-451,-251478,45,-193600
8610688,-391,-324,-251892,0,-194000
8616448,-393,-345,-252324,0,-194400
8622208,-403,-345,-252828,0,-194800
8627968,-320,-409,-253260,45,-195200
8633984,-319,-366,-253854,45,-195600
8639936,-231,-261,-254322,90,-196000
8645888,-350,-176,-254862,45,-196400
8651840,-303,-261,-255330,90,-196800
8657792,-327,-282,-255834,90,-197200
8663808,-344,-324,-256302,90,-197600
8669760,-258,-345,-256752,135,-198000
8675840,-357,-282,-257274,90,-198400
8681792,-271,-324,-257652,135,-198800
8687872,-374,-303,-258174,90,-199200
8693824,-367,-387,-258480,90,-199600
8699776,-362,-387,-258930,90,-200000
8705728,-348,-345,-259308,90,-200400
8711744,-738,-303,-259704,90,-200000
8717696,-736,-725,-260082,90,-199600
8723648,-692,-704,-260568,90,-199200
8729600,-664,-641,-261162,90,-198800
8735552,-487,-704,-261846,180,-198400
8741632,-516,-493,-262674,180,-198000
8747648,-499,-514,-263484,225,-197600
8753728,-503,-472,-264384,270,-197200
8759744,-522,-514,-265302,315,-196800
8765824,-364,-514,-266292,450,-196400
8771840,-398,-324,-267354,495,-196000
8777920,-379,-324,-268398,585,-195600
8783936,-377,-409,-269532,675,-195200
8790016,-257,-345,-270594,810,-194800
8796032,-340,-282,-271728,855,-194400
8802112,-246,-345,-272790,990,-194000
8808128,-327,-197,-273870,1035,-193600
8814272,-331,-176,-274896,1125,-193200
8820416,-242,-324,-275922,1260,-192800
8826560,-401,-261,-276930,1260,-192400
8832640,-185,-366,-277866,1440,-192000
8838784,-324,-197,-278856,1440,-191600
8844928,-290,-261,-279720,1530,-191200
8851008,-255,-282,-280656,1620,-190800
8857152,-293,-261,-281502,1665,-190400
8863296,-244,-324,-282402,1755,-190000
8869376,-180,-240,-283248,1845,-189600
8875520,-218,-197,-284094,1890,-189200
8881664,-168,-197,-284868,1980,-188800
8887808,-207,-176,-285642,2025,-188400
8893888,-143,-218,-286326,2115,-188000
8900032,-258,-49,-287010,2115,-187600
8906112,-200,-261,-287622,2205,-187200
8912192,-286,-218,-288216,2205,-186800
8918336,-178,-261,-288756,2295,-186400
8924480,-250,-176,-289296,2295,-186000
8930624,-227,-197,-289728,2340,-185600
8936768,-202,-240,-290196,2385,-185200
8942848,-250,-197,-290574,2385,-184800
8948992,-118,-261,-290934,2475,-184400
8955136,-249,-134,-291258,2430,-184000
8961280,-201,-261,-291492,2475,-183600
8967424,-142,-155,-291780,2520,-183200
8973504,-178,-134,-291960,2520,-182800
8979648,-218,-176,-292140,2520,-182400
8985792,-150,-218,-292248,2565,-182000
8991936,-248,-70,-292320,2520,-181600
8997952,-276,-261,-292374,2520,-181200
9004096,-179,-240,-292428,2565,-180800
9010240,-263,-134,-292446,2520,-180400
9016384,-268,-261,-292464,2520,-180000
9022528,430,-240,-292464,2565,-179600
9028544,528,499,-292446,2565,-179200
9034496,532,562,-292302,2565,-178800
9040448,507,583,-292068,2565,-178400
9046400,413,583,-291672,2520,-178000
9052352,324,393,-291222,2475,-177600
9058304,283,393,-290718,2430,-177200
9064256,261,393,-290160,2385,-176800
9070208,146,161,-289656,2295,-176400
9076160,251,98,-289134,2295,-176000
9081984,188,119,-288702,2205,-175600
9087936,386,182,-288198,2250,-175200
9093888,288,436,-287856,2160,-174800
9099840,332,288,-287370,2160,-174400
9105792,297,351,-286974,2115,-174000
9111744,350,161,-286506,2115,-173600
9117696,341,351,-286020,2070,-173200
9123648,387,414,-285570,2070,-172800
9129600,339,457,-285030,2025,-172400
9135552,278,330,-284508,1980,-172000
9141504,246,330,-283932,1935,-171600
9147456,304,245,-283410,1935,-171200
9153408,294,436,-282852,1890,-170800
9159360,336,309,-282330,1890,-170400
9165312,305,351,-281790,1845,-170000
9171264,359,372,-281214,1845,-169600
9177152,316,393,-280710,1800,-169200
9183104,274,330,-280080,1755,-168800
9189056,320,288,-279576,1755,-168400
9195008,387,393,-278982,1755,-168000
9200960,423,457,-278478,1755,-167600
9206912,361,436,-277920,1710,-167200
9212864,381,436,-277362,1710,-166800
9218752,405,393,-276804,1710,-166400
9224704,361,478,-276138,1665,-166000
9230656,377,288,-275580,1665,-165600
9236608,439,414,-274896,1665,-165200
9242496,296,457,-274266,1575,-164800
9248448,497,351,-273600,1665,-164400
9254400,273,541,-272952,1530,-164000
9260352,378,309,-272232,1575,-163600
9266304,428,436,-271584,1575,-163200
9272256,382,499,-270828,1530,-162800
9278208,315,478,-270108,1485,-162400
9284096,351,309,-269316,1485,-162000
9290048,237,393,-268560,1395,-161600
9296000,379,224,-267768,1440,-161200
9301952,369,393,-267012,1395,-160800
9307904,423,436,-266220,1395,-160400
9313856,280,457,-265428,1305,-160000
9319808,397,309,-264636,1350,-159600
9325760,283,457,-263826,1260,-159200
9331712,317,245,-263016,1260,-158800
9337664,381,393,-262278,1260,-158400
9343616,434,436,-261432,1260,-158000
9349568,367,499,-260730,1215,-157600
9355520,483,457,-259848,1260,-157200
9361472,236,499,-259092,1125,-156800
9367424,346,245,-258228,1170,-156400
9373312,409,436,-257472,1170,-156000
9379264,361,478,-256626,1125,-155600
9385216,384,393,-255816,1125,-155200
9391168,507,457,-255024,1170,-154800
9397056,367,541,-254142,1080,-154400
9403072,367,393,-253332,1080,-154000
9409024,322,436,-252414,1035,-153600
9414912,275,330,-251496,990,-153200
9420800,415,309,-250632,1035,-152800
9426752,391,436,-249732,990,-152400
9432640,338,309,-248850,945,-152000
9438528,389,393,-247932,945,-151600
9444352,433,414,-247014,945,-151200
9450240,386,457,-246024,900,-150800
9456128,328,414,-245052,855,-150400
9461952,274,562,-244080,810,-150000
9467840,214,288,-243072,765,-149600
9473664,273,245,-242154,765,-149200
9479552,353,288,-241218,765,-148800
9485376,330,372,-240318,720,-148400
9491264,368,330,-239454,720,-148000
9497088,412,372,-238572,720,-147600
9502976,357,499,-237672,675,-147200
9508800,460,436,-236736,720,-146800
9514688,397,478,-235836,675,-146400
9520576,328,436,-234846,630,-146000
9526400,440,330,-233874,675,-145600
9532288,319,562,-232884,585,-145200
9538176,420,414,-231822,630,-144800
9544000,369,499,-230850,585,-144400
9549888,404,372,-229734,585,-144000
9555776,181,414,-228708,450,-143600
9561600,315,224,-227592,495,-143200
9567488,222,414,-226548,405,-142800
9573312,358,245,-225486,450,-142400
9579200,250,372,-224514,360,-142000
9585024,383,245,-223488,405,-141600
9590912,353,414,-222552,360,-141200
9596800,297,414,-221544,315,-140800
9602624,315,414,-220608,315,-140400
9608512,258,372,-219618,270,-140000
9614400,286,267,-218700,270,-139600
9620224,421,267,-217764,315,-139200
9626112,392,499,-216792,270,-138800
9632000,308,414,-215838,225,-138400
9637888,410,330,-214884,270,-138000
9643712,363,393,-213876,225,-137600
9649600,391,436,-212850,225,-137200
9655488,320,414,-211824,180,-136800
9661376,255,351,-210762,135,-136400
9667200,295,309,-209700,135,-136000
9673088,164,309,-208674,45,-135600
9678848,383,161,-207648,135,-135200
9684736,283,393,-206676,45,-134800
9690496,305,288,-205686,45,-134400
9696256,335,393,-204786,45,-134000
9702080,272,330,-203796,0,-133600
9707648,290,288,-202896,0,-133200
9713216,321,330,-201996,0,-132800
9718784,351,372,-201096,0,-132400
9724416,367,436,-200214,0,-132000
9729984,202,436,-199332,-90,-131600
9735872,380,224,-198360,0,-131200
9741440,336,351,-197478,-45,-130800
9747328,362,330,-196506,-45,-130400
9753152,384,330,-195552,-45,-130000
9759040,410,457,-194562,-45,-129600
9764928,322,436,-193572,-90,-129200
9770752,241,351,-192528,-135,-128800
9776768,352,267,-191520,-90,-128400
9782592,302,330,-190530,-135,-128000
9788544,334,330,-189504,-135,-127600
9794496,266,330,-188532,-180,-127200
9800448,203,330,-187524,-225,-126800
9806464,221,267,-186588,-225,-126400
9812416,257,267,-185670,-225,-126000
9818368,193,288,-184806,-270,-125600
9824320,221,224,-183924,-270,-125200
9830272,331,224,-183150,-225,-124800
9836224,451,393,-182340,-180,-124400
9842176,352,372,-181566,-225,-124000
9848128,425,414,-180756,-180,-123600
9854016,324,478,-179910,-225,-123200
9860032,387,330,-179028,-180,-122800
9865984,393,478,-178146,-180,-122400
9871936,294,414,-177210,-225,-122000
9877888,285,309,-176310,-225,-121600
9883840,393,351,-175374,-180,-121200
9889792,321,436,-174456,-225,-120800
9895744,230,372,-173502,-270,-120400
9901696,239,245,-172584,-270,-120000
9907648,272,224,-171666,-270,-119600
9913600,228,182,-170748,-315,-119200
9919552,350,245,-169884,-270,-118800
9925504,380,372,-169020,-270,-118400
9931456,293,372,-168156,-315,-118000
9937408,463,309,-167292,-225,-117600
9943360,295,478,-166410,-315,-117200
9949312,276,351,-165474,-315,-116800
9955264,277,267,-164592,-315,-116400
9961216,309,351,-163638,-315,-116000
9967168,139,330,-162756,-405,-115600
9973120,240,119,-161874,-360,-115200
9979072,287,245,-161046,-360,-114800
9985024,231,309,-160182,-405,-114400
9990976,239,288,-159372,-405,-114000
9996928,340,224,-158562,-360,-113600
10002880,276,372,-157734,-405,-113200
10008896,266,267,-156960,-405,-112800
10014976,460,267,-156150,-315,-112400
10020992,282,541,-155358,-405,-112000
10027072,340,309,-154494,-360,-111600
10033088,334,288,-153720,-360,-111200
10039168,340,372,-152874,-360,-110800
10045184,244,393,-152064,-405,-110400
10051264,320,245,-151254,-360,-110000
10057280,252,393,-150408,-405,-109600
10063360,239,288,-149634,-405,-109200
10069376,427,203,-148842,-315,-108800
10075456,270,478,-148068,-405,-108400
10081472,335,351,-147240,-360,-108000
10087488,332,393,-146466,-360,-107600
10093568,334,541,-145566,-360,-107200
10099584,217,372,-144756,-405,-106800
10105664,313,203,-143874,-360,-106400
10111680,255,330,-143064,-405,-106000
10117760,186,267,-142200,-450,-105600
10123776,294,140,-141408,-405,-105200
10129856,245,309,-140634,-450,-104800
10135872,260,267,-139824,-450,-104400
10141952,259,267,-139140,-450,-104000
10148032,269,267,-138402,-450,-103600
10154048,267,330,-137736,-450,-103200
10160128,350,309,-137070,-405,-102800
10166144,249,372,-136404,-450,-102400
10172224,231,267,-135738,-450,-102000
10178304,405,267,-135126,-360,-101600
10184320,311,457,-134478,-405,-101200
10190400,364,309,-133830,-360,-100800
10196416,340,372,-133254,-360,-100400
10202432,414,414,-132552,-315,-100000
10208512,287,478,-131940,-360,-99600
10214464,430,330,-131220,-270,-99200
10220416,330,478,-130572,-315,-98800
10226368,303,372,-129834,-315,-98400
10232384,199,309,-129132,-360,-98000
10238336,384,224,-128412,-270,-97600
10244288,142,457,-127692,-405,-97200
10250240,302,119,-126972,-315,-96800
10256192,256,393,-126288,-360,-96400
10262144,256,330,-125550,-360,-96000
10268160,342,309,-124902,-315,-95600
10274112,441,393,-124200,-270,-95200
10280064,343,499,-123516,-315,-94800
10286016,317,372,-122760,-315,-94400
10292032,314,393,-122004,-315,-94000
10297984,230,351,-121212,-360,-93600
10303936,328,288,-120438,-315,-93200
10309888,259,309,-119718,-360,-92800
10315840,277,267,-118926,-360,-92400
10321792,287,288,-118278,-360,-92000
10327808,219,288,-117522,-405,-91600
10333760,225,182,-116856,-405,-91200
10339712,252,245,-116172,-405,-90800
10345664,353,267,-115542,-360,-90400
10351616,275,245,-114894,-405,-90000
10357568,451,288,-114300,-315,-89600
10363520,356,499,-113688,-360,-89200
10369472,230,372,-112968,-405,-88800
10375424,294,224,-112356,-360,-88400
10381440,222,351,-111636,-405,-88000
10387392,214,224,-110988,-405,-87600
10393344,228,182,-110340,-405,-87200
10399296,251,224,-109746,-405,-86800
10405248,260,330,-109152,-405,-86400
10411200,251,288,-108576,-405,-86000
10417216,424,245,-108018,-315,-85600
10423168,250,478,-107406,-405,-85200
10429120,396,245,-106794,-315,-84800
10435072,307,457,-106182,-360,-84400
10441024,192,393,-105516,-405,-84000
10446976,170,203,-104904,-405,-83600
10452928,282,203,-104292,-360,-83200
10458944,220,288,-103698,-405,-82800
10464896,306,203,-103140,-360,-82400
10470848,402,372,-102636,-315,-82000
10476800,302,436,-102042,-360,-81600
10482752,268,414,-101466,-360,-81200
10488704,239,330,-100908,-360,-80800
10494656,235,224,-100332,-360,-80400
10500672,247,224,-99792,-360,-80000
10506560,338,245,-99306,-315,-79600
10512448,342,393,-98838,-315,-79200
10518272,320,393,-98298,-315,-78800
10524160,373,393,-97830,-270,-78400
10530048,268,372,-97254,-315,-78000
10535936,329,309,-96750,-270,-77600
10541824,329,372,-96192,-270,-77200
10547712,310,351,-95670,-270,-76800
10553600,291,372,-95166,-270,-76400
10559488,279,372,-94626,-270,-76000
10565376,348,288,-94122,-225,-75600
10571264,269,393,-93546,-270,-75200
10577152,334,288,-93042,-225,-74800
10583040,256,372,-92448,-270,-74400
10588928,337,267,-91872,-225,-74000
10594816,255,330,-91332,-270,-73600
10600704,340,288,-90774,-225,-73200
10606592,259,414,-90216,-270,-72800
10612480,333,245,-89604,-225,-72400
10618368,343,372,-89064,-225,-72000
10624256,258,288,-88416,-270,-71600
10630144,263,267,-87804,-270,-71200
10636032,186,288,-87228,-315,-70800
10641920,286,203,-86598,-270,-70400
10647808,216,309,-86076,-315,-70000
10653632,312,203,-85500,-270,-69600
10659520,238,288,-85014,-315,-69200
10665408,245,224,-84420,-315,-68800
10671296,338,245,-83934,-270,-68400
10677184,260,372,-83394,-315,-68000
10683072,240,267,-82890,-315,-67600
10688960,327,288,-82368,-270,-67200
10694848,152,372,-81864,-360,-66800
10700736,300,140,-81414,-270,-66400
10706624,241,330,-80964,-315,-66000
10712448,312,288,-80514,-270,-65600
10718336,300,393,-80136,-270,-65200
10724224,278,267,-79668,-270,-64800
10730112,266,288,-79254,-270,-64400
10736000,352,309,-78768,-225,-64000
10741888,341,330,-78354,-225,-63600
10747776,246,372,-77832,-270,-63200
10753664,219,351,-77364,-270,-62800
10759552,291,224,-76914,-225,-62400
10765440,302,309,-76446,-225,-62000
10771328,206,330,-76050,-270,-61600
10777216,457,224,-75600,-135,-61200
10783104,288,541,-75168,-225,-60800
10788992,241,288,-74664,-225,-60400
10794880,319,224,-74214,-180,-60000
10800768,250,457,-73710,-225,-59600
10806656,134,224,-73242,-270,-59200
10812544,316,161,-72792,-180,-58800
10818368,349,372,-72360,-180,-58400
10824256,250,372,-71874,-225,-58000
10830144,408,267,-71442,-135,-57600
10836032,238,478,-70956,-225,-57200
10841920,299,245,-70398,-180,-56800
10847808,302,351,-69948,-180,-56400
10853696,311,330,-69336,-180,-56000
10859584,134,372,-68832,-270,-55600
10865472,312,161,-68238,-180,-55200
10871360,167,372,-67770,-270,-54800
10877184,255,182,-67230,-225,-54400
10883072,274,267,-66816,-225,-54000
10888960,204,267,-66330,-270,-53600
10894848,293,224,-65880,-225,-53200
10900736,299,372,-65502,-225,-52800
10906624,201,309,-65034,-270,-52400
10912512,186,182,-64638,-270,-52000
10918400,292,182,-64206,-225,-51600
10924288,306,414,-63846,-225,-51200
10930176,280,351,-63450,-225,-50800
10936064,335,224,-63162,-180,-50400
10941888,415,393,-62856,-135,-50000
10947776,295,520,-62514,-180,-49600
10953664,404,267,-62244,-90,-49200
10959488,302,414,-61902,-135,-48800
10965376,262,288,-61542,-135,-48400
10971264,334,267,-61200,-90,-48000
10977024,331,393,-60804,-90,-47600
10982848,306,330,-60426,-90,-47200
10988608,376,330,-60030,-45,-46800
10994432,282,330,-59598,-90,-46400
11000192,186,372,-59130,-135,-46000
11006080,346,203,-58680,-45,-45600
11011904,193,372,-58248,-135,-45200
11017792,186,224,-57762,-135,-44800
11023680,281,161,-57384,-90,-44400
11029440,303,330,-57006,-90,-44000
11035264,219,245,-56592,-135,-43600
11041152,300,224,-56214,-90,-43200
11046912,307,309,-55836,-90,-42800
11052736,223,330,-55404,-135,-42400
11058624,382,224,-55008,-45,-42000
11064384,313,414,-54558,-90,-41600
11070208,294,330,-54072,-90,-41200
11075968,287,309,-53604,-90,-40800
11081792,200,330,-53118,-135,-40400
11087680,202,140,-52632,-135,-40000
11093568,318,55,-52182,-90,-39600
11099264,273,309,-51768,-135,-39200
11105152,183,309,-51318,-180,-38800
11110976,343,245,-50922,-90,-38400
11116800,183,351,-50490,-180,-38000
11122688,341,182,-50058,-90,-37600
11128448,356,414,-49680,-90,-37200
11134272,255,457,-49212,-135,-36800
11140160,213,288,-48834,-135,-36400
11146048,124,182,-48402,-180,-36000
11151872,315,119,-48024,-90,-35600
11157696,172,372,-47718,-180,-35200
11163584,326,182,-47376,-90,-34800
11169344,328,351,-47124,-90,-34400
11175168,314,372,-46782,-90,-34000
11180928,275,330,-46566,-90,-33600
11186752,341,372,-46224,-45,-33200
11192512,226,351,-45972,-90,-32800
11198336,290,267,-45648,-45,-32400
11204096,371,224,-45378,0,-32000
11209600,370,372,-45090,0,-31600
11215104,430,393,-44784,45,-31200
11220800,316,541,-44478,0,-30800
11226304,268,330,-44100,0,-30400
11231808,326,267,-43794,45,-30000
11237568,336,393,-43434,45,-29600
11243264,318,309,-43092,45,-29200
11248960,393,372,-42750,90,-28800
11254656,298,372,-42372,45,-28400
11260352,360,393,-41994,90,-28000
11266048,261,414,-41634,45,-27600
11271808,325,245,-41202,90,-27200
11277504,165,351,-40842,0,-26800
11283008,323,182,-40428,90,-26400
11288704,187,351,-40086,0,-26000
11294208,345,203,-39672,90,-25600
11299904,288,393,-39366,45,-25200
11305600,277,288,-38934,45,-24800
11311296,195,267,-38574,0,-24400
11316800,363,245,-38196,90,-24000
11322560,301,351,-37854,45,-23600
11328256,289,351,-37458,45,-23200
11333952,278,267,-37116,45,-22800
11339648,373,351,-36702,90,-22400
11345344,286,393,-36324,45,-22000
11351040,356,309,-35874,90,-21600
11356736,193,499,-35460,0,-21200
11362304,252,182,-34974,45,-20800
11368000,284,267,-34560,45,-20400
11373696,222,330,-34092,0,-20000
11379200,306,224,-33678,45,-19600
11384896,250,372,-33282,0,-19200
11390400,247,245,-32850,0,-18800
11395904,178,203,-32472,-45,-18400
11401728,282,182,-32058,0,-18000
11407232,227,351,-31680,-45,-17600
11412992,306,267,-31284,0,-17200
11418496,316,330,-30906,0,-16800
11424064,233,288,-30510,-45,-16400
11429824,316,309,-30114,0,-16000
11435328,236,351,-29754,-45,-15600
11441152,306,267,-29376,0,-15200
11446656,232,330,-29016,-45,-14800
11452416,306,161,-28638,0,-14400
11457984,240,351,-28332,-45,-14000
11463744,317,224,-27936,0,-13600
11469248,319,288,-27648,0,-13200
11474752,235,372,-27288,-45,-12800
11480576,299,245,-26928,0,-12400
11486080,298,288,-26604,0,-12000
11491584,385,372,-26208,45,-11600
11497280,285,372,-25902,0,-11200
11502784,350,309,-25488,45,-10800
11508480,264,351,-25146,0,-10400
11513984,250,351,-24732,0,-10000
11519552,242,267,-24372,0,-9600
11524992,325,182,-24030,45,-9200
11530560,270,330,-23670,0,-8800
11536000,337,288,-23328,45,-8400
11541632,258,330,-22968,0,-8000
11547072,331,267,-22572,45,-7600
11552704,252,330,-22212,0,-7200
11558144,332,267,-21780,45,-6800
11563712,258,436,-21402,0,-6400
11569152,162,309,-20934,-45,-6000
11574848,159,182,-20484,-45,-5600
11580608,197,119,-20052,-45,-5200
11586304,243,224,-19602,-45,-4800
11592000,260,224,-19242,-45,-4400
11597696,279,288,-18828,-45,-4000
11603392,277,245,-18486,-45,-3600
11609088,375,351,-18072,0,-3200
11614528,206,499,-17676,-90,-2800
11620224,256,203,-17190,-45,-2400
11625920,279,267,-16740,-45,-2000
11631616,304,330,-16218,-45,-1600
11637312,141,309,-15732,-135,-1200
11643136,233,98,-15210,-90,-800
11648640,195,245,-14760,-135,-400
11654400,213,224,-14292,-135,0
11659840,67,203,-13896,-225,400
11665408,240,34,-13500,-135,800
11670912,292,203,-13158,-135,1200
11676608,223,330,-12780,-180,1600
11682304,292,224,-12438,-135,2000
11688064,214,393,-12060,-180,2400
11693760,191,245,-11682,-180,2800
11699456,194,224,-11322,-180,3200
11705216,202,182,-10980,-180,3600
11710912,210,224,-10674,-180,4000
11716608,297,140,-10386,-135,4400
11722304,227,330,-10098,-180,4800
11728000,282,224,-9846,-135,5200
11733632,270,351,-9630,-135,5600
11739264,325,288,-9396,-90,6000
11744768,299,224,-9234,-90,6400
11750336,367,309,-9000,-45,6800
11755840,254,457,-8802,-90,7200
11761408,284,245,-8550,-45,7600
11766912,353,330,-8334,0,8000
11772160,334,414,-8100,0,8400
11777408,217,372,-7866,-45,8800
11782976,255,182,-7632,0,9200
11788224,263,267,-7362,0,9600
11793472,253,245,-7110,0,10000
11798848,330,267,-6876,45,10400
11804352,329,393,-6588,45,10800
11809856,219,414,-6336,0,11200
11815232,256,245,-6084,45,11600
11820736,262,267,-5814,45,12000
11826304,341,182,-5562,90,12400
11831808,262,436,-5328,45,12800
11837312,307,245,-5076,90,13200
11842880,302,309,-4842,90,13600
11848384,294,436,-4518,90,14000
