0.246 12.5093 -44.0021 -7.31387 0
0.248 12.4196 -43.7262 -7.25929 0
0.25 12.3305 -43.4512 -7.2053 0
0.252 12.242 -43.1771 -7.1519 0
0.254 12.154 -42.904 -7.09906 0
0.256 12.0666 -42.6319 -7.04676 0
0.258 11.9798 -42.3608 -6.995 0
0.26 11.8935 -42.0908 -6.94375 0
0.262 11.8077 -41.8219 -6.89301 0
0.264 11.7225 -41.5541 -6.84275 0
0.266 11.6379 -41.2875 -6.79298 0
0.268 11.5538 -41.022 -6.74366 0
0.27 11.4702 -40.7577 -6.6948 0
0.272 11.3872 -40.4945 -6.64638 0
0.274 11.3047 -40.2326 -6.59838 0
0.276 11.2228 -39.9719 -6.55081 0
0.278 11.1414 -39.7125 -6.50365 0
0.28 11.0605 -39.4542 -6.45688 0
0.282 10.9801 -39.1973 -6.41051 0
0.284 10.9003 -38.9416 -6.36452 0
0.286 10.821 -38.6871 -6.31891 0
0.288 10.7422 -38.434 -6.27366 0
0.29 10.6639 -38.1821 -6.22877 0
0.292 10.5862 -37.9315 -6.18423 0
0.294 10.5089 -37.6823 -6.14004 0
0.296 10.4322 -37.4343 -6.09619 0
0.298 10.356 -37.1876 -6.05267 0
0.3 10.2803 -36.9423 -6.00948 0
0.302 10.205 -36.6982 -5.9666 0
0.304 10.1303 -36.4555 -5.92405 0
0.306 10.0561 -36.214 -5.8818 0
0.308 9.98235 -35.9739 -5.83987 0
0.31 9.90911 -35.7351 -5.79823 0
0.312 9.83635 -35.4977 -5.75689 0
0.314 9.76408 -35.2615 -5.71584 0
0.316 9.69229 -35.0266 -5.67508 0
0.318 9.62098 -34.7931 -5.63461 0
0.32 9.55014 -34.5608 -5.59441 0
0.322 9.47979 -34.3299 -5.5545 0
0.324 9.4099 -34.1002 -5.51485 0
0.326 9.34048 -33.8719 -5.47548 0
0.328 9.27153 -33.6449 -5.43637 0
0.33 9.20304 -33.4191 -5.39753 0
0.332 9.13501 -33.1947 -5.35895 0
0.334 9.06744 -32.9715 -5.32063 0
0.336 9.00032 -32.7496 -5.28257 0
0.338 8.93366 -32.529 -5.24475 0
0.34 8.86745 -32.3097 -5.20719 0
0.342 8.80168 -32.0917 -5.16988 0
0.344 8.73636 -31.8749 -5.13281 0
0.346 8.67148 -31.6593 -5.09599 0
0.348 8.60704 -31.4451 -5.0594 0
0.35 8.54304 -31.2321 -5.02306 0
0.352 8.47947 -31.0203 -4.98695 0
0.354 8.41634 -30.8098 -4.95108 0
0.356 8.35363 -30.6005 -4.91545 0
0.358 8.29135 -30.3924 -4.88004 0
0.36 8.2295 -30.1856 -4.84486 0
0.362 8.16806 -29.98 -4.80991 0
0.364 8.10705 -29.7756 -4.77519 0
0.366 8.04645 -29.5724 -4.74069 0
0.368 7.98627 -29.3704 -4.70641 0
0.37 7.9265 -29.1696 -4.67235 0
0.372 7.86713 -28.9701 -4.63851 0
0.374 7.80818 -28.7717 -4.60489 0
0.376 7.74962 -28.5744 -4.57149 0
0.378 7.69147 -28.3784 -4.5383 0
0.38 7.63372 -28.1836 -4.50532 0
0.382 7.57637 -27.9899 -4.47256 0
0.384 7.51941 -27.7973 -4.44 0
0.386 7.46284 -27.606 -4.40766 0
0.388 7.40666 -27.4157 -4.37552 0
0.39 7.35087 -27.2266 -4.34359 0
0.392 7.29547 -27.0387 -4.31186 0
0.394 7.24045 -26.8519 -4.28034 0
0.396 7.18581 -26.6662 -4.24902 0
0.398 7.13154 -26.4816 -4.2179 0
0.4 7.07766 -26.2982 -4.18698 0
0.402 7.02414 -26.1159 -4.15626 0
0.404 6.971 -25.9346 -4.12573 0
0.406 6.91823 -25.7545 -4.09541 0
0.408 6.86582 -25.5754 -4.06527 0
0.41 6.81378 -25.3975 -4.03534 0
0.412 6.7621 -25.2206 -4.00559 0
0.414 6.71079 -25.0448 -3.97604 0
0.416 6.65982 -24.8701 -3.94667 0
0.418 6.60922 -24.6964 -3.9175 0
0.42 6.55897 -24.5238 -3.88851 0
0.422 6.50907 -24.3523 -3.85971 0
0.424 6.45952 -24.1818 -3.8311 0
0.426 6.41032 -24.0123 -3.80267 0
0.428 6.36146 -23.8439 -3.77442 0
0.43 6.31294 -23.6765 -3.74636 0
0.432 6.26477 -23.5101 -3.71848 0
0.434 6.21694 -23.3448 -3.69078 0
0.436 6.16944 -23.1805 -3.66326 0
0.438 6.12227 -23.0172 -3.63591 0
0.44 6.07544 -22.8549 -3.60875 0
0.442 6.02894 -22.6936 -3.58176 0
0.444 5.98277 -22.5332 -3.55494 0
0.446 5.93692 -22.3739 -3.5283 0
0.448 5.8914 -22.2156 -3.50183 0
0.45 5.84621 -22.0582 -3.47554 0
0.452 5.80133 -21.9018 -3.44941 0
0.454 5.75677 -21.7464 -3.42346 0
0.456 5.71253 -21.592 -3.39768 0
0.458 5.6686 -21.4385 -3.37206 0
0.46 5.62498 -21.2859 -3.34661 0
0.462 5.58168 -21.1343 -3.32133 0
0.464 5.53868 -20.9837 -3.29622 0
0.466 5.49599 -20.8339 -3.27126 0
0.468 5.45361 -20.6852 -3.24648 0
0.47 5.41153 -20.5373 -3.22185 0
0.472 5.36975 -20.3904 -3.19739 0
0.474 5.32827 -20.2443 -3.17309 0
0.476 5.28709 -20.0992 -3.14895 0
0.478 5.2462 -19.955 -3.12496 0
0.48 5.20561 -19.8118 -3.10114 0
0.482 5.16531 -19.6694 -3.07747 0
0.484 5.12529 -19.5279 -3.05396 0
0.486 5.08557 -19.3872 -3.0306 0
0.488 5.04614 -19.2475 -3.0074 0
0.49 5.00698 -19.1086 -2.98435 0
0.492 4.96812 -18.9707 -2.96146 0
0.494 4.92953 -18.8336 -2.93872 0
0.496 4.89122 -18.6973 -2.91612 0
0.498 4.85319 -18.5619 -2.89368 0
0.5 4.81544 -18.4274 -2.87139 0
0.502 4.77795 -18.2937 -2.84925 0
0.504 4.74075 -18.1609 -2.82725 0
0.506 4.70381 -18.0289 -2.8054 0
0.508 4.66714 -17.8977 -2.7837 0
0.51 4.63074 -17.7674 -2.76214 0
0.512 4.59461 -17.6379 -2.74072 0
0.514 4.55873 -17.5092 -2.71945 0
0.516 4.52312 -17.3813 -2.69833 0
0.518 4.48778 -17.2543 -2.67734 0
0.52 4.45269 -17.1281 -2.65649 0
0.522 4.41785 -17.0026 -2.63579 0
0.524 4.38328 -16.878 -2.61522 0
0.526 4.34895 -16.7542 -2.5948 0
0.528 4.31488 -16.6311 -2.57451 0
0.53 4.28106 -16.5089 -2.55436 0
0.532 4.24749 -16.3874 -2.53434 0
0.534 4.21417 -16.2667 -2.51446 0
0.536 4.18109 -16.1468 -2.49472 0
0.538 4.14825 -16.0276 -2.47511 0
0.54 4.11566 -15.9092 -2.45563 0
0.542 4.08331 -15.7916 -2.43628 0
0.544 4.0512 -15.6747 -2.41707 0
0.546 4.01933 -15.5586 -2.39799 0
0.548 3.98769 -15.4433 -2.37903 0
0.55 3.95629 -15.3286 -2.36021 0
0.552 3.92512 -15.2148 -2.34151 0
0.554 3.89419 -15.1016 -2.32295 0
0.556 3.86348 -14.9892 -2.30451 0
0.558 3.83301 -14.8775 -2.2862 0
0.56 3.80276 -14.7666 -2.26801 0
0.562 3.77273 -14.6563 -2.24995 0
0.564 3.74293 -14.5468 -2.23201 0
0.566 3.71336 -14.438 -2.2142 0
0.568 3.684 -14.3299 -2.19651 0
0.57 3.65487 -14.2225 -2.17894 0
0.572 3.62595 -14.1158 -2.16149 0
0.574 3.59725 -14.0098 -2.14417 0
0.576 3.56876 -13.9045 -2.12696 0
0.578 3.54049 -13.7999 -2.10987 0
0.58 3.51244 -13.6959 -2.0929 0
0.582 3.48459 -13.5927 -2.07605 0
0.584 3.45695 -13.4901 -2.05932 0
0.586 3.42953 -13.3882 -2.04271 0
0.588 3.40231 -13.287 -2.02621 0
0.59 3.37529 -13.1864 -2.00982 0
0.592 3.34848 -13.0865 -1.99355 0
0.594 3.32187 -12.9872 -1.97739 0
0.596 3.29547 -12.8886 -1.96135 0
0.598 3.26926 -12.7907 -1.94542 0
0.6 3.24325 -12.6934 -1.9296 0
0.602 3.21745 -12.5967 -1.91389 0
0.604 3.19183 -12.5007 -1.89829 0
0.606 3.16641 -12.4053 -1.88281 0
0.608 3.14119 -12.3106 -1.86743 0
0.61 3.11616 -12.2165 -1.85216 0
0.612 3.09132 -12.123 -1.83699 0
0.614 3.06667 -12.0301 -1.82194 0
0.616 3.0422 -11.9379 -1.80699 0
0.618 3.01793 -11.8462 -1.79215 0
0.62 2.99384 -11.7552 -1.77741 0
0.622 2.96993 -11.6648 -1.76278 0
0.624 2.94621 -11.575 -1.74825 0
0.626 2.92267 -11.4858 -1.73382 0
0.628 2.89932 -11.3972 -1.7195 0
0.63 2.87614 -11.3092 -1.70528 0
0.632 2.85314 -11.2217 -1.69116 0
0.634 2.83032 -11.1349 -1.67715 0
0.636 2.80767 -11.0486 -1.66323 0
0.638 2.7852 -10.963 -1.64942 0
0.64 2.7629 -10.8779 -1.6357 0
0.642 2.74078 -10.7933 -1.62208 0
0.644 2.71882 -10.7094 -1.60856 0
0.646 2.69704 -10.626 -1.59514 0
0.648 2.67543 -10.5432 -1.58182 0
0.65 2.65398 -10.4609 -1.56859 0
0.652 2.6327 -10.3792 -1.55546 0
0.654 2.61159 -10.2981 -1.54242 0
0.656 2.59064 -10.2175 -1.52948 0
0.658 2.56986 -10.1374 -1.51663 0
0.66 2.54924 -10.0579 -1.50387 0
0.662 2.52877 -9.97897 -1.49121 0
0.664 2.50847 -9.90055 -1.47864 0
0.666 2.48833 -9.82266 -1.46616 0
0.668 2.46835 -9.7453 -1.45378 0
0.67 2.44852 -9.66848 -1.44148 0
0.672 2.42885 -9.59218 -1.42927 0
0.674 2.40933 -9.51641 -1.41716 0
0.676 2.38997 -9.44115 -1.40513 0
0.678 2.37076 -9.36642 -1.39319 0
0.68 2.3517 -9.29219 -1.38134 0
0.682 2.3328 -9.21848 -1.36958 0
0.684 2.31404 -9.14528 -1.3579 0
0.686 2.29543 -9.07258 -1.34631 0
0.688 2.27697 -9.00039 -1.3348 0
0.69 2.25866 -8.92869 -1.32338 0
0.692 2.24049 -8.85749 -1.31205 0
0.694 2.22246 -8.78679 -1.3008 0
0.696 2.20458 -8.71657 -1.28963 0
0.698 2.18684 -8.64684 -1.27855 0
0.7 2.16925 -8.5776 -1.26755 0
0.702 2.15179 -8.50884 -1.25663 0
0.704 2.13448 -8.44056 -1.24579 0
0.706 2.1173 -8.37276 -1.23504 0
0.708 2.10026 -8.30543 -1.22436 0
0.71 2.08336 -8.23857 -1.21377 0
0.712 2.06659 -8.17218 -1.20325 0
0.714 2.04996 -8.10626 -1.19282 0
0.716 2.03346 -8.04079 -1.18246 0
0.718 2.0171 -7.97579 -1.17218 0
0.72 2.00087 -7.91125 -1.16198 0
0.722 1.98477 -7.84716 -1.15185 0
0.724 1.9688 -7.78352 -1.14181 0
0.726 1.95296 -7.72033 -1.13183 0
0.728 1.93724 -7.65759 -1.12194 0
0.73 1.92166 -7.59529 -1.11212 0
0.732 1.9062 -7.53344 -1.10237 0
0.734 1.89087 -7.47202 -1.0927 0
0.736 1.87566 -7.41104 -1.08311 0
0.738 1.86058 -7.35049 -1.07358 0
0.74 1.84562 -7.29037 -1.06413 0
0.742 1.83078 -7.23069 -1.05476 0
0.744 1.81606 -7.17142 -1.04545 0
0.746 1.80147 -7.11258 -1.03622 0
0.748 1.78699 -7.05417 -1.02705 0
0.75 1.77263 -6.99617 -1.01796 0
0.752 1.7584 -6.93858 -1.00894 0
0.754 1.74427 -6.88141 -0.999992 0
0.756 1.73027 -6.82465 -0.991111 0
0.758 1.71638 -6.7683 -0.9823 0
0.76 1.7026 -6.71236 -0.973556 0
0.762 1.68894 -6.65681 -0.964881 0
0.764 1.67539 -6.60167 -0.956274 0
0.766 1.66196 -6.54693 -0.947735 0
0.768 1.64863 -6.49258 -0.939262 0
0.77 1.63542 -6.43863 -0.930856 0
0.772 1.62231 -6.38506 -0.922515 0
0.774 1.60932 -6.33189 -0.914241 0
0.776 1.59643 -6.2791 -0.906031 0
0.778 1.58365 -6.2267 -0.897886 0
0.78 1.57097 -6.17468 -0.889806 0
0.782 1.55841 -6.12304 -0.881789 0
0.784 1.54594 -6.07177 -0.873836 0
0.786 1.53358 -6.02088 -0.865946 0
0.788 1.52133 -5.97037 -0.858119 0
0.79 1.50918 -5.92022 -0.850354 0
0.792 1.49713 -5.87045 -0.842651 0
0.794 1.48518 -5.82104 -0.835009 0
0.796 1.47333 -5.77199 -0.827429 0
0.798 1.46158 -5.7233 -0.819909 0
0.8 1.44993 -5.67498 -0.81245 0
0.802 1.43838 -5.62701 -0.80505 0
0.804 1.42692 -5.5794 -0.797711 0
0.806 1.41557 -5.53214 -0.79043 0
0.808 1.4043 -5.48523 -0.783208 0
0.81 1.39314 -5.43867 -0.776045 0
0.812 1.38207 -5.39245 -0.76894 0
0.814 1.37109 -5.34658 -0.761892 0
0.816 1.36021 -5.30106 -0.754902 0
0.818 1.34941 -5.25587 -0.747968 0
0.82 1.33871 -5.21102 -0.741091 0
0.822 1.3281 -5.1665 -0.73427 0
0.824 1.31759 -5.12232 -0.727504 0
0.826 1.30716 -5.07847 -0.720794 0
0.828 1.29682 -5.03495 -0.714139 0
0.83 1.28657 -4.99176 -0.707539 0
0.832 1.2764 -4.94889 -0.700992 0
0.834 1.26633 -4.90635 -0.6945 0
0.836 1.25634 -4.86413 -0.688061 0
0.838 1.24643 -4.82223 -0.681675 0
0.84 1.23661 -4.78065 -0.675343 0
0.842 1.22688 -4.73938 -0.669063 0
0.844 1.21723 -4.69843 -0.662835 0
0.846 1.20766 -4.65779 -0.656659 0
0.848 1.19817 -4.61746 -0.650535 0
0.85 1.18877 -4.57743 -0.644462 0
0.852 1.17945 -4.53772 -0.63844 0
0.854 1.17021 -4.49831 -0.632469 0
0.856 1.16104 -4.4592 -0.626548 0
0.858 1.15196 -4.42039 -0.620678 0
0.86 1.14296 -4.38188 -0.614857 0
0.862 1.13403 -4.34366 -0.609085 0
0.864 1.12519 -4.30574 -0.603363 0
0.866 1.11642 -4.26812 -0.597689 0
0.868 1.10772 -4.23078 -0.592064 0
0.87 1.0991 -4.19373 -0.586487 0
0.872 1.09056 -4.15697 -0.580958 0
0.874 1.08209 -4.1205 -0.575476 0
0.876 1.0737 -4.08431 -0.570041 0
0.878 1.06537 -4.0484 -0.564653 0
0.88 1.05713 -4.01277 -0.559312 0
0.882 1.04895 -3.97742 -0.554016 0
0.884 1.04084 -3.94234 -0.548767 0
0.886 1.03281 -3.90754 -0.543563 0
0.888 1.02485 -3.87302 -0.538404 0
0.89 1.01695 -3.83876 -0.53329 0
0.892 1.00913 -3.80477 -0.52822 0
0.894 1.00138 -3.77105 -0.523195 0
0.896 0.993691 -3.7376 -0.518213 0
0.898 0.986072 -3.70441 -0.513275 0
0.9 0.978521 -3.67148 -0.50838 0
0.902 0.971037 -3.63882 -0.503528 0
0.904 0.963618 -3.60641 -0.498718 0
0.906 0.956266 -3.57426 -0.493951 0
0.908 0.948978 -3.54237 -0.489226 0
0.91 0.941756 -3.51073 -0.484542 0
0.912 0.934597 -3.47935 -0.479901 0
0.914 0.927502 -3.44821 -0.4753 0
0.916 0.92047 -3.41733 -0.47074 0
0.918 0.913501 -3.38669 -0.466221 0
0.92 0.906593 -3.3563 -0.461742 0
0.922 0.899748 -3.32616 -0.457304 0
0.924 0.892963 -3.29626 -0.452905 0
0.926 0.886239 -3.2666 -0.448546 0
0.928 0.879576 -3.23718 -0.444226 0
0.93 0.872972 -3.208 -0.439946 0
0.932 0.866427 -3.17905 -0.435704 0
0.934 0.859941 -3.15034 -0.4315 0
0.936 0.853513 -3.12187 -0.427335 0
0.938 0.847143 -3.09363 -0.423208 0
0.94 0.84083 -3.06561 -0.419119 0
0.942 0.834574 -3.03783 -0.415067 0
0.944 0.828374 -3.01028 -0.411052 0
0.946 0.822231 -2.98295 -0.407074 0
0.948 0.816142 -2.95584 -0.403132 0
0.95 0.810109 -2.92896 -0.399227 0
0.952 0.80413 -2.9023 -0.395358 0
0.954 0.798206 -2.87586 -0.391524 0
0.956 0.792335 -2.84964 -0.387726 0
0.958 0.786517 -2.82364 -0.383964 0
0.96 0.780752 -2.79785 -0.380236 0
0.962 0.77504 -2.77228 -0.376544 0
0.964 0.769379 -2.74692 -0.372886 0
0.966 0.76377 -2.72178 -0.369262 0
0.968 0.758212 -2.69684 -0.365672 0
0.97 0.752705 -2.67211 -0.362117 0
0.972 0.747248 -2.6476 -0.358595 0
0.974 0.741841 -2.62328 -0.355107 0
0.976 0.736483 -2.59918 -0.351651 0
0.978 0.731175 -2.57527 -0.348229 0
0.98 0.725915 -2.55157 -0.34484 0
0.982 0.720703 -2.52807 -0.341483 0
0.984 0.71554 -2.50477 -0.338159 0
0.986 0.710423 -2.48166 -0.334866 0
0.988 0.705354 -2.45876 -0.331605 0
0.99 0.700331 -2.43604 -0.328376 0
0.992 0.695355 -2.41353 -0.325178 0
0.994 0.690424 -2.3912 -0.322012 0
0.996 0.685539 -2.36907 -0.318876 0
0.998 0.680699 -2.34713 -0.315771 0
1 0.675904 -2.32537 -0.312696 0
1.002 0.671153 -2.3038 -0.309651 0
1.004 0.666446 -2.28242 -0.306637 0
1.006 0.661782 -2.26123 -0.303652 0
1.008 0.657161 -2.24022 -0.300697 0
1.01 0.652584 -2.21939 -0.297771 0
1.012 0.648048 -2.19874 -0.294874 0
1.014 0.643555 -2.17828 -0.292006 0
1.016 0.639103 -2.15799 -0.289167 0
1.018 0.634693 -2.13788 -0.286356 0
1.02 0.630323 -2.11794 -0.283574 0
1.022 0.625994 -2.09819 -0.28082 0
1.024 0.621706 -2.0786 -0.278094 0
1.026 0.617457 -2.05919 -0.275395 0
1.028 0.613248 -2.03995 -0.272724 0
1.03 0.609077 -2.02088 -0.270081 0
1.032 0.604946 -2.00198 -0.267464 0
1.034 0.600853 -1.98325 -0.264874 0
1.036 0.596798 -1.96469 -0.262311 0
1.038 0.592781 -1.94629 -0.259775 0
1.04 0.588801 -1.92805 -0.257265 0
1.042 0.584859 -1.90998 -0.254781 0
1.044 0.580953 -1.89207 -0.252323 0
1.046 0.577083 -1.87433 -0.24989 0
1.048 0.573249 -1.85674 -0.247483 0
1.05 0.569451 -1.83931 -0.245101 0
1.052 0.565689 -1.82204 -0.242745 0
1.054 0.561961 -1.80492 -0.240413 0
1.056 0.558268 -1.78797 -0.238106 0
1.058 0.55461 -1.77116 -0.235823 0
1.06 0.550985 -1.75451 -0.233565 0
1.062 0.547394 -1.73801 -0.23133 0
1.064 0.543837 -1.72166 -0.229119 0
1.066 0.540312 -1.70547 -0.226932 0
1.068 0.536821 -1.68942 -0.224769 0
1.07 0.533361 -1.67352 -0.222628 0
1.072 0.529934 -1.65776 -0.22051 0
1.074 0.526539 -1.64216 -0.218416 0
1.076 0.523175 -1.62669 -0.216344 0
1.078 0.519843 -1.61138 -0.214294 0
1.08 0.516541 -1.5962 -0.212267 0
1.082 0.51327 -1.58117 -0.210262 0
1.084 0.510029 -1.56628 -0.208279 0
1.086 0.506819 -1.55153 -0.206318 0
1.088 0.503638 -1.53692 -0.204378 0
1.09 0.500487 -1.52244 -0.202461 0
1.092 0.497365 -1.50811 -0.200564 0
1.094 0.494271 -1.49391 -0.198689 0
1.096 0.491207 -1.47984 -0.196835 0
1.098 0.488171 -1.46591 -0.195002 0
1.1 0.485163 -1.45212 -0.19319 0
1.102 0.482183 -1.43845 -0.191399 0
1.104 0.479231 -1.42492 -0.189628 0
1.106 0.476306 -1.41151 -0.187877 0
1.108 0.473408 -1.39824 -0.186146 0
1.11 0.470537 -1.38509 -0.184436 0
1.112 0.467693 -1.37207 -0.182745 0
1.114 0.464874 -1.35918 -0.181073 0
1.116 0.462083 -1.34641 -0.179422 0
1.118 0.459316 -1.33377 -0.177789 0
1.12 0.456576 -1.32125 -0.176175 0
1.122 0.453861 -1.30885 -0.174581 0
1.124 0.451171 -1.29658 -0.173005 0
1.126 0.448505 -1.28442 -0.171448 0
1.128 0.445865 -1.27239 -0.169909 0
