84.3662 -34.3681 -1.52832 
83.346 -34.018 -1.50716 
82.3376 -33.6702 -1.48565 
81.3409 -33.3247 -1.46487 
80.3559 -32.9815 -1.44498 
79.3823 -32.6408 -1.42485 
78.42 -32.3024 -1.40458 
77.4689 -31.9664 -1.38528 
76.529 -31.6328 -1.36656 
75.6 -31.3017 -1.34737 
74.6819 -30.973 -1.32838 
73.7746 -30.6467 -1.31045 
72.8779 -30.323 -1.29269 
71.9918 -30.0018 -1.27444 
71.1161 -29.683 -1.25677 
70.2506 -29.3668 -1.24003 
69.3954 -29.0531 -1.22305 
68.5502 -28.7419 -1.20582 
67.7149 -28.4332 -1.18945 
66.8896 -28.1271 -1.17362 
66.0739 -27.8235 -1.15738 
65.268 -27.5225 -1.14132 
64.4716 -27.2239 -1.12607 
63.6846 -26.928 -1.1109 
62.9069 -26.6345 -1.09554 
62.1385 -26.3436 -1.08069 
61.3792 -26.0553 -1.06622 
60.6288 -25.7695 -1.05165 
59.8875 -25.4862 -1.03742 
59.1549 -25.2054 -1.02359 
58.4311 -24.9272 -1.00958 
57.7159 -24.6515 -0.995815 
57.0092 -24.3782 -0.982791 
56.311 -24.1075 -0.96959 
55.6211 -23.8394 -0.956029 
54.9394 -23.5736 -0.943345 
54.2659 -23.3103 -0.931225 
53.6004 -23.0496 -0.918386 
52.9429 -22.7913 -0.905638 
52.2933 -22.5354 -0.893967 
51.6515 -22.2819 -0.882242 
51.0174 -22.031 -0.87003 
50.3909 -21.7824 -0.858402 
49.7719 -21.5362 -0.847156 
49.1604 -21.2924 -0.835696 
48.5562 -21.051 -0.824662 
47.9592 -20.812 -0.813848 
47.3695 -20.5754 -0.802571 
46.7868 -20.341 -0.791849 
46.2112 -20.1089 -0.781953 
45.6425 -19.8793 -0.771383 
45.0807 -19.6519 -0.760533 
44.5257 -19.4268 -0.750764 
43.9774 -19.2039 -0.741136 
43.4357 -18.9834 -0.731012 
42.9006 -18.7651 -0.721359 
42.3719 -18.549 -0.711811 
41.8496 -18.3351 -0.702035 
41.3337 -18.1233 -0.693105 
40.8239 -17.9138 -0.684336 
40.3204 -17.7066 -0.674635 
39.823 -17.5013 -0.665473 
39.3316 -17.2982 -0.657241 
38.8462 -17.0973 -0.648512 
38.3667 -16.8984 -0.639808 
37.893 -16.7017 -0.63153 
37.4251 -16.507 -0.622729 
36.9628 -16.3143 -0.614402 
36.5062 -16.1236 -0.607058 
36.0551 -15.9351 -0.598923 
35.6095 -15.7486 -0.59044 
35.1693 -15.564 -0.582838 
34.7345 -15.3813 -0.575074 
34.305 -15.2006 -0.567464 
33.8808 -15.0218 -0.560638 
33.4617 -14.8451 -0.55296 
33.0477 -14.6702 -0.544943 
32.6388 -14.4971 -0.538088 
32.2349 -14.326 -0.53112 
31.8359 -14.1566 -0.524097 
31.4418 -13.9892 -0.517757 
31.0525 -13.8236 -0.510515 
30.6679 -13.6598 -0.503052 
30.2881 -13.4977 -0.496829 
29.9129 -13.3374 -0.490375 
29.5424 -13.1788 -0.483999 
29.1764 -13.0221 -0.478294 
28.8148 -12.8672 -0.471472 
28.4577 -12.7139 -0.464579 
28.1049 -12.5622 -0.45872 
27.7565 -12.4122 -0.452432 
27.4124 -12.2638 -0.446791 
27.0724 -12.1171 -0.441838 
26.7367 -11.9722 -0.435645 
26.4051 -11.829 -0.429655 
26.0775 -11.6872 -0.423894 
25.754 -11.547 -0.417325 
25.4345 -11.4082 -0.412009 
25.1189 -11.271 -0.407182 
24.8071 -11.1354 -0.401851 
24.4993 -11.0014 -0.397607 
24.1951 -10.8691 -0.392708 
23.8948 -10.7383 -0.387002 
23.5981 -10.609 -0.382038 
23.3051 -10.4812 -0.375976 
23.0157 -10.3545 -0.36997 
22.7298 -10.2292 -0.364887 
22.4475 -10.1051 -0.358893 
22.1687 -9.98224 -0.353898 
21.8934 -9.86072 -0.349362 
21.6214 -9.74059 -0.344076 
21.3528 -9.62172 -0.340149 
21.0875 -9.50434 -0.335753 
20.8255 -9.38833 -0.331143 
20.5667 -9.27365 -0.327702 
20.3112 -9.16047 -0.323117 
20.0588 -9.04856 -0.319232 
19.8095 -8.93804 -0.315706 
19.5633 -8.82891 -0.311132 
19.3202 -8.72101 -0.307914 
19.0801 -8.61452 -0.303917 
18.843 -8.50928 -0.299874 
18.6088 -8.40529 -0.296857 
18.3774 -8.30266 -0.292481 
18.149 -8.20115 -0.289311 
17.9234 -8.10097 -0.285812 
17.7005 -8.002 -0.281756 
17.4805 -7.90416 -0.279073 
17.2631 -7.80763 -0.274926 
17.0485 -7.71215 -0.271887 
16.8365 -7.61791 -0.268701 
16.6271 -7.52483 -0.264775 
16.4204 -7.43278 -0.262375 
16.2162 -7.342 -0.258336 
16.0145 -7.25217 -0.255639 
15.8154 -7.16354 -0.25249 
15.6186 -7.07597 -0.248883 
15.4244 -6.9894 -0.246675 
15.2325 -6.90401 -0.242638 
15.043 -6.8195 -0.240524 
14.8559 -6.73617 -0.237027 
14.671 -6.65375 -0.234152 
14.4885 -6.57236 -0.231751 
14.3082 -6.49203 -0.227929 
14.1302 -6.41252 -0.226451 
13.9544 -6.3342 -0.222116 
13.7808 -6.25657 -0.220979 
13.6093 -6.18016 -0.216728 
13.4399 -6.10442 -0.21541 
13.2727 -6.02984 -0.211624 
13.1075 -5.95596 -0.209899 
12.9443 -5.88315 -0.206654 
12.7832 -5.8111 -0.204559 
12.6241 -5.74001 -0.201742 
12.4669 -5.66973 -0.199426 
12.3117 -5.60035 -0.196877 
12.1585 -5.53179 -0.194485 
12.0071 -5.46407 -0.19208 
11.8576 -5.39718 -0.1897 
11.71 -5.3311 -0.187374 
11.5642 -5.26582 -0.185046 
11.4202 -5.20134 -0.182774 
11.278 -5.13765 -0.180507 
11.1375 -5.07473 -0.178284 
10.9988 -5.01258 -0.176077 
10.8618 -4.95119 -0.173905 
10.7265 -4.89054 -0.171756 
10.5929 -4.83064 -0.169636 
10.4609 -4.77146 -0.167541 
10.3306 -4.713 -0.165472 
10.202 -4.65526 -0.163429 
10.0749 -4.59822 -0.16141 
9.94938 -4.54188 -0.159416 
9.82542 -4.48622 -0.157446 
9.703 -4.43125 -0.155499 
9.58209 -4.37694 -0.153577 
9.46267 -4.32329 -0.151677 
9.34474 -4.2703 -0.149802 
9.22828 -4.21796 -0.147949 
9.11326 -4.16625 -0.14612 
8.99968 -4.11517 -0.144314 
8.88751 -4.06472 -0.14253 
8.77675 -4.01488 -0.140768 
8.66736 -3.96565 -0.139028 
8.55933 -3.91702 -0.137309 
8.45264 -3.86898 -0.13561 
8.34727 -3.82153 -0.133932 
8.2432 -3.77466 -0.132275 
8.14042 -3.72836 -0.130637 
8.03891 -3.68262 -0.129019 
7.93866 -3.63745 -0.127422 
7.83966 -3.59282 -0.125844 
7.74189 -3.54874 -0.124286 
7.64534 -3.50519 -0.122748 
7.54999 -3.46218 -0.121229 
7.45584 -3.41969 -0.119729 
7.36286 -3.37772 -0.118247 
7.27104 -3.33627 -0.116783 
7.18035 -3.29532 -0.115337 
7.09079 -3.25487 -0.113908 
7.00234 -3.21491 -0.112497 
6.91498 -3.17544 -0.111102 
6.8287 -3.13645 -0.109725 
6.74349 -3.09794 -0.108365 
6.65934 -3.0599 -0.107021 
6.57624 -3.02232 -0.105694 
6.49417 -2.9852 -0.104384 
6.41313 -2.94854 -0.103091 
6.33311 -2.91232 -0.101813 
6.25409 -2.87655 -0.100552 
6.17605 -2.84121 -0.0993058 
6.09898 -2.8063 -0.0980749 
6.02286 -2.77182 -0.0968587 
5.94769 -2.73777 -0.0956572 
5.87345 -2.70412 -0.0944701 
5.80012 -2.67089 -0.0932973 
5.72771 -2.63807 -0.0921389 
5.65619 -2.60564 -0.0909949 
5.58556 -2.57361 -0.0898651 
5.51581 -2.54198 -0.0887496 
5.44694 -2.51073 -0.0876482 
5.37893 -2.47986 -0.0865606 
5.31177 -2.44937 -0.0854867 
5.24545 -2.41925 -0.0844261 
5.17996 -2.3895 -0.0833785 
5.11528 -2.36011 -0.0823436 
5.0514 -2.33109 -0.081321 
4.98832 -2.30241 -0.0803107 
4.92601 -2.27409 -0.0793126 
4.86447 -2.24612 -0.0783265 
4.8037 -2.21848 -0.0773525 
4.74368 -2.19119 -0.0763905 
4.68441 -2.16422 -0.0754407 
4.62587 -2.13759 -0.0745028 
4.56808 -2.11129 -0.0735768 
4.511 -2.0853 -0.0726626 
4.45465 -2.05963 -0.0717599 
4.399 -2.03428 -0.0708684 
4.34404 -2.00924 -0.0699878 
4.28977 -1.9845 -0.0691179 
4.23617 -1.96007 -0.0682584 
4.18324 -1.93593 -0.0674092 
4.13096 -1.9121 -0.0665701 
4.07932 -1.88855 -0.0657412 
4.02833 -1.86529 -0.0649223 
3.97796 -1.84231 -0.0641136 
3.92822 -1.81962 -0.063315 
3.87911 -1.7972 -0.0625266 
3.83061 -1.77506 -0.0617482 
3.78272 -1.75319 -0.0609797 
3.73544 -1.73159 -0.060221 
3.68874 -1.71025 -0.0594718 
3.64264 -1.68917 -0.0587318 
3.5971 -1.66835 -0.0580009 
3.55214 -1.64779 -0.0572787 
3.50773 -1.62748 -0.0565651 
3.46387 -1.60741 -0.05586 
3.42055 -1.5876 -0.0551633 
3.37776 -1.56802 -0.0544751 
3.3355 -1.54869 -0.0537953 
3.29377 -1.52959 -0.053124 
3.25256 -1.51072 -0.0524612 
3.21187 -1.49209 -0.0518069 
3.17169 -1.47368 -0.051161 
3.13202 -1.4555 -0.0505234 
3.09285 -1.43755 -0.0498938 
3.05417 -1.41981 -0.0492721 
3.01597 -1.40229 -0.0486581 
2.97825 -1.38499 -0.0480515 
2.941 -1.36789 -0.0474521 
2.90421 -1.35101 -0.0468598 
2.86787 -1.33434 -0.0462746 
2.83198 -1.31786 -0.0456963 
2.79654 -1.30159 -0.045125 
2.76153 -1.28552 -0.0445608 
2.72696 -1.26965 -0.0440037 
2.69282 -1.25397 -0.0434537 
2.65911 -1.23848 -0.0429108 
2.62582 -1.22319 -0.0423748 
2.59296 -1.20808 -0.0418458 
2.56051 -1.19316 -0.0413236 
2.52848 -1.17842 -0.0408079 
2.49684 -1.16386 -0.0402985 
2.4656 -1.14947 -0.0397952 
2.43474 -1.13527 -0.039298 
2.40427 -1.12124 -0.0388066 
2.37417 -1.10738 -0.038321 
2.34444 -1.09369 -0.0378411 
2.31508 -1.08017 -0.0373671 
2.28608 -1.06682 -0.0368989 
2.25745 -1.05363 -0.0364366 
2.22917 -1.0406 -0.0359802 
2.20125 -1.02773 -0.0355297 
2.17368 -1.01502 -0.0350851 
2.14646 -1.00247 -0.0346463 
2.11959 -0.990066 -0.0342132 
2.09305 -0.977818 -0.0337854 
2.06685 -0.96572 -0.033363 
2.04098 -0.953771 -0.0329457 
2.01543 -0.941969 -0.0325334 
1.99019 -0.930311 -0.0321259 
1.96527 -0.918797 -0.0317231 
1.94065 -0.907424 -0.0313251 
1.91633 -0.896191 -0.0309319 
1.89232 -0.885096 -0.0305434 
1.8686 -0.874137 -0.0301599 
1.84518 -0.863313 -0.0297812 
1.82205 -0.852622 -0.0294074 
1.79922 -0.842062 -0.0290386 
1.77668 -0.831632 -0.0286746 
1.75442 -0.82133 -0.0283154 
1.73245 -0.811155 -0.0279608 
1.71076 -0.801105 -0.0276106 
1.68933 -0.791179 -0.0272647 
1.66818 -0.781374 -0.0269229 
1.64729 -0.77169 -0.0265852 
1.62665 -0.762126 -0.0262514 
1.60627 -0.752678 -0.0259214 
1.58614 -0.743347 -0.0255953 
1.56625 -0.734131 -0.0252732 
1.54661 -0.725028 -0.024955 
1.52721 -0.716037 -0.0246408 
1.50806 -0.707156 -0.0243307 
1.48915 -0.698385 -0.0240247 
1.47048 -0.689722 -0.0237228 
1.45205 -0.681165 -0.0234248 
1.43386 -0.672714 -0.0231308 
1.4159 -0.664367 -0.0228406 
1.39816 -0.656122 -0.022554 
1.38065 -0.647979 -0.0222709 
1.36336 -0.639937 -0.0219911 
1.34628 -0.631993 -0.0217146 
1.32941 -0.624147 -0.0214413 
1.31274 -0.616397 -0.0211711 
1.29628 -0.608743 -0.0209041 
1.28002 -0.601183 -0.0206402 
1.26396 -0.593716 -0.0203796 
1.2481 -0.586342 -0.0201224 
1.23244 -0.579058 -0.0198685 
1.21698 -0.571863 -0.0196179 
1.20172 -0.564758 -0.0193708 
1.18665 -0.55774 -0.019127 
1.17178 -0.550808 -0.0188864 
1.1571 -0.543962 -0.0186489 
1.14261 -0.537201 -0.0184145 
1.1283 -0.530522 -0.0181829 
1.11416 -0.523926 -0.017954 
1.1002 -0.517411 -0.0177278 
1.08641 -0.510977 -0.0175041 
1.07279 -0.504621 -0.017283 
1.05934 -0.498345 -0.0170644 
1.04605 -0.492145 -0.0168484 
1.03292 -0.486022 -0.0166351 
1.01995 -0.479974 -0.0164244 
1.00715 -0.474001 -0.0162165 
0.99451 -0.468102 -0.0160114 
0.982034 -0.462275 -0.0158091 
0.969718 -0.456521 -0.0156096 
0.957562 -0.450837 -0.0154128 
0.945564 -0.445224 -0.0152185 
0.933719 -0.439679 -0.0150268 
0.922025 -0.434204 -0.0148375 
0.910477 -0.428795 -0.0146504 
0.899072 -0.423454 -0.0144654 
0.887806 -0.418178 -0.0142826 
0.876677 -0.412968 -0.0141018 
0.865682 -0.407822 -0.013923 
0.85482 -0.402739 -0.0137463 
0.84409 -0.397719 -0.0135716 
0.833493 -0.392761 -0.0133992 
0.823027 -0.387864 -0.013229 
0.812695 -0.383028 -0.013061 
0.802495 -0.378252 -0.0128954 
0.792427 -0.373534 -0.0127321 
0.782491 -0.368875 -0.012571 
0.772685 -0.364274 -0.0124121 
0.763006 -0.359729 -0.0122554 
0.753452 -0.35524 -0.0121007 
0.744019 -0.350807 -0.0119478 
0.734704 -0.346429 -0.0117968 
0.725503 -0.342105 -0.0116475 
0.716414 -0.337834 -0.0114998 
0.707433 -0.333616 -0.0113537 
0.698561 -0.32945 -0.0112092 
0.689795 -0.325336 -0.0110664 
0.681135 -0.321272 -0.0109253 
0.672582 -0.317259 -0.010786 
0.664136 -0.313295 -0.0106484 
0.655797 -0.309381 -0.0105128 
0.647567 -0.305515 -0.010379 
0.639444 -0.301696 -0.0102472 
0.631428 -0.297925 -0.0101172 
0.623518 -0.294201 -0.00998901 
0.615712 -0.290523 -0.00986257 
0.608007 -0.28689 -0.00973776 
0.6004 -0.283302 -0.00961449 
0.592888 -0.279759 -0.00949266 
0.585468 -0.27626 -0.00937218 
0.578138 -0.272803 -0.009253 
0.570895 -0.26939 -0.0091351 
0.563737 -0.266019 -0.00901846 
0.556665 -0.262689 -0.00890313 
0.549678 -0.259401 -0.00878914 
0.542776 -0.256154 -0.00867656 
0.53596 -0.252946 -0.00856545 
0.529231 -0.249779 -0.00845586 
0.522589 -0.246651 -0.00834783 
0.516035 -0.243561 -0.00824137 
0.509569 -0.24051 -0.00813646 
0.503188 -0.237497 -0.00803305 
0.496893 -0.234521 -0.00793109 
0.49068 -0.231582 -0.00783049 
0.484547 -0.228679 -0.00773115 
0.478492 -0.225812 -0.00763298 
0.472511 -0.222981 -0.00753591 
0.466602 -0.220185 -0.00743986 
0.460763 -0.217424 -0.00734482 
0.454993 -0.214697 -0.00725076 
0.44929 -0.212003 -0.0071577 
0.443654 -0.209343 -0.00706569 
0.438086 -0.206716 -0.00697477 
0.432586 -0.204122 -0.006885 
0.427156 -0.20156 -0.00679645 
0.421796 -0.19903 -0.00670915 
0.416507 -0.196531 -0.00662314 
0.411289 -0.194063 -0.00653842 
0.406141 -0.191625 -0.00645497 
0.401063 -0.189219 -0.00637274 
0.396054 -0.186842 -0.00629167 
0.39111 -0.184494 -0.00621167 
0.38623 -0.182176 -0.00613266 
0.381412 -0.179886 -0.00605455 
0.376652 -0.177625 -0.00597728 
0.371948 -0.175392 -0.0059008 
0.367299 -0.173187 -0.00582508 
0.362703 -0.171009 -0.00575012 
0.35816 -0.168858 -0.00567593 
0.353671 -0.166733 -0.00560256 
0.349235 -0.164636 -0.00553007 
0.344853 -0.162564 -0.00545851 
0.340527 -0.160518 -0.00538794 
0.336257 -0.158497 -0.0053184 
0.332045 -0.156502 -0.00524992 
0.32789 -0.154532 -0.0051825 
0.323793 -0.152586 -0.00511612 
0.319752 -0.150664 -0.00505075 
0.315766 -0.148766 -0.00498632 
0.311834 -0.146892 -0.00492275 
0.307952 -0.145041 -0.00485998 
0.304119 -0.143213 -0.00479792 
0.300333 -0.141408 -0.00473651 
0.29659 -0.139625 -0.0046757 
0.292891 -0.137865 -0.00461547 
0.289233 -0.136126 -0.0045558 
0.285617 -0.134409 -0.00449672 
0.282041 -0.132713 -0.00443827 
0.278508 -0.131039 -0.00438049 
0.275017 -0.129385 -0.00432344 
0.27157 -0.127752 -0.00426718 
0.268169 -0.126139 -0.00421176 
0.264813 -0.124547 -0.0041572 
0.261504 -0.122974 -0.00410351 
0.258242 -0.121421 -0.0040507 
0.255025 -0.119887 -0.00399872 
0.251854 -0.118373 -0.00394754 
0.248726 -0.116877 -0.00389707 
0.24564 -0.1154 -0.00384727 
0.242593 -0.113941 -0.00379804 
0.239583 -0.112501 -0.00374933 
0.236608 -0.111078 -0.00370109 
0.233667 -0.109674 -0.00365328 
0.230758 -0.108286 -0.00360589 
0.227881 -0.106916 -0.00355892 
0.225036 -0.105563 -0.00351241 
0.222222 -0.104227 -0.00346639 
0.219442 -0.102908 -0.00342092 
0.216696 -0.101605 -0.00337605 
0.213985 -0.100319 -0.00333184 
0.21131 -0.099048 -0.00328831 
0.208673 -0.0977934 -0.00324551 
0.206074 -0.0965544 -0.00320344 
0.203512 -0.0953309 -0.00316207 
0.200987 -0.0941228 -0.00312139 
0.198499 -0.0929297 -0.00308133 
0.196045 -0.0917516 -0.00304185 
0.193623 -0.0905881 -0.00300286 
0.191232 -0.0894392 -0.00296432 
0.18887 -0.0883047 -0.00292615 
0.186535 -0.0871843 -0.00288832 
0.184224 -0.0860779 -0.00285079 
0.181939 -0.0849854 -0.00281357 
0.179677 -0.0839065 -0.00277665 
0.177439 -0.082841 -0.00274007 
0.175226 -0.0817889 -0.00270386 
0.173038 -0.0807499 -0.00266809 
0.170878 -0.079724 -0.00263279 
0.168745 -0.0787108 -0.00259803 
0.166641 -0.0777104 -0.00256384 
0.164568 -0.0767225 -0.00253024 
0.162525 -0.075747 -0.00249724 
0.160513 -0.0747838 -0.00246483 
0.158531 -0.0738326 -0.00243299 
0.156578 -0.0728933 -0.00240167 
0.154653 -0.0719658 -0.00237081 
0.152754 -0.07105 -0.00234035 
0.150879 -0.0701455 -0.00231023 
0.149027 -0.0692525 -0.0022804 
0.147195 -0.0683705 -0.00225082 
0.145383 -0.0674997 -0.00222145 
0.143589 -0.0666397 -0.00219228 
0.141812 -0.0657905 -0.00216332 
0.140053 -0.0649519 -0.0021346 
0.138313 -0.0641238 -0.00210614 
0.136592 -0.0633061 -0.002078 
0.134891 -0.0624987 -0.00205022 
0.133213 -0.0617014 -0.00202286 
0.131557 -0.0609141 -0.00199595 
0.129925 -0.0601367 -0.00196952 
0.128318 -0.0593691 -0.0019436 
0.126735 -0.0586111 -0.00191818 
0.125178 -0.0578627 -0.00189323 
0.123645 -0.0571237 -0.00186874 
0.122135 -0.0563939 -0.00184464 
0.120646 -0.0556733 -0.00182088 
0.119177 -0.0549618 -0.00179742 
0.117726 -0.0542592 -0.00177419 
0.116292 -0.0535654 -0.00175114 
0.114872 -0.0528803 -0.00172825 
0.113466 -0.0522039 -0.00170549 
0.112073 -0.0515358 -0.00168286 
0.110693 -0.0508762 -0.00166037 
0.109326 -0.0502249 -0.00163805 
0.107973 -0.0495817 -0.00161593 
0.106634 -0.0489466 -0.00159406 
0.105312 -0.0483196 -0.0015725 
0.104007 -0.0477004 -0.00155128 
0.10272 -0.047089 -0.00153044 
0.101453 -0.0464853 -0.00151001 
0.100207 -0.0458893 -0.00148999 
0.0989809 -0.0453007 -0.0014704 
0.0977752 -0.0447196 -0.0014512 
0.096589 -0.0441458 -0.00143236 
0.0954212 -0.0435792 -0.00141385 
0.0942704 -0.0430198 -0.0013956 
0.093135 -0.0424674 -0.00137757 
0.0920133 -0.041922 -0.00135971 
0.0909036 -0.0413834 -0.00134197 
0.0898046 -0.0408516 -0.00132432 
0.0887152 -0.0403265 -0.00130674 
0.0876349 -0.039808 -0.00128923 
0.0865635 -0.039296 -0.00127181 
0.0855013 -0.0387904 -0.00125449 
0.084449 -0.0382912 -0.00123731 
0.0834077 -0.0377984 -0.00122032 
0.0823785 -0.0373117 -0.00120356 
0.0813629 -0.0368312 -0.00118707 
0.080362 -0.0363567 -0.00117089 
0.079377 -0.0358883 -0.00115505 
0.0784085 -0.0354258 -0.00113957 
0.0774569 -0.0349691 -0.00112444 
0.0765221 -0.0345182 -0.00110964 
0.0756035 -0.034073 -0.00109516 
0.0747002 -0.0336335 -0.00108095 
0.0738109 -0.0331995 -0.00106697 
0.072934 -0.032771 -0.00105316 
0.0720679 -0.0323479 -0.00103949 
0.0712111 -0.0319301 -0.0010259 
0.0703623 -0.0315176 -0.00101237 
0.0695202 -0.0311103 -0.000998878 
0.0686842 -0.0307081 -0.000985405 
0.067854 -0.030311 -0.000971962 
0.0670298 -0.0299189 -0.000958567 
0.066212 -0.0295317 -0.000945249 
0.0654017 -0.0291495 -0.000932046 
0.0646 -0.0287721 -0.000919001 
0.0638082 -0.0283994 -0.000906156 
0.0630275 -0.0280315 -0.000893551 
0.0622593 -0.0276683 -0.000881215 
0.0615043 -0.0273097 -0.000869172 
0.0607632 -0.0269556 -0.00085743 
0.0600361 -0.0266061 -0.000845984 
0.0593229 -0.0262609 -0.000834818 
0.0586229 -0.0259202 -0.000823902 
0.0579349 -0.0255838 -0.0008132 
0.0572578 -0.0252516 -0.000802667 
0.05659 -0.0249237 -0.000792259 
0.05593 -0.0245998 -0.000781931 
0.0552763 -0.0242801 -0.000771646 
0.0546278 -0.0239645 -0.000761374 
0.0539833 -0.0236528 -0.000751099 
0.0533424 -0.023345 -0.000740813 
0.0527048 -0.0230412 -0.000730524 
0.0520709 -0.0227411 -0.000720251 
0.0514411 -0.0224449 -0.000710023 
0.0508166 -0.0221525 -0.000699875 
