133 99 102.103
134 106 102.103
135 105 102.103
136 102 102.103
137 100 102.103
138 98 102.103
139 104 102.103
140 102 102.103
141 99 102.103
142 106 102.103
143 105 102.103
144 101 102.103
145 99 102.103
146 103 102.103
147 104 102.103
148 101 102.103
149 98 102.103
150 106 102.103
151 104 102.103
152 102 102.103
153 99 102.103
154 100 102.103
155 106 102.103
156 104 102.103
157 100 102.103
158 98 102.103
159 105 102.103
160 104 102.103
161 102 102.103
162 100 102.103
163 103 102.103
164 103 102.103
165 103 102.103
166 101 102.103
167 104 102.103
168 103 102.103
169 101 102.103
170 100 102.103
171 105 102.103
172 103 102.103
173 100 102.103
174 100 102.103
175 107 102.103
176 104 102.103
177 101 102.103
178 100 102.103
179 101 102.103
180 104 102.103
181 101 102.103
182 99 102.103
183 106 102.103
184 104 102.103
185 100 102.103
186 99 102.103
187 107 102.103
188 104 102.103
189 101 102.103
190 98 102.103
191 100 102.103
192 104 102.103
193 102 102.103
194 100 102.103
195 105 102.103
196 106 102.103
197 104 102.103
198 101 102.103
199 99 102.103
200 98 102.103
201 105 102.103
202 103 102.103
203 102 102.103
204 102 102.103
205 101 102.103
206 101 102.103
207 103 102.103
208 106 102.103
209 103 102.103
210 101 102.103
211 99 102.103
212 106 102.103
213 104 102.103
214 102 102.103
215 97 102.103
216 105 102.103
217 103 102.103
218 101 102.103
219 98 102.103
220 107 102.103
221 104 102.103
222 102 102.103
223 97 102.103
224 104 102.103
225 105 102.103
226 101 102.103
227 98 102.103
228 105 102.103
229 103 102.103
230 100 102.103
231 98 102.103
232 106 102.103
233 103 102.103
234 101 102.103
235 100 102.103
236 105 102.103
237 105 102.103
238 104 102.103
239 101 102.103
240 99 102.103
241 100 102.103
242 105 102.103
243 104 102.103
244 102 102.103
245 100 102.103
246 103 102.103
247 102 102.103
248 102 102.103
249 103 102.103
250 101 102.103
251 99 102.103
252 106 102.103
253 104 102.103
254 102 102.103
255 99 102.103
256 102 102.103
257 105 102.103
258 102 102.103
259 100 102.103
260 101 102.103
261 106 102.103
262 102 102.103
263 99 102.103
264 97 102.103
265 107 102.103
266 104 102.103
267 100 102.103
268 98 102.103
269 105 102.103
270 106 102.103
271 101 102.103
272 99 102.103
273 101 102.103
274 106 102.103
275 104 102.103
276 99 102.103
277 99 102.103
278 105 102.103
279 102 102.103
280 101 102.103
281 102 102.103
282 104 102.103
283 101 102.103
284 100 102.103
285 104 102.103
286 103 102.103
287 101 102.103
288 101 102.103
289 106 102.103
290 104 102.103
291 102 102.103
292 99 102.103
293 98 102.103
294 105 102.103
295 103 102.103
296 100 102.103
297 102 102.103
298 106 102.103
299 102 102.103
300 100 102.103
301 98 102.103
302 106 102.103
303 103 102.103
304 100 102.103
305 101 102.103
306 106 102.103
307 103 102.103
308 100 102.103
309 98 102.103
310 105 102.103
311 104 102.103
312 101 102.103
313 99 102.103
314 104 102.103
315 104 102.103
316 102 102.103
317 99 102.103
318 101 102.103
319 105 102.103
320 103 102.103
321 102 102.103
322 100 102.103
323 104 102.103
324 102 102.103
325 101 102.103
326 102 102.103
327 104 102.103
328 102 102.103
329 100 102.103
330 104 102.103
331 102 102.103
332 101 102.103
333 100 102.103
334 105 102.103
335 103 102.103
336 100 102.103
337 100 102.103
338 106 102.103
339 104 102.103
340 101 102.103
341 98 102.103
342 103 102.103
343 105 102.103
344 101 102.103
345 98 102.103
346 106 102.103
347 103 102.103
348 101 102.103
349 99 102.103
350 104 102.103
351 105 102.103
352 102 102.103
353 101 102.103
354 99 102.103
355 105 102.103
356 103 102.103
357 101 102.103
358 100 102.103
359 104 102.103
360 103 102.103
361 101 102.103
362 100 102.103
363 106 102.103
364 104 102.103
365 102 102.103
366 100 102.103
367 102 102.103
368 102 102.103
369 102 102.103
370 100 102.103
371 105 102.103
372 103 102.103
373 101 102.103
374 100 102.103
375 105 102.103
376 103 102.103
377 101 102.103
378 99 102.103
379 106 102.103
380 104 102.103
381 102 102.103
382 97 102.103
383 106 102.103
384 105 102.103
385 101 102.103
386 98 102.103
387 103 102.103
388 105 102.103
389 102 102.103
390 100 102.103
391 103 102.103
392 103 102.103
393 102 102.103
394 100 102.103
395 101 102.103
396 105 102.103
397 103 102.103
398 101 102.103
399 100 102.103
400 103 102.103
401 104 102.103
402 102 102.103
403 100 102.103
404 101 102.103
405 102 102.103
406 101 102.103
407 106 102.103
408 105 102.103
409 102 102.103
410 99 102.103
411 97 102.103
412 108 102.103
413 105 102.103
414 99 102.103
415 97 102.103
416 107 102.103
417 106 102.103
418 102 102.103
419 98 102.103
420 98 102.103
421 105 102.103
422 103 102.103
423 99 102.103
424 105 102.103
425 103 102.103
426 101 102.103
427 98 102.103
428 106 102.103
429 104 102.103
430 101 102.103
431 100 102.103
432 104 102.103
433 105 102.103
434 103 102.103
435 101 102.103
436 100 102.103
437 100 102.103
438 105 102.103
439 103 102.103
440 101 102.103
441 103 102.103
442 104 102.103
443 102 102.103
444 100 102.103
445 102 102.103
446 104 102.103
447 102 102.103
448 100 102.103
449 105 102.103
450 103 102.103
451 100 102.103
452 102 102.103
453 104 102.103
454 101 102.103
455 100 102.103
456 105 102.103
457 106 102.103
458 102 102.103
459 98 102.103
460 100 102.103
461 106 102.103
462 104 102.103
463 99 102.103
464 98 102.103
465 107 102.103
466 104 102.103
467 100 102.103
468 98 102.103
469 107 102.103
470 106 102.103
471 102 102.103
472 100 102.103
473 99 102.103
474 101 102.103
475 104 102.103
476 102 102.103
477 101 102.103
478 102 102.103
479 102 102.103
480 101 102.103
481 105 102.103
482 104 102.103
483 101 102.103
484 99 102.103
485 105 102.103
486 103 102.103
487 101 102.103
488 99 102.103
489 105 102.103
490 105 102.103
491 102 102.103
492 99 102.103
493 103 102.103
494 104 102.103
495 102 102.103
496 99 102.103
497 100 102.103
498 104 102.103
499 101 102.103
500 100 102.103
501 106 102.103
502 103 102.103
503 101 102.103
504 97 102.103
505 105 102.103
506 105 102.103
507 102 102.103
508 100 102.103
509 99 102.103
510 107 102.103
511 105 102.103
512 101 102.103
513 99 102.103
514 99 102.103
515 105 102.103
516 103 102.103
517 102 102.103
518 101 102.103
519 104 102.103
520 101 102.103
521 100 102.103
522 105 102.103
523 103 102.103
524 101 102.103
525 100 102.103
526 108 102.103
527 104 102.103
528 101 102.103
529 97 102.103
530 100 102.103
531 104 102.103
532 102 102.103
533 99 102.103
534 106 102.103
535 103 102.103
536 101 102.103
537 97 102.103
538 105 102.103
539 103 102.103
540 100 102.103
541 98 102.103
542 107 102.103
543 104 102.103
544 102 102.103
545 98 102.103
546 102 102.103
547 105 102.103
548 103 102.103
549 100 102.103
550 98 102.103
551 105 102.103
552 105 102.103
553 102 102.103
554 100 102.103
555 99 102.103
556 106 102.103
557 104 102.103
558 102 102.103
559 100 102.103
560 103 102.103
561 102 102.103
562 102 102.103
563 105 102.103
564 102 102.103
565 99 102.103
566 103 102.103
567 106 102.103
568 103 102.103
569 101 102.103
570 97 102.103
571 106 102.103
572 103 102.103
573 101 102.103
574 98 102.103
575 106 102.103
576 105 102.103
577 101 102.103
578 98 102.103
579 104 102.103
580 103 102.103
581 101 102.103
582 98 102.103
583 106 102.103
584 105 102.103
585 101 102.103
586 98 102.103
587 103 102.103
588 103 102.103
589 102 102.103
590 100 102.103
591 101 102.103
592 104 102.103
593 102 102.103
594 102 102.103
595 100 102.103
596 103 102.103
597 103 102.103
598 100 102.103
